time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_cost,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
23.043833728532384,scheduling,,"[6.0,1.0,1.0,1.0,200.0,0.8243268728256226,-5.2701945304870605,-5.2701945304870605,0.12344415485858917,0.0,1.0,0.0]",,,,,,,,,,,,,,,,,,200.0,0.8243268482486039,1,0,True,"{""mid"":0,""t0"":23.043833728532384,""t1"":60.91684754115379,""jid"":0,""oid"":0}",105.15338658073978,False,,False,0.0,,,,,,0.0
52.04137145483506,scheduling,,"[5.0,2.0,1.0,2.0,28.99753761291504,0.5,-19.543346405029297,-31.32285499572754,0.3865053057670593,0.1666666716337204,1.0,1.0]",,,,,,,,,,,,,,,,,,28.997537726302674,0.5,0,2,True,"{""mid"":3,""t0"":52.04137145483506,""t1"":78.35289911758596,""jid"":1,""oid"":0}",127.12073059051103,False,,False,0.0,,,,,,0.0
60.91684754115379,maintenance,0,"[0.9746009707450867,0.0,100.0,0.21105439960956573,0.0,-9.482316017150879,2.0,28.99753761291504,0.7496286630630493,1.0,0.023067118600010872,0.0,109.4232406616211,0.9746009707450867,0.009999999776482582,60.916847229003906]",0,DN,0.0,0.9746009819690828,0.0,100.0,0.21105440129654807,0,0.0,0.023067117812931824,0.0,0.0,0.0,0.023067117812931824,0.0,0.0,60.91684754115379,28.997537726302674,0.7496286813982906,,,,,,,0.0,False,0.0,60.91684754115379,170.34008454936497,False,0.023067117812931824,0.0,0.0
60.91684754115379,scheduling,,"[5.0,2.0,1.0,2.0,28.99753761291504,0.7496286630630493,-9.482316017150879,-12.85201358795166,0.21105439960956573,0.1666666716337204,1.0,1.0]",,,,,,,,,,,,,,,,,,28.997537726302674,0.7496286813982906,0,2,True,"{""mid"":2,""t0"":60.91684754115379,""t1"":96.38147054398729,""jid"":0,""oid"":1}",105.15338658073978,False,,False,0.0,,,,,,0.0
78.35289911758596,maintenance,3,"[0.9830191731452942,0.0,100.0,0.30907827615737915,0.0,-14.789149284362793,2.0,28.99753761291504,0.5391678810119629,1.0,0.021244337782263756,0.0,110.22396850585938,0.9830191731452942,0.009999999776482582,78.35289764404297]",0,DN,0.0,0.9830191658774207,0.0,100.0,0.3090782773104622,0,0.0,0.02124433718149443,0.0,0.0,0.0,0.02124433718149443,0.0,0.0,78.35289911758596,28.997537726302674,0.5391678627478123,,,,,,,0.0,False,0.0,78.35289911758596,188.5768699308509,False,0.02124433718149443,0.0,0.0
78.35289911758596,scheduling,,"[5.0,2.0,1.0,2.0,28.99753761291504,0.5391678810119629,-14.789149284362793,-21.122827529907227,0.30907827615737915,0.1666666716337204,1.0,1.0]",,,,,,,,,,,,,,,,,,28.997537726302674,0.5391678627478123,1,5,True,"{""mid"":1,""t0"":78.35289911758596,""t1"":96.53189283366291,""jid"":1,""oid"":1}",127.12073059051103,False,,False,0.0,,,,,,0.0
96.38147054398729,maintenance,2,"[0.8996725082397461,0.0,100.0,0.46340712904930115,0.0,-24.900625228881836,2.0,28.99753761291504,0.5,1.0,0.047574032098054886,0.0,99.2057113647461,0.8996725082397461,0.009999999776482582,96.3814697265625]",0,DN,0.0,0.8996725271908448,0.0,100.0,0.4634071244506035,0,0.0,0.04757403390453886,0.0,0.0,0.0,0.04757403390453886,0.0,0.0,96.38147054398729,28.997537726302674,0.5,,,,,,,0.0,False,0.0,96.38147054398729,195.58718392151852,False,0.04757403390453886,0.0,0.0
96.53189283366291,maintenance,1,"[0.9207882881164551,0.0,100.0,0.15785352885723114,0.0,-6.872053146362305,2.0,28.99753761291504,0.7667093276977539,1.0,0.03887014836072922,0.0,102.72044372558594,0.9207882881164551,0.009999999776482582,96.53189086914062]",0,DN,0.0,0.9207882951384527,0.0,100.0,0.15785353626808818,0,0.0,0.03887014866444438,0.0,0.0,0.0,0.03887014866444438,0.0,0.0,96.53189283366291,28.997537726302674,0.7667093026662657,,,,,,,0.0,False,0.0,96.53189283366291,199.25233537113462,False,0.03887014866444438,0.0,0.0
96.53189283366291,scheduling,,"[6.0,1.0,1.0,2.0,28.99753761291504,0.7667093276977539,-6.872053146362305,-6.872053146362305,0.15785352885723114,0.0,1.0,1.0]",,,,,,,,,,,,,,,,,,28.997537726302674,0.7667093026662657,0,4,True,"{""mid"":0,""t0"":96.53189283366291,""t1"":133.99278388818448,""jid"":1,""oid"":2}",127.12073059051103,True,,False,0.0,,,,,,0.0
133.99278388818448,maintenance,0,"[0.9129721522331238,-0.061628855764865875,5.078337669372559,0.0,0.0,150.0,2.0,28.99753761291504,1.5,1.0,0.04189779609441757,0.0,101.48394012451172,0.9129721522331238,0.009999999776482582,133.99278259277344]",0,DN,0.0,0.912972126592518,-0.06162885537656482,5.078337487856862,0.0,0,0.0,0.04189779467540515,0.0,0.0,0.0,0.04189779467540515,0.0,0.0,133.99278388818448,28.997537726302674,1.5,,,,,,,0.0,False,0.0,133.99278388818448,235.47672436705855,False,0.04189779467540515,0.0,0.0
