time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_cost,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
50.24948901186542,scheduling,,"[6.0,1.0,1.0,1.0,200.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,200.0,1.0,3,1,True,"{""mid"":3,""t0"":50.24948901186542,""t1"":63.41256027501527,""jid"":0,""oid"":0}",129.2462596400021,False,,False,0.0,,,,,,0.0
63.41256027501527,maintenance,3,"[0.99530029296875,0.0,100.0,0.0,0.0,7.534195899963379,1.0,200.0,1.5,0.0,0.018835391849279404,0.0,111.29119873046875,0.99530029296875,0.009999999776482582,63.412559509277344,0.22939209640026093]",0,DN,0.0,0.9953002645913113,0.0,100.0,0.0,0,0.0,0.01883539093657953,0.0,0.0,0.0,0.01883539093657953,0.0,0.0,63.41256027501527,200.0,1.5,,,,,,,0.0,False,0.0,63.41256027501527,174.70375910296053,False,0.01883539093657953,0.0,0.0
63.41256027501527,scheduling,,"[6.0,1.0,1.0,1.0,200.0,1.5,7.534195899963379,7.534195899963379,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,200.0,1.5,1,1,True,"{""mid"":3,""t0"":63.41256027501527,""t1"":121.71206387108039,""jid"":0,""oid"":1}",129.2462596400021,False,,False,0.0,,,,,,0.0
73.79432326558185,scheduling,,"[5.0,2.0,1.0,2.0,23.54483413696289,1.0,-1.4237836599349976,-2.5628104209899902,0.034968551248311996,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,23.54483425371643,1.0,0,1,True,"{""mid"":4,""t0"":73.79432326558185,""t1"":82.26142100267924,""jid"":1,""oid"":0}",126.0850550282602,False,,False,0.0,,,,,,0.0
82.26142100267924,maintenance,4,"[0.9743395447731018,0.0,100.0,0.0,0.0,1.2130424976348877,2.0,23.54483413696289,1.0,1.0,0.023126110434532166,0.0,109.39742279052734,0.9743395447731018,0.009999999776482582,82.26142120361328,0.26310011744499207]",0,DN,0.0,0.9743395291833679,0.0,100.0,0.0,0,0.0,0.023126109792578033,0.0,0.0,0.0,0.023126109792578033,0.0,0.0,82.26142100267924,23.54483425371643,1.0,,,,,,,0.0,False,0.0,82.26142100267924,191.65884068355905,False,0.023126109792578033,0.0,0.0
82.26142100267924,scheduling,,"[5.0,2.0,1.0,2.0,23.54483413696289,1.0,1.2130424976348877,-8.809123039245605,0.0,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,23.54483425371643,1.0,0,1,True,"{""mid"":5,""t0"":82.26142100267924,""t1"":88.14620829358753,""jid"":1,""oid"":1}",126.0850550282602,False,,False,0.0,,,,,,0.0
86.92615007937798,scheduling,,"[4.0,3.0,1.0,3.0,18.33833122253418,1.0,-2.301124334335327,-12.783514976501465,0.05590464919805527,0.3333333432674408,0.3333333432674408,1.0]",,,,,,,,,,,,,,,,,,18.338330533756277,1.0,3,1,True,"{""mid"":0,""t0"":86.92615007937798,""t1"":150.37025076958724,""jid"":2,""oid"":0}",175.2293899957387,False,,False,0.0,,,,,,0.0
88.14620829358753,maintenance,5,"[0.9891300797462463,0.0,100.0,0.2056601494550705,0.0,-9.209754943847656,3.0,18.33833122253418,1.0,1.0,0.020010188221931458,0.0,110.76944732666016,0.9891300797462463,0.009999999776482582,88.14620971679688,0.2682386636734009]",0,DN,0.0,0.9891300654313344,0.0,100.0,0.20566014535922983,0,0.0,0.02001018755927044,0.0,0.0,0.0,0.02001018755927044,0.0,0.0,88.14620829358753,18.338330533756277,1.0,,,,,,,0.0,False,0.0,88.14620829358753,198.91565588676087,False,0.02001018755927044,0.0,0.0
121.71206387108039,maintenance,3,"[0.9079750180244446,-0.08732525259256363,3.5267579555511475,0.5809009075164795,0.0,-34.78591537475586,3.0,18.33833122253418,1.0,1.0,0.043950311839580536,0.0,100.65415954589844,0.9079750180244446,0.009999999776482582,121.71206665039062,0.4759918451309204]",0,DN,0.0,0.9079750151495369,-0.08732524944177433,3.526757920741867,0.5809008888017988,0,0.0,0.043950312505009234,0.0,0.0,0.0,0.043950312505009234,0.0,0.0,121.71206387108039,18.338330533756277,1.0,,,,,,,0.0,False,0.0,121.71206387108039,222.36622489615,False,0.043950312505009234,0.0,0.0
123.88740731332362,scheduling,,"[5.0,2.0,1.0,4.0,24.54597282409668,1.0,-18.480628967285156,-33.265132904052734,0.3699875473976135,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,24.545972767152733,1.0,0,4,True,"{""mid"":4,""t0"":123.88740731332362,""t1"":129.74632566190206,""jid"":3,""oid"":0}",202.57814550940938,False,,False,0.0,,,,,,0.0
129.74632566190206,maintenance,4,"[0.9833566546440125,0.009017117321491241,100.0,0.4144783914089203,0.0,-21.41008758544922,4.0,24.54597282409668,1.0,1.0,0.021174278110265732,0.0,110.25486755371094,0.9833566546440125,0.009999999776482582,129.74632263183594,0.3406115472316742]",0,DN,0.0,0.9833566467440019,0.009017117560634058,100.0,0.4144783939705311,0,0.0,0.021174277994942124,0.0,0.0,0.0,0.021174277994942124,0.0,0.0,129.74632566190206,24.545972767152733,1.0,,,,,,,0.0,False,0.0,129.74632566190206,240.00118961059567,False,0.021174277994942124,0.0,0.0
129.74632566190206,scheduling,,"[5.0,2.0,1.0,4.0,24.54597282409668,1.0,-21.41008758544922,-38.53815841674805,0.4144783914089203,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,24.545972767152733,1.0,3,2,True,"{""mid"":1,""t0"":129.74632566190206,""t1"":136.3322976040568,""jid"":3,""oid"":1}",202.57814550940938,False,,False,0.0,,,,,,0.0
136.3322976040568,maintenance,1,"[0.9943343997001648,0.0,100.0,0.35783281922340393,0.0,-17.716264724731445,4.0,24.54597282409668,1.0,1.0,0.019014721736311913,0.0,111.21139526367188,0.9943343997001648,0.009999999776482582,136.33229064941406,0.2935687005519867]",0,DN,0.0,0.9943343961228089,0.0,100.0,0.35783283390790577,0,0.0,0.01901472143765479,0.0,0.0,0.0,0.01901472143765479,0.0,0.0,136.3322976040568,24.545972767152733,1.0,,,,,,,0.0,False,0.0,136.3322976040568,247.54369343184365,False,0.01901472143765479,0.0,0.0
136.3322976040568,scheduling,,"[5.0,2.0,1.0,4.0,24.54597282409668,1.0,-17.716264724731445,-43.068172454833984,0.35783281922340393,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,24.545972767152733,1.0,0,3,True,"{""mid"":3,""t0"":136.3322976040568,""t1"":147.42103958888723,""jid"":3,""oid"":2}",202.57814550940938,False,,False,0.0,,,,,,0.0
147.42103958888723,maintenance,3,"[0.8947853446006775,-0.013189656659960747,22.3497371673584,0.3777754306793213,0.0,-18.978168487548828,4.0,24.54597282409668,1.0,1.0,0.04983805492520332,0.0,98.31135559082031,0.8947853446006775,0.009999999776482582,147.42103576660156,0.4501699209213257]",0,DN,0.0,0.8947853580675331,-0.013189657082003814,22.349736330123637,0.3777754414447053,0,0.0,0.049838055424962724,0.0,0.0,0.0,0.049838055424962724,0.0,0.0,147.42103958888723,24.545972767152733,1.0,,,,,,,0.0,False,0.0,147.42103958888723,245.7323932977448,False,0.049838055424962724,0.0,0.0
147.42103958888723,scheduling,,"[5.0,2.0,1.0,4.0,24.54597282409668,1.0,-18.978168487548828,-52.19154357910156,0.3777754306793213,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,24.545972767152733,1.0,1,2,True,"{""mid"":5,""t0"":147.42103958888723,""t1"":158.31122622912645,""jid"":3,""oid"":3}",202.57814550940938,False,,False,0.0,,,,,,0.0
150.37025076958724,maintenance,0,"[0.9211320877075195,0.0,100.0,0.0,0.0,0.38201552629470825,4.0,24.54597282409668,1.0,1.0,0.03874192386865616,0.0,102.77313995361328,0.9211320877075195,0.009999999776482582,150.37025451660156,0.3729765713214874]",0,DN,0.0,0.9211320588319206,0.0,100.0,0.0,0,0.0,0.03874192447857199,0.0,0.0,0.0,0.03874192447857199,0.0,0.0,150.37025076958724,24.545972767152733,1.0,,,,,,,0.0,False,0.0,150.37025076958724,253.1433918008139,False,0.03874192447857199,0.0,0.0
150.37025076958724,scheduling,,"[5.0,2.0,1.0,4.0,24.54597282409668,1.0,0.38201552629470825,-14.983844757080078,0.0,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,24.545972767152733,1.0,0,1,True,"{""mid"":4,""t0"":150.37025076958724,""t1"":172.25807191453632,""jid"":2,""oid"":1}",175.2293899957387,False,,False,0.0,,,,,,0.0
158.31122622912645,maintenance,5,"[0.961476743221283,-0.027653342112898827,13.0717191696167,0.04522373527288437,0.0,-1.8511297702789307,4.0,24.54597282409668,1.0,1.0,0.02621733583509922,0.0,108.05306243896484,0.961476743221283,0.009999999776482582,158.3112335205078,0.26476091146469116]",0,DN,0.0,0.9614767240968708,-0.02765334133446362,13.071719606135698,0.04522373696113069,0,0.0,0.026217336736664147,0.0,0.0,0.0,0.026217336736664147,0.0,0.0,158.31122622912645,24.545972767152733,1.0,,,,,,,0.0,False,0.0,158.31122622912645,266.3642854793879,False,0.026217336736664147,0.0,0.0
158.31122622912645,scheduling,,"[5.0,2.0,1.0,4.0,24.54597282409668,1.0,-1.8511297702789307,-21.783254623413086,0.04522373527288437,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,24.545972767152733,1.0,0,4,True,"{""mid"":1,""t0"":158.31122622912645,""t1"":179.6820574234592,""jid"":3,""oid"":4}",202.57814550940938,False,,False,0.0,,,,,,0.0
172.25807191453632,maintenance,4,"[0.9114893078804016,-0.07186731696128845,4.334228038787842,0.11427753418684006,0.1568775773048401,-4.85406494140625,4.0,24.54597282409668,1.0,1.0,0.04249708354473114,6.2751030921936035,101.24095916748047,0.9114893078804016,0.009999999776482582,172.25807189941406,0.31654343008995056]",0,DN,0.0,0.9114893301360543,-0.07186731660794765,4.334227919421266,0.11427753583567213,0,0.0,0.042497084134632934,0.0,0.0,0.0,0.042497084134632934,0.0,0.0,172.25807191453632,24.545972767152733,1.0,,,,,,,0.1568775772185115,False,0.0,178.53317500327677,273.4990307192382,False,0.042497084134632934,0.0,0.0
172.25807191453632,scheduling,,"[5.0,2.0,1.0,4.0,24.54597282409668,1.0,-4.85406494140625,-16.03106117248535,0.11427753418684006,0.1666666716337204,0.5,1.0]",,,,,,,,,,,,,,,,,,24.545972767152733,1.0,0,4,True,"{""mid"":0,""t0"":172.25807191453632,""t1"":215.29571126975995,""jid"":2,""oid"":2}",175.2293899957387,True,,False,0.0,,,,,,0.0
