primary_mode,compare_mode,compare_type,train_policy_tag,eval_policy_tag,scheduler_anchor,divergence_count,decision_union_count,divergence_rate,primary_tard,compare_tard,primary_maint,compare_maint,primary_total,compare_total,primary_overdue_ratio,compare_overdue_ratio,primary_dispatch_count,compare_dispatch_count,primary_makespan,compare_makespan
CONSTRAINED,UNRESTRICTED,full_system_route_compare,region_on_hx0p3_hy0p1,region_off_unrestricted,none,117,299,0.391304347826087,381.031421036874,876.1608916600846,9259.662129835531,7189.16848892617,9640.693550872405,8065.329380586254,0.06451612903225806,0.08243727598566308,286,283,3846.0066931267693,3938.9051558014776
