primary_mode,compare_mode,compare_type,train_policy_tag,eval_policy_tag,scheduler_anchor,divergence_count,decision_union_count,divergence_rate,primary_tard,compare_tard,primary_maint,compare_maint,primary_total,compare_total,primary_overdue_ratio,compare_overdue_ratio,primary_dispatch_count,compare_dispatch_count,primary_makespan,compare_makespan
CONSTRAINED,UNRESTRICTED,maint_only_route_compare,region_on_hx0p3_hy0p1,region_off_unrestricted,DQN,117,291,0.4020618556701031,703.72021072083,958.9729288832336,9218.354710844513,11131.426678447096,9922.074921565343,12090.39960733033,0.08602150537634409,0.07885304659498207,286,286,3808.0547630260817,4035.948435371143
