time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_cost,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
13.41972640154123,scheduling,POMCP,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,62.79558181762695,62.79558181762695,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,200.0,2.0,1,1,True,"{""mid"":4,""t0"":13.41972640154123,""t1"":27.96804846426727,""jid"":0,""oid"":0}",201.8064702021673,False,,False,0.0,,,,,,0.0
27.96804846426727,maintenance,POMCP,1,1,4,"[0.9646395444869995,0.0,100.0,0.0,0.0,62.79558181762695,200.0,2.0,0.00017572833166923374,0.0,119.91567993164062,0.9646395444869995,0.009999999776482582,27.968048095703125,0.0023261867463588715,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9646395557642586,0.0,100.0,0.0,0,0.0,0.00017572833590399952,0.0,0.0,0.0,0.00017572833590399952,0.0,0.0,27.96804846426727,200.0,2.0,,,,,,,0.0,False,0.0,27.96804846426727,147.88372850131867,False,0.00017572833590399952,0.0,0.0
27.96804846426727,scheduling,POMCP,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,62.79558181762695,62.79558181762695,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,200.0,2.0,1,1,True,"{""mid"":5,""t0"":27.96804846426727,""t1"":57.51238689122532,""jid"":0,""oid"":1}",201.8064702021673,False,,False,0.0,,,,,,0.0
34.55109763387432,scheduling,POMCP,,,,"[5.0,2.0,1.0,2.0,21.131370544433594,2.0,64.65548706054688,57.901123046875,0.0,0.1666666716337204,0.0,1.0]",,,,,,,,,,,,,,,,,,21.13137123233309,2.0,3,3,True,"{""mid"":0,""t0"":34.55109763387432,""t1"":96.22539142709833,""jid"":1,""oid"":0}",253.84644542441077,False,,False,0.0,,,,,,0.0
57.51238689122532,maintenance,POMCP,2,1,5,"[0.9291704297065735,0.0,100.0,0.0,0.0,56.46636962890625,21.131370544433594,2.0,0.00025052420096471906,0.0,119.87980651855469,0.9291704297065735,0.009999999776482582,57.512386322021484,0.0033754364121705294,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9291704432287194,0.0,100.0,0.0,0,0.0,0.0002505242118832532,0.0,0.0,0.0,0.0002505242118832532,0.0,0.0,57.51238689122532,21.13137123233309,2.0,,,,,,,0.0,False,0.0,57.51238689122532,177.39219550128584,False,0.0002505242118832532,0.0,0.0
92.67874116989486,scheduling,POMCP,,,,"[5.0,3.0,2.0,3.0,39.62950897216797,2.0,31.164043426513672,17.50248908996582,0.0,0.1666666716337204,0.0,1.0]",,,,,,,,,,,,,,,,,,39.62950738417682,2.0,0,0,True,"{""mid"":2,""t0"":92.67874116989486,""t1"":106.59756390388542,""jid"":2,""oid"":0}",245.35503225002418,False,,False,0.0,,,,,,0.0
96.22539142709833,maintenance,POMCP,3,1,0,"[0.9568463563919067,0.0,100.0,0.0,0.0,40.815345764160156,39.62950897216797,2.0,0.00018996821017935872,0.0,119.90885162353516,0.9568463563919067,0.009999999776482582,96.22539520263672,0.002493416192010045,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9568463809692715,0.0,100.0,0.0,0,0.0,0.00018996821373086482,0.0,0.0,0.0,0.00018996821373086482,0.0,0.0,96.22539142709833,39.62950738417682,2.0,,,,,,,0.0,False,0.0,96.22539142709833,216.1342413201394,False,0.00018996821373086482,0.0,0.0
96.22539142709833,scheduling,POMCP,,,,"[5.0,3.0,2.0,3.0,39.62950897216797,2.0,40.815345764160156,28.735151290893555,0.0,0.1666666716337204,0.0,1.0]",,,,,,,,,,,,,,,,,,39.62950738417682,2.0,0,3,True,"{""mid"":0,""t0"":96.22539142709833,""t1"":144.434229227584,""jid"":0,""oid"":2}",201.8064702021673,False,,False,0.0,,,,,,0.0
96.22539142709833,scheduling,POMCP,,,,"[4.0,3.0,1.0,3.0,39.62950897216797,2.0,40.815345764160156,28.735151290893555,0.0,0.3333333432674408,0.0,1.0]",,,,,,,,,,,,,,,,,,39.62950738417682,2.0,0,3,True,"{""mid"":1,""t0"":96.22539142709833,""t1"":122.18892396535607,""jid"":1,""oid"":1}",253.84644542441077,False,,False,0.0,,,,,,0.0
106.59756390388542,maintenance,POMCP,4,1,2,"[0.9894059896469116,0.0,100.0,0.0,0.0,37.41766357421875,39.62950897216797,2.0,0.00013718265108764172,0.0,119.93417358398438,0.9894059896469116,0.009999999776482582,106.59756469726562,0.0018087781500071287,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9894060150508713,0.0,100.0,0.0,0,0.0,0.00013718264531253238,0.0,0.0,0.0,0.00013718264531253238,0.0,0.0,106.59756390388542,39.62950738417682,2.0,,,,,,,0.0,False,0.0,106.59756390388542,226.5317342971464,False,0.00013718264531253238,0.0,0.0
106.59756390388542,scheduling,POMCP,,,,"[4.0,3.0,1.0,3.0,39.62950897216797,2.0,37.41766357421875,19.097492218017578,0.0,0.3333333432674408,0.0,1.0]",,,,,,,,,,,,,,,,,,39.62950738417682,2.0,0,3,True,"{""mid"":5,""t0"":106.59756390388542,""t1"":125.1447178862084,""jid"":2,""oid"":1}",245.35503225002418,False,,False,0.0,,,,,,0.0
122.18892396535607,maintenance,POMCP,5,1,1,"[0.9264357089996338,0.0,100.0,0.0,0.0,31.137727737426758,35.0632438659668,2.0,0.00025746808387339115,0.0,119.87648010253906,0.9264357089996338,0.009999999776482582,122.18892669677734,0.0031058420427143574,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9264357271236917,0.0,100.0,0.0,0,0.0,0.00025746808881391055,0.0,0.0,0.0,0.00025746808881391055,0.0,0.0,122.18892396535607,35.06324323227522,2.0,,,,,,,0.0,False,0.0,122.18892396535607,242.06540289910868,False,0.00025746808881391055,0.0,0.0
122.18892396535607,scheduling,POMCP,,,,"[4.0,4.0,2.0,4.0,35.0632438659668,2.0,31.137727737426758,8.008646965026855,0.0,0.3333333432674408,0.25,1.0]",,,,,,,,,,,,,,,,,,35.06324323227522,2.0,0,0,True,"{""mid"":1,""t0"":122.18892396535607,""t1"":151.91674432366622,""jid"":3,""oid"":0}",222.60101717911238,False,,False,0.0,,,,,,0.0
122.18892396535607,scheduling,POMCP,,,,"[3.0,4.0,1.0,4.0,35.0632438659668,2.0,31.137727737426758,8.008646965026855,0.0,0.5,0.25,1.0]",,,,,,,,,,,,,,,,,,35.06324323227522,2.0,0,1,True,"{""mid"":2,""t0"":122.18892396535607,""t1"":155.06184357347405,""jid"":1,""oid"":2}",253.84644542441077,False,,False,0.0,,,,,,0.0
125.1447178862084,maintenance,POMCP,6,2,5,"[0.8808040022850037,-0.048366449773311615,16.143505096435547,0.0,0.0,33.95560073852539,35.0632438659668,2.0,0.000406288803787902,0.0,119.80513763427734,0.8808040022850037,0.009999999776482582,125.14471435546875,0.004230853170156479,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.8808039936276061,-0.04836644960111336,16.143504434727674,0.0,0,0.0,0.00040628880550495466,0.0,0.0,0.0,0.00040628880550495466,0.0,0.0,125.1447178862084,35.06324323227522,2.0,,,,,,,0.0,False,0.0,125.1447178862084,244.94985764152574,False,0.00040628880550495466,0.0,0.0
125.1447178862084,scheduling,POMCP,,,,"[3.0,4.0,1.0,4.0,35.0632438659668,2.0,33.95560073852539,5.052852630615234,0.0,0.5,0.25,1.0]",,,,,,,,,,,,,,,,,,35.06324323227522,2.0,0,1,True,"{""mid"":4,""t0"":125.1447178862084,""t1"":139.33899910048535,""jid"":2,""oid"":2}",245.35503225002418,False,,False,0.0,,,,,,0.0
139.33899910048535,maintenance,POMCP,7,2,4,"[0.9426634311676025,-0.021976100280880928,38.344539642333984,0.0,0.0,23.309890747070312,35.0632438659668,2.0,0.000218909204704687,0.0,119.89496612548828,0.9426634311676025,0.009999999776482582,139.33900451660156,0.002537558786571026,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9426634546004703,-0.021976101163788342,38.34453838376889,0.0,0,0.0,0.00021890921024847896,0.0,0.0,0.0,0.00021890921024847896,0.0,0.0,139.33899910048535,35.06324323227522,2.0,,,,,,,0.0,False,0.0,139.33899910048535,259.23396867053395,False,0.00021890921024847896,0.0,0.0
144.434229227584,maintenance,POMCP,8,2,0,"[0.9181563258171082,-0.038690030574798584,21.146438598632812,0.0,0.0,30.266870498657227,35.0632438659668,2.0,0.00027968594804406166,0.0,119.86582946777344,0.9181563258171082,0.009999999776482582,144.43423461914062,0.0029134664218872786,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.918156350906716,-0.03869003006255556,21.146438748791063,0.0,0,0.0,0.00027968593805329244,0.0,0.0,0.0,0.00027968593805329244,0.0,0.0,144.434229227584,35.06324323227522,2.0,,,,,,,0.0,False,0.0,144.434229227584,264.3000550445771,False,0.00027968593805329244,0.0,0.0
144.434229227584,scheduling,POMCP,,,,"[4.0,4.0,2.0,4.0,35.0632438659668,2.0,30.266870498657227,13.412129402160645,0.0,0.3333333432674408,0.0,1.0]",,,,,,,,,,,,,,,,,,35.06324323227522,2.0,1,5,True,"{""mid"":0,""t0"":144.434229227584,""t1"":178.35197311073162,""jid"":0,""oid"":3}",201.8064702021673,False,,False,0.0,,,,,,0.0
149.15534391221797,scheduling,POMCP,,,,"[3.0,5.0,2.0,5.0,33.933902740478516,2.0,36.072444915771484,10.215364456176758,0.0,0.5,0.0,1.0]",,,,,,,,,,,,,,,,,,33.93390437766919,2.0,0,3,True,"{""mid"":4,""t0"":149.15534391221797,""t1"":182.91895149069666,""jid"":4,""oid"":0}",383.69294222881604,False,,False,0.0,,,,,,0.0
151.91674432366622,maintenance,POMCP,9,2,1,"[0.8704477548599243,-0.05598794296383858,13.760958671569824,0.0,0.0,40.97882843017578,33.933902740478516,2.0,0.0004506008990574628,0.0,119.78390502929688,0.8704477548599243,0.009999999776482582,151.916748046875,0.004165285266935825,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.8704477846520252,-0.055987942471666496,13.760959067962203,0.0,0,0.0,0.00045060089264045217,0.0,0.0,0.0,0.00045060089264045217,0.0,0.0,151.91674432366622,33.93390437766919,2.0,,,,,,,0.0,False,0.0,151.91674432366622,271.70065069766156,False,0.00045060089264045217,0.0,0.0
151.91674432366622,scheduling,POMCP,,,,"[3.0,5.0,2.0,5.0,33.933902740478516,2.0,40.97882843017578,19.28574562072754,0.0,0.5,0.0,1.0]",,,,,,,,,,,,,,,,,,33.93390437766919,2.0,3,3,True,"{""mid"":3,""t0"":151.91674432366622,""t1"":169.59885266706831,""jid"":3,""oid"":1}",222.60101717911238,False,,False,0.0,,,,,,0.0
151.91674432366622,scheduling,POMCP,,,,"[2.0,5.0,1.0,5.0,33.933902740478516,2.0,40.97882843017578,19.28574562072754,0.0,0.6666666865348816,0.0,1.0]",,,,,,,,,,,,,,,,,,33.93390437766919,2.0,3,3,True,"{""mid"":1,""t0"":151.91674432366622,""t1"":178.93360039354678,""jid"":2,""oid"":3}",245.35503225002418,False,,False,0.0,,,,,,0.0
155.06184357347405,maintenance,POMCP,10,2,2,"[0.9293934106826782,-0.06001259759068489,13.820322036743164,0.0,0.0,42.862606048583984,33.933902740478516,2.0,0.00024996636784635484,0.0,119.88007354736328,0.9293934106826782,0.009999999776482582,155.0618438720703,0.002628844231367111,0.011591116897761822,0.0015780794201418757]",1,IM,10.0,0.9293934172812529,-0.060012597769618425,13.820321867505227,0.0,0,0.0,0.0002499663696804542,0.0,0.0,0.0,0.0002499663696804542,0.0,0.0,155.06184357347405,33.93390437766919,2.0,,,,,,,0.0,False,0.0,155.06184357347405,274.941919679899,False,0.0002499663696804542,1.0,0.0
162.2428333124762,scheduling,POMCP,,,,"[1.0,7.0,3.0,7.0,24.803852081298828,2.0,37.6775016784668,20.131223678588867,0.0,0.6666666865348816,0.0,1.0]",,,,,,,,,,,,,,,,,,24.803851151822496,2.0,0,3,True,"{""mid"":5,""t0"":162.2428333124762,""t1"":188.78565241598452,""jid"":6,""oid"":0}",290.4699045793074,False,,False,0.0,,,,,,0.0
165.06184357347405,scheduling,POMCP,,,,"[1.0,7.0,2.0,7.0,24.803852081298828,2.0,34.858489990234375,17.312213897705078,0.0,0.8333333134651184,0.0,1.0]",,,,,,,,,,,,,,,,,,24.803851151822496,2.0,0,3,True,"{""mid"":2,""t0"":165.06184357347405,""t1"":174.56637374815207,""jid"":1,""oid"":3}",253.84644542441077,False,,False,0.0,,,,,,0.0
169.59885266706831,maintenance,POMCP,11,1,3,"[0.9644247889518738,0.0,100.0,0.0,0.0,31.706165313720703,24.803852081298828,2.0,0.00017610605573281646,0.0,119.91549682617188,0.9644247889518738,0.009999999776482582,169.59884643554688,0.002348430221900344,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9644247996803067,0.0,100.0,0.0,0,0.0,0.00017610606218630348,0.0,0.0,0.0,0.00017610606218630348,0.0,0.0,169.59885266706831,24.803851151822496,2.0,,,,,,,0.0,False,0.0,169.59885266706831,289.51435152304055,False,0.00017610606218630348,0.0,0.0
174.56637374815207,maintenance,POMCP,12,3,2,"[0.7911871075630188,-0.008812895976006985,78.4290542602539,0.0,0.0,32.228721618652344,24.803852081298828,2.0,0.0009949018713086843,0.0,119.52339935302734,0.7911871075630188,0.009999999776482582,9.50452995300293,0.0029868262354284525,0.055879347026348114,0.0015780794201418757]",0,DN,0.0,0.7911871042492301,-0.008812895750769933,78.4290571222115,0.0,0,0.0,0.0009949018791232834,0.0,0.0,0.0,0.0009949018791232834,0.0,0.0,9.504530174678024,24.803851151822496,2.0,,,,,,,0.0,False,0.0,174.56637374815207,294.08976982346223,False,0.0009949018791232834,0.0,0.0
174.56637374815207,scheduling,POMCP,,,,"[2.0,6.0,2.0,7.0,24.803852081298828,2.0,32.228721618652344,10.583663940429688,0.0,0.6666666865348816,0.1666666716337204,1.0]",,,,,,,,,,,,,,,,,,24.803851151822496,2.0,0,5,True,"{""mid"":2,""t0"":174.56637374815207,""t1"":183.7584688760318,""jid"":5,""oid"":0}",292.85953161287455,False,,False,0.0,,,,,,0.0
174.56637374815207,scheduling,POMCP,,,,"[1.0,6.0,1.0,7.0,24.803852081298828,2.0,32.228721618652344,10.583663940429688,0.0,0.8333333134651184,0.1666666716337204,1.0]",,,,,,,,,,,,,,,,,,24.803851151822496,2.0,0,5,True,"{""mid"":3,""t0"":174.56637374815207,""t1"":208.0350677132188,""jid"":1,""oid"":4}",253.84644542441077,False,,False,0.0,,,,,,0.0
178.35197311073162,maintenance,POMCP,13,3,0,"[0.9118090867996216,-0.006347250193357468,127.89933776855469,0.0,0.0,35.12789535522461,20.491592407226562,2.0,0.00029800835181958973,0.0,119.85704040527344,0.9118090867996216,0.009999999776482582,178.3519744873047,0.0030506618786603212,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.9118091008661432,-0.006347250040572794,127.8993415537295,0.0,0,0.0,0.0002980083471079323,0.0,0.0,0.0,0.0002980083471079323,0.0,0.0,178.35197311073162,20.491591802424907,2.0,,,,,,,0.0,False,0.0,178.35197311073162,298.2090143268696,False,0.0002980083471079323,0.0,0.0
178.35197311073162,scheduling,POMCP,,,,"[1.0,7.0,2.0,9.0,20.491592407226562,2.0,35.12789535522461,25.26227378845215,0.0,0.8333333134651184,0.0,1.0]",,,,,,,,,,,,,,,,,,20.491591802424907,2.0,3,1,True,"{""mid"":0,""t0"":178.35197311073162,""t1"":235.21149140847868,""jid"":8,""oid"":0}",289.71720674289713,False,,False,0.0,,,,,,0.0
178.93360039354678,maintenance,POMCP,14,3,1,"[0.7940869927406311,-0.07636076956987381,9.089576721191406,0.0,0.0,38.907875061035156,20.491592407226562,2.0,0.0009664924000389874,0.0,119.53697967529297,0.7940869927406311,0.009999999776482582,178.93359375,0.00519779697060585,0.011591116897761822,0.0015780794201418757]",0,DN,0.0,0.7940870185682819,-0.07636076608374331,9.089576416861647,0.0,0,0.0,0.0009664923781144447,0.0,0.0,0.0,0.0009664923781144447,0.0,0.0,178.93360039354678,20.491591802424907,2.0,,,,,,,0.0,False,0.0,178.93360039354678,298.47057964079016,False,0.0009664923781144447,0.0,0.0
178.93360039354678,scheduling,POMCP,,,,"[1.0,7.0,2.0,9.0,20.491592407226562,2.0,38.907875061035156,25.991472244262695,0.0,0.8333333134651184,0.0,1.0]",,,,,,,,,,,,,,,,,,20.491591802424907,2.0,3,1,True,"{""mid"":1,""t0"":178.93360039354678,""t1"":191.9741032508576,""jid"":2,""oid"":4}",245.35503225002418,False,,False,0.0,,,,,,0.0
