time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_cost,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
0.17010162510487903,scheduling,POMCP,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,79.40615844726562,79.40615844726562,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,200.0,2.0,0,5,True,"{""mid"":1,""t0"":0.17010162510487903,""t1"":11.053498677682152,""jid"":0,""oid"":0}",158.98242047021344,False,,False,0.0,,,,,,0.0
11.053498677682152,maintenance,POMCP,1,1,1,"[0.9713915586471558,0.0,100.0,0.0,0.0,79.40615844726562,200.0,2.0,0.00016425676585640758,0.0,119.92118072509766,0.9713915586471558,0.009999999776482582,11.053498268127441,0.002793606137856841,0.0027397593948990107,0.002772432053461671]",0,DN,0.0,0.9713915439391362,0.0,100.0,0.0,0,0.0,0.00016425676575301495,0.0,0.0,0.0,0.00016425676575301495,0.0,0.0,11.053498677682152,200.0,2.0,,,,,,,0.0,False,0.0,11.053498677682152,130.97468132552277,False,0.00016425676575301495,0.0,0.0
11.053498677682152,scheduling,POMCP,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,79.40615844726562,79.40615844726562,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,200.0,2.0,0,5,True,"{""mid"":1,""t0"":11.053498677682152,""t1"":40.226160083520554,""jid"":0,""oid"":1}",158.98242047021344,False,,False,0.0,,,,,,0.0
40.226160083520554,maintenance,POMCP,2,2,1,"[0.8738499879837036,-0.09754155576229095,7.933541774749756,0.0,0.0,86.68425750732422,200.0,2.0,0.00043553495197556913,0.0,119.79112243652344,0.8738499879837036,0.009999999776482582,40.22616195678711,0.010995376855134964,0.010822533629834652,0.01094823982566595]",0,DN,0.0,0.8738499905320346,-0.09754155340710158,7.933541793232236,0.0,0,0.0,0.00043553494005902396,0.0,0.0,0.0,0.00043553494005902396,0.0,0.0,40.226160083520554,200.0,2.0,,,,,,,0.0,False,0.0,40.226160083520554,160.01728530964527,False,0.00043553494005902396,0.0,0.0
40.226160083520554,scheduling,POMCP,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,86.68425750732422,86.68425750732422,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,200.0,2.0,0,5,True,"{""mid"":0,""t0"":40.226160083520554,""t1"":93.45846076631823,""jid"":0,""oid"":2}",158.98242047021344,False,,False,0.0,,,,,,0.0
84.63525098203837,scheduling,POMCP,,,,"[5.0,2.0,1.0,2.0,84.46514892578125,2.0,63.39838409423828,46.49980926513672,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,84.4651493569335,2.0,0,5,True,"{""mid"":2,""t0"":84.63525098203837,""t1"":117.78964355222595,""jid"":1,""oid"":0}",253.67846086667407,False,,False,0.0,,,,,,0.0
86.96413149066838,scheduling,POMCP,,,,"[4.0,3.0,1.0,3.0,43.39701461791992,2.0,71.9034194946289,48.395572662353516,0.0,0.3333333432674408,0.0,0.0]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,3,0,True,"{""mid"":1,""t0"":86.96413149066838,""t1"":97.65138408829957,""jid"":2,""oid"":0}",274.1066324972041,False,,False,0.0,,,,,,0.0
93.45846076631823,maintenance,POMCP,3,1,0,"[0.9718647003173828,0.0,100.0,0.0,0.0,81.38765716552734,43.39701461791992,2.0,0.00016348157078027725,0.0,119.92155456542969,0.9718647003173828,0.009999999776482582,93.45845794677734,0.003854860085994005,0.0037379933055490255,0.0037311604246497154]",0,DN,0.0,0.9718646751943945,0.0,100.0,0.0,0,0.0,0.00016348157797897654,0.0,0.0,0.0,0.00016348157797897654,0.0,0.0,93.45846076631823,43.39701493278175,2.0,,,,,,,0.0,False,0.0,93.45846076631823,213.3800152604739,False,0.00016348157797897654,0.0,0.0
97.65138408829957,maintenance,POMCP,4,3,1,"[0.8835479021072388,0.009697908535599709,100.0,0.0,0.0,84.77265930175781,43.39701461791992,2.0,0.00039529651985503733,0.0,119.81040954589844,0.8835479021072388,0.009999999776482582,97.65138244628906,0.008118568919599056,0.008208001032471657,0.008096056059002876]",0,DN,0.0,0.8835478988483781,0.00969790831634354,100.0,0.0,0,0.0,0.0003952965310586968,0.0,0.0,0.0,0.0003952965310586968,0.0,0.0,97.65138408829957,43.39701493278175,2.0,,,,,,,0.0,False,0.0,97.65138408829957,217.46179168333217,False,0.0003952965310586968,0.0,0.0
97.65138408829957,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,84.77265930175781,74.1589126586914,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,3,True,"{""mid"":4,""t0"":97.65138408829957,""t1"":113.6112724980628,""jid"":2,""oid"":1}",274.1066324972041,False,,False,0.0,,,,,,0.0
113.6112724980628,maintenance,POMCP,5,1,4,"[0.9732183218002319,0.0,100.0,0.0,0.0,81.28267669677734,43.39701461791992,2.0,0.00016128386778291315,0.0,119.922607421875,0.9732183218002319,0.009999999776482582,113.61127471923828,0.003282954217866063,0.0033707241527736187,0.0032801798079162836]",0,DN,0.0,0.9732183260342593,0.0,100.0,0.0,0,0.0,0.000161283873324042,0.0,0.0,0.0,0.000161283873324042,0.0,0.0,113.6112724980628,43.39701493278175,2.0,,,,,,,0.0,False,0.0,113.6112724980628,233.5338812054863,False,0.000161283873324042,0.0,0.0
113.6112724980628,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,81.28267669677734,60.69300079345703,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,0,True,"{""mid"":0,""t0"":113.6112724980628,""t1"":166.6294783594367,""jid"":2,""oid"":2}",274.1066324972041,False,,False,0.0,,,,,,0.0
117.78964355222595,maintenance,POMCP,6,1,2,"[0.9541499614715576,0.0,100.0,0.0,0.0,90.87928009033203,43.39701461791992,2.0,0.00019515924213919789,0.0,119.90635681152344,0.9541499614715576,0.009999999776482582,117.78964233398438,0.01277585793286562,0.01327198464423418,0.01280124206095934]",0,DN,0.0,0.9541499492352098,0.0,100.0,0.0,0,0.0,0.0001951592490978561,0.0,0.0,0.0,0.0001951592490978561,0.0,0.0,117.78964355222595,43.39701493278175,2.0,,,,,,,0.0,False,0.0,117.78964355222595,237.69600366679373,False,0.0001951592490978561,0.0,0.0
117.78964355222595,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,90.87928009033203,81.30957794189453,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,3,True,"{""mid"":1,""t0"":117.78964355222595,""t1"":128.23516550685167,""jid"":1,""oid"":1}",253.67846086667407,False,,False,0.0,,,,,,0.0
128.23516550685167,maintenance,POMCP,7,4,1,"[0.8550112843513489,-0.028536587953567505,26.457660675048828,0.0,0.0,95.0896987915039,43.39701461791992,2.0,0.0005257740267552435,0.0,119.74789428710938,0.8550112843513489,0.009999999776482582,128.23516845703125,0.006735458504408598,0.006730825174599886,0.006765549536794424]",0,DN,0.0,0.8550113117265508,-0.028536587121827384,26.45765972305249,0.0,0,0.0,0.0005257740345869234,0.0,0.0,0.0,0.0005257740345869234,0.0,0.0,128.23516550685167,43.39701493278175,2.0,,,,,,,0.0,False,0.0,128.23516550685167,247.9830591651093,False,0.0005257740345869234,0.0,0.0
128.23516550685167,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,95.0896987915039,92.93463897705078,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,3,True,"{""mid"":2,""t0"":128.23516550685167,""t1"":135.99695012685766,""jid"":1,""oid"":2}",253.67846086667407,False,,False,0.0,,,,,,0.0
135.99695012685766,maintenance,POMCP,8,2,2,"[0.9370850920677185,-0.01706487499177456,49.0531005859375,0.0,0.0,84.63409423828125,43.39701461791992,2.0,0.00023146491730585694,0.0,119.88894653320312,0.9370850920677185,0.009999999776482582,135.9969482421875,0.005158374551683664,0.005129313562065363,0.005242753773927689]",0,DN,0.0,0.9370850736586734,-0.017064875576536354,49.05310149519274,0.0,0,0.0,0.00023146492025427246,0.0,0.0,0.0,0.00023146492025427246,0.0,0.0,135.99695012685766,43.39701493278175,2.0,,,,,,,0.0,False,0.0,135.99695012685766,255.88589838223498,False,0.00023146492025427246,0.0,0.0
166.6294783594367,maintenance,POMCP,9,2,0,"[0.9231640100479126,-0.04870066046714783,16.902523040771484,0.0,0.0,86.84861755371094,43.39701461791992,2.0,0.0002660287427715957,0.0,119.87237548828125,0.9231640100479126,0.009999999776482582,166.6294708251953,0.004562568850815296,0.004568601027131081,0.004748490173369646]",0,DN,0.0,0.9231640150720174,-0.04870066012237706,16.902522737957483,0.0,0,0.0,0.00026602873868461155,0.0,0.0,0.0,0.00026602873868461155,0.0,0.0,166.6294783594367,43.39701493278175,2.0,,,,,,,0.0,False,0.0,166.6294783594367,286.50185248121386,False,0.00026602873868461155,0.0,0.0
166.6294783594367,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,43.39701461791992,2.0,86.84861755371094,86.84861755371094,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,0,True,"{""mid"":5,""t0"":166.6294783594367,""t1"":172.02496977276766,""jid"":2,""oid"":3}",274.1066324972041,False,,False,0.0,,,,,,0.0
172.02496977276766,maintenance,POMCP,10,1,5,"[0.9749975800514221,0.0,100.0,0.0,0.0,86.84861755371094,43.39701461791992,2.0,0.00015844001609366387,0.0,119.9239730834961,0.9749975800514221,0.009999999776482582,172.02496337890625,0.001605089521035552,0.0016469474649056792,0.0015982816694304347]",0,DN,0.0,0.9749975991116938,0.0,100.0,0.0,0,0.0,0.00015844002242215325,0.0,0.0,0.0,0.00015844002242215325,0.0,0.0,172.02496977276766,43.39701493278175,2.0,,,,,,,0.0,False,0.0,172.02496977276766,291.9489426560259,False,0.00015844002242215325,0.0,0.0
172.02496977276766,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,43.39701461791992,2.0,86.84861755371094,86.84861755371094,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,0,True,"{""mid"":0,""t0"":172.02496977276766,""t1"":192.95111629088933,""jid"":2,""oid"":4}",274.1066324972041,False,,False,0.0,,,,,,0.0
192.95111629088933,maintenance,POMCP,11,3,0,"[0.9303083419799805,0.007144331932067871,100.0,0.0,0.0,150.0,43.39701461791992,2.0,0.0002476903609931469,0.0,119.88116455078125,0.9303083419799805,0.009999999776482582,192.95111083984375,0.003506529377773404,0.0034436879213899374,0.0035196312237530947]",0,DN,0.0,0.9303083470052461,0.00714433193322872,100.0,0.0,0,0.0,0.0002476903474153765,0.0,0.0,0.0,0.0002476903474153765,0.0,0.0,192.95111629088933,43.39701493278175,2.0,,,,,,,0.0,False,0.0,192.95111629088933,312.83228380117185,False,0.0002476903474153765,0.0,0.0
208.56602866285385,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,61.965389251708984,2.0,66.92859649658203,66.92859649658203,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,61.96538884040774,2.0,0,0,True,"{""mid"":0,""t0"":208.56602866285385,""t1"":229.86588546283647,""jid"":3,""oid"":0}",342.42322330176546,False,,False,0.0,,,,,,0.0
229.86588546283647,maintenance,POMCP,12,4,0,"[0.9024625420570374,-0.027845799922943115,28.818082809448242,0.0,0.0,72.012939453125,61.965389251708984,2.0,0.00032719550654292107,0.0,119.84304809570312,0.9024625420570374,0.009999999776482582,229.8658905029297,0.0033381145913153887,0.0033676321618258953,0.0033703786320984364]",0,DN,0.0,0.9024625479502445,-0.02784579905500162,28.818082984984677,0.0,0,0.0,0.0003271954927530021,0.0,0.0,0.0,0.0003271954927530021,0.0,0.0,229.86588546283647,61.96538884040774,2.0,,,,,,,0.0,False,0.0,229.86588546283647,349.70893435610805,False,0.0003271954927530021,0.0,0.0
229.86588546283647,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,61.965389251708984,2.0,72.012939453125,72.012939453125,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,61.96538884040774,2.0,0,0,True,"{""mid"":1,""t0"":229.86588546283647,""t1"":240.48683230076918,""jid"":3,""oid"":1}",342.42322330176546,False,,False,0.0,,,,,,0.0
240.48683230076918,maintenance,POMCP,13,5,1,"[0.806582510471344,-0.04842878133058548,14.590136528015137,0.0,0.0,78.51407623291016,61.965389251708984,2.0,0.0008530616760253906,0.0,119.59122467041016,0.806582510471344,0.009999999776482582,240.48683166503906,0.006139169912785292,0.006149668246507645,0.006130789406597614]",0,DN,0.0,0.8065825305836517,-0.04842878114289906,14.590136565666086,0.0,0,0.0,0.0008530616561433522,0.0,0.0,0.0,0.0008530616561433522,0.0,0.0,240.48683230076918,61.96538884040774,2.0,,,,,,,0.0,False,0.0,240.48683230076918,360.0780605175145,False,0.0008530616561433522,0.0,0.0
240.48683230076918,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,61.965389251708984,2.0,78.51407623291016,78.51407623291016,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,61.96538884040774,2.0,0,0,True,"{""mid"":1,""t0"":240.48683230076918,""t1"":256.77433259694806,""jid"":3,""oid"":2}",342.42322330176546,False,,False,0.0,,,,,,0.0
256.77433259694806,maintenance,POMCP,14,6,1,"[0.7748188972473145,-0.03176362067461014,21.245025634765625,0.0,0.0,77.2260513305664,61.965389251708984,2.0,0.0011716275475919247,0.0,119.43893432617188,0.7748188972473145,0.009999999776482582,256.7743225097656,0.0062054237350821495,0.006209647282958031,0.006213870830833912]",0,DN,0.0,0.7748189117375643,-0.03176361884608736,21.24502611013696,0.0,0,0.0,0.0011716275460420874,0.0,0.0,0.0,0.0011716275460420874,0.0,0.0,256.77433259694806,61.96538884040774,2.0,,,,,,,0.0,False,0.0,256.77433259694806,376.213267121288,False,0.0011716275460420874,0.0,0.0
256.77433259694806,scheduling,POMCP,,,,"[6.0,1.0,1.0,3.0,61.965389251708984,2.0,77.2260513305664,77.2260513305664,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,61.96538884040774,2.0,0,0,True,"{""mid"":4,""t0"":256.77433259694806,""t1"":265.1971701437205,""jid"":3,""oid"":3}",342.42322330176546,False,,False,0.0,,,,,,0.0
265.1971701437205,maintenance,POMCP,15,2,4,"[0.9648069739341736,-0.008411331102252007,102.81452178955078,0.0,0.0,150.0,61.965389251708984,2.0,0.00017543439753353596,0.0,119.91581726074219,0.9648069739341736,0.009999999776482582,265.1971740722656,0.002630549017339945,0.0025435208808630705,0.0025392454117536545]",0,DN,0.0,0.9648069949085644,-0.00841133112569492,102.8145226938877,0.0,0,0.0,0.00017543439565572092,0.0,0.0,0.0,0.00017543439565572092,0.0,0.0,265.1971701437205,61.96538884040774,2.0,,,,,,,0.0,False,0.0,265.1971701437205,385.11299117303383,False,0.00017543439565572092,0.0,0.0
277.8595566747493,scheduling,POMCP,,,,"[6.0,1.0,1.0,4.0,64.4081039428711,2.0,168.44017028808594,168.44017028808594,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,64.4081018975703,2.0,0,3,True,"{""mid"":0,""t0"":277.8595566747493,""t1"":336.3006755634536,""jid"":4,""oid"":0}",614.7398906225498,False,,False,0.0,,,,,,0.0
331.71052646079966,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,61.57225036621094,2.0,124.66107940673828,116.60357666015625,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,61.5722488989729,2.0,0,2,True,"{""mid"":3,""t0"":331.71052646079966,""t1"":350.353742333265,""jid"":5,""oid"":0}",601.1764362549043,False,,False,0.0,,,,,,0.0
336.3006755634536,maintenance,POMCP,16,5,0,"[0.8683331608772278,-0.03412936255335808,22.512378692626953,0.0,0.0,149.29148864746094,61.57225036621094,2.0,0.000460226321592927,0.0,119.779296875,0.8683331608772278,0.009999999776482582,336.3006896972656,0.0038841848727315664,0.0038587176240980625,0.003903004340827465]",0,DN,0.0,0.8683331844619631,-0.03412936348828144,22.512379544546025,0.0,0,0.0,0.00046022632579488623,0.0,0.0,0.0,0.00046022632579488623,0.0,0.0,336.3006755634536,61.5722488989729,2.0,,,,,,,0.0,False,0.0,336.3006755634536,456.0799701382955,False,0.00046022632579488623,0.0,0.0
336.3006755634536,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,61.57225036621094,2.0,149.29148864746094,133.97254943847656,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,61.5722488989729,2.0,1,5,True,"{""mid"":0,""t0"":336.3006755634536,""t1"":364.01250135788376,""jid"":4,""oid"":1}",614.7398906225498,False,,False,0.0,,,,,,0.0
350.353742333265,maintenance,POMCP,17,1,3,"[0.9972513318061829,0.0,100.0,0.0,0.0,146.16622924804688,61.57225036621094,2.0,0.0001268329069716856,0.0,119.93913269042969,0.9972513318061829,0.009999999776482582,350.3537292480469,0.001434949110262096,0.001426296541467309,0.0014760192716494203]",0,DN,0.0,0.9972513194842493,0.0,100.0,0.0,0,0.0,0.00012683290635443249,0.0,0.0,0.0,0.00012683290635443249,0.0,0.0,350.353742333265,61.5722488989729,2.0,,,,,,,0.0,False,0.0,350.353742333265,470.2928779787263,False,0.00012683290635443249,0.0,0.0
350.353742333265,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,61.57225036621094,2.0,146.16622924804688,139.58953857421875,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,61.5722488989729,2.0,0,3,True,"{""mid"":5,""t0"":350.353742333265,""t1"":355.54416084796077,""jid"":5,""oid"":1}",601.1764362549043,False,,False,0.0,,,,,,0.0
355.54416084796077,maintenance,POMCP,18,2,5,"[0.9831545948982239,0.008156970143318176,100.0,0.0,0.0,146.06309509277344,61.57225036621094,2.0,0.00014603098679799587,0.0,119.92992401123047,0.9831545948982239,0.009999999776482582,355.5441589355469,0.0014671378303319216,0.0015206487150862813,0.001498579978942871]",0,DN,0.0,0.9831545695512603,0.008156970439566535,100.0,0.0,0,0.0,0.00014603098435524053,0.0,0.0,0.0,0.00014603098435524053,0.0,0.0,355.54416084796077,61.5722488989729,2.0,,,,,,,0.0,False,0.0,355.54416084796077,475.47408644353123,False,0.00014603098435524053,0.0,0.0
364.01250135788376,maintenance,POMCP,19,6,0,"[0.8418722748756409,-0.026460908353328705,28.03653907775879,0.0,0.0,151.45066833496094,61.57225036621094,2.0,0.0005995552055537701,0.0,119.71255493164062,0.8418722748756409,0.009999999776482582,364.01251220703125,0.003739235457032919,0.003749813884496689,0.003749813884496689]",0,DN,0.0,0.8418722763892813,-0.026460908072681755,28.036538819889948,0.0,0,0.0,0.0005995552072544594,0.0,0.0,0.0,0.0005995552072544594,0.0,0.0,364.01250135788376,61.5722488989729,2.0,,,,,,,0.0,False,0.0,364.01250135788376,483.72505967049005,False,0.0005995552072544594,0.0,0.0
364.01250135788376,scheduling,POMCP,,,,"[6.0,2.0,2.0,3.0,61.57225036621094,2.0,151.45066833496094,137.85906982421875,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,61.5722488989729,2.0,1,3,True,"{""mid"":5,""t0"":364.01250135788376,""t1"":377.9189236098385,""jid"":4,""oid"":2}",614.7398906225498,False,,False,0.0,,,,,,0.0
364.01250135788376,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,61.57225036621094,2.0,151.45066833496094,137.85906982421875,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,61.5722488989729,2.0,1,3,True,"{""mid"":0,""t0"":364.01250135788376,""t1"":410.47469797533114,""jid"":5,""oid"":2}",601.1764362549043,False,,False,0.0,,,,,,0.0
377.9189236098385,maintenance,POMCP,20,3,5,"[0.9465912580490112,-0.03656332194805145,23.15411376953125,0.0,0.0,149.82125854492188,61.57225036621094,2.0,0.00021047935297247022,0.0,119.89900970458984,0.9465912580490112,0.009999999776482582,377.9189147949219,0.0021024940069764853,0.002168334787711501,0.002200477523729205]",0,DN,0.0,0.9465912490778895,-0.03656332047337085,23.154112868235362,0.0,0,0.0,0.0002104793536055149,0.0,0.0,0.0,0.0002104793536055149,0.0,0.0,377.9189236098385,61.5722488989729,2.0,,,,,,,0.0,False,0.0,377.9189236098385,497.81793603767085,False,0.0002104793536055149,0.0,0.0
377.9189236098385,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,61.57225036621094,2.0,149.82125854492188,126.40805053710938,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,61.5722488989729,2.0,1,5,True,"{""mid"":2,""t0"":377.9189236098385,""t1"":397.8434846023646,""jid"":4,""oid"":3}",614.7398906225498,False,,False,0.0,,,,,,0.0
397.8434846023646,maintenance,POMCP,21,3,2,"[0.8971993327140808,-0.03988577052950859,19.987060546875,0.0,0.0,141.3341827392578,61.57225036621094,2.0,0.00034487174707464874,0.0,119.83457946777344,0.8971993327140808,0.009999999776482582,397.8434753417969,0.006093348376452923,0.006148577202111483,0.006170487031340599]",0,DN,0.0,0.8971993033318091,-0.039885770326864356,19.98706046789999,0.0,0,0.0,0.00034487174469957686,0.0,0.0,0.0,0.00034487174469957686,0.0,0.0,397.8434846023646,61.5722488989729,2.0,,,,,,,0.0,False,0.0,397.8434846023646,517.6780602914835,False,0.00034487174469957686,0.0,0.0
397.8434846023646,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,61.57225036621094,2.0,141.3341827392578,108.77098846435547,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,61.5722488989729,2.0,1,5,True,"{""mid"":3,""t0"":397.8434846023646,""t1"":425.0375529914516,""jid"":4,""oid"":4}",614.7398906225498,False,,False,0.0,,,,,,0.0
410.47469797533114,maintenance,POMCP,22,7,0,"[0.8319140076637268,-0.009958285838365555,73.49799346923828,0.0,0.0,151.93406677246094,53.85097122192383,2.0,0.0006622930523008108,0.0,119.6825180053711,0.8319140076637268,0.009999999776482582,410.4747009277344,0.0038422122597694397,0.0038422122597694397,0.0038422122597694397]",0,DN,0.0,0.83191399053795,-0.009958285851331294,73.49798966055012,0.0,0,0.0,0.0006622930555727697,0.0,0.0,0.0,0.0006622930555727697,0.0,0.0,410.47469797533114,53.85096978605037,2.0,,,,,,,0.0,False,0.0,410.47469797533114,530.1572180238663,False,0.0006622930555727697,0.0,0.0
410.47469797533114,scheduling,POMCP,,,,"[5.0,2.0,1.0,2.0,53.85097122192383,2.0,151.93406677246094,137.95574951171875,0.0,0.1666666716337204,0.0,0.0]",,,,,,,,,,,,,,,,,,53.85096978605037,2.0,1,3,True,"{""mid"":2,""t0"":410.47469797533114,""t1"":418.92970495077947,""jid"":5,""oid"":3}",601.1764362549043,False,,False,0.0,,,,,,0.0
