timestamp,seed,policy_tag,train_policy_tag,eval_policy_tag,policy_label,maint_mode_tag,maint_mode,compare_type,scheduler_anchor,enforce_region_policy,hx,hy,jobs_target,tard,maint,total,overdue_ratio_ops,overdue_ratio_time,overdue_ops,total_ops
20260310_102446,42,region_on_hx0p3_hy0p1,region_on_hx0p3_hy0p1,region_on_hx0p3_hy0p1,"Policy: Region constrained (Hx=0.3, Hy=0.1) | Maintenance: POMCP",maint_pomcp,POMCP,full_system,none,1,0.3,0.1,80,264.1457813789889,754.4023743741027,1018.5481557530916,0.05734767025089606,0.06942144106945403,16.0,279.0
