primary_mode,compare_mode,compare_type,train_policy_tag,eval_policy_tag,scheduler_anchor,divergence_count,decision_union_count,divergence_rate,primary_tard,compare_tard,primary_maint,compare_maint,primary_total,compare_total,primary_overdue_ratio,compare_overdue_ratio,primary_dispatch_count,compare_dispatch_count,primary_makespan,compare_makespan
DQN,POMCP,full_system,region_on_hx0p3_hy0p1,region_on_hx0p3_hy0p1,none,34,292,0.11643835616438356,308.8906068183077,264.1457813789889,800.0,754.4023743741027,1108.8906068183078,1018.5481557530916,0.05734767025089606,0.05734767025089606,279,279,3847.944809354688,3839.7199246847963
