time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_cost
49.50052114164941,maintenance,3,"[0.9827632308006287,0.0,100.0,0.0,0.0,11.256875991821289,2.0,0.009999999776482582,0.8801441788673401,0.0,0.0,0.9827632308006287,0.009999999776482582,0.28276321291923523,0.6827632188796997,0.0,0.0,0.0,0.0,49.50052261352539]",0,DN,0.0,0.9827632052698255,0.0,100.0,0.0,0,0.0,0.006786926235524238,0.0,0.0,0.0,0.0010822480355612007,0.008657984284489606,0.0,49.50052114164941,0.01,0.8801441654996919,,,,,,,0.0,False,0.0
49.50052114164941,scheduling,,"[7.0,1.0,1.0,2.0,0.009999999776482582,0.8801441788673401,11.256875991821289,11.256875991821289,0.0,0.125,0.0,0.0]",,,,,,,,,,,,,,,,,,0.01,0.8801441654996919,1,5,True,"{""mid"":1,""t0"":49.50052114164941,""t1"":91.28312726025388,""jid"":1,""oid"":1}",178.39028404642374,False,,False,0.0
58.124821446227585,maintenance,7,"[0.9367736577987671,-0.012705276720225811,50.118831634521484,0.0,0.0,2.632575750350952,2.0,0.009999999776482582,0.2173043191432953,0.0,0.0,0.9367736577987671,0.009999999776482582,0.23677363991737366,0.6367736458778381,0.0,0.0,0.0,0.0,58.124820709228516]",0,DN,0.0,0.9367736441097537,-0.012705276912108432,50.118832396552754,0.0,0,0.0,0.010764188970301625,0.0,0.0,0.0,0.001713099442651313,0.013704795541210504,0.0,58.124821446227585,0.01,0.21730431186949198,,,,,,,0.0,False,0.0
58.124821446227585,scheduling,,"[7.0,1.0,1.0,2.0,0.009999999776482582,0.2173043191432953,2.632575750350952,2.632575750350952,0.0,0.125,0.0,0.0]",,,,,,,,,,,,,,,,,,0.01,0.21730431186949198,1,2,True,"{""mid"":4,""t0"":58.124821446227585,""t1"":82.38187214896107,""jid"":1,""oid"":1}",178.39028404642374,False,,False,0.0
62.78192887736441,scheduling,,"[6.0,2.0,2.0,3.0,0.014999999664723873,-0.08355685323476791,-1.012265920639038,-1.8220785856246948,0.024989118799567223,0.25,0.5,0.0]",,,,,,,,,,,,,,,,,,0.015,-0.08355685607229224,3,3,True,"{""mid"":7,""t0"":62.78192887736441,""t1"":78.67450547604716,""jid"":2,""oid"":0}",93.03302145418348,False,,False,0.0
78.67450547604716,maintenance,7,"[0.8864756226539612,-0.05029803141951561,11.660011291503906,0.16562479734420776,0.0,-7.242883682250977,3.0,0.014999999664723873,-0.5723612308502197,0.0,0.0,0.8864756226539612,0.009999999776482582,0.18647560477256775,0.5864756107330322,0.0,0.0,0.0,0.0,78.67450714111328]",0,DN,0.0,0.8864756110422872,-0.0502980330674665,11.660010844869962,0.16562479454443635,0,0.0,0.01784191344111874,0.030298033067466496,0.0,0.0,0.002829685209911791,0.022637481679294327,0.0,78.67450547604716,0.015,-0.5723612029917512,,,,,,,0.0,False,0.0
78.67450547604716,scheduling,,"[6.0,2.0,2.0,3.0,0.014999999664723873,-0.5723612308502197,-7.242883682250977,-15.78226375579834,0.16562479734420776,0.25,0.5,0.0]",,,,,,,,,,,,,,,,,,0.015,-0.5723612029917512,3,4,True,"{""mid"":5,""t0"":78.67450547604716,""t1"":109.35212544777112,""jid"":1,""oid"":1}",178.39028404642374,False,,False,0.0
82.38187214896107,maintenance,4,"[0.9073581695556641,-0.08984846621751785,6.759805679321289,0.0,0.0,5.099181652069092,3.0,0.014999999664723873,0.36152294278144836,0.0,0.0,0.9073581695556641,0.009999999776482582,0.20735816657543182,0.6073581576347351,0.0,0.0,0.0,0.0,82.38187408447266]",0,DN,0.0,0.9073581644061051,-0.08984846555990744,6.759805641879797,0.0,0,0.0,0.014463221755520728,0.06984846555990744,0.0,0.0,0.002297619006896057,0.018380952055168456,0.0,82.38187214896107,0.015,0.3615229462090865,,,,,,,0.0,False,0.0
82.38187214896107,scheduling,,"[6.0,2.0,2.0,3.0,0.014999999664723873,0.36152294278144836,5.099181652069092,0.7990158796310425,0.0,0.25,0.5,0.0]",,,,,,,,,,,,,,,,,,0.015,0.3615229462090865,2,3,True,"{""mid"":2,""t0"":82.38187214896107,""t1"":88.14374125340731,""jid"":2,""oid"":1}",93.03302145418348,False,,False,0.0
88.14374125340731,maintenance,2,"[1.0,0.0,100.0,0.0,0.0,4.712520122528076,3.0,0.014999999664723873,0.35761213302612305,0.0,0.0,1.0,0.009999999776482582,0.30000001192092896,0.699999988079071,0.0,0.0,0.0,0.0,88.14373779296875]",0,DN,0.0,1.0,0.0,100.0,0.0,0,0.0,0.005710281093786906,0.0,0.0,0.0,0.0009110511944006454,0.007288409555205163,0.0,88.14374125340731,0.015,0.35761213218203264,,,,,,,0.0,False,0.0
88.14374125340731,scheduling,,"[6.0,1.0,1.0,3.0,0.014999999664723873,0.35761213302612305,4.712520122528076,4.712520122528076,0.0,0.25,0.0,0.0]",,,,,,,,,,,,,,,,,,0.015,0.35761213218203264,1,5,True,"{""mid"":0,""t0"":88.14374125340731,""t1"":138.75274691055222,""jid"":1,""oid"":2}",178.39028404642374,False,,False,0.0
91.28312726025388,maintenance,1,"[0.9684603810310364,0.0,100.0,0.0,0.0,52.1821403503418,3.0,0.014999999664723873,3.253610134124756,0.0,0.0,0.9684603810310364,0.009999999776482582,0.2684604227542877,0.6684604287147522,0.0,0.0,0.0,0.0,91.28312683105469]",0,DN,0.0,0.9684604091276732,0.0,100.0,0.0,0,0.0,0.007833247659898679,0.0,0.0,0.0,0.001248448972392849,0.009987591779142792,0.0,91.28312726025388,0.015,3.2536101007841647,,,,,,,0.0,False,0.0
91.28312726025388,scheduling,,"[6.0,1.0,1.0,3.0,0.014999999664723873,3.253610134124756,52.1821403503418,52.1821403503418,0.0,0.25,0.0,0.0]",,,,,,,,,,,,,,,,,,0.015,3.2536101007841647,1,0,True,"{""mid"":2,""t0"":91.28312726025388,""t1"":122.96499088977644,""jid"":1,""oid"":3}",178.39028404642374,False,,False,0.0
109.35212544777112,maintenance,5,"[0.9519182443618774,-0.04282014071941376,15.224569320678711,0.0,0.0,150.0,3.0,0.014999999664723873,5.0,0.0,0.0,0.9519182443618774,0.009999999776482582,0.251918226480484,0.6519182324409485,0.0,0.0,0.0,0.0,109.35212707519531]",0,DN,0.0,0.9519182204126522,-0.04282014089983599,15.224569716797665,0.0,0,0.0,0.009246751715402457,0.02282014089983599,0.0,0.0,0.001472702703746247,0.011781621629969976,0.0,109.35212544777112,0.015,5.0,,,,,,,0.0,False,0.0
122.96499088977644,maintenance,2,"[0.9441725015640259,-0.05582750588655472,11.53862190246582,0.0,0.0,150.0,3.0,0.014999999664723873,5.0,0.0,0.0,0.9441725015640259,0.009999999776482582,0.24417249858379364,0.6441724896430969,0.0,0.0,0.0,0.0,122.9649887084961]",0,DN,0.0,0.9441724936269942,-0.05582750637300582,11.538622006919331,0.0,0,0.0,0.009993943566896313,0.035827506373005816,0.0,0.0,0.001591119658077976,0.012728957264623808,0.0,122.96499088977644,0.015,5.0,,,,,,,0.0,False,0.0
138.75274691055222,maintenance,0,"[0.908282995223999,-0.06623949110507965,9.183087348937988,0.0,0.0,150.0,3.0,0.014999999664723873,5.0,0.0,0.0,0.908282995223999,0.009999999776482582,0.20828300714492798,0.6082829833030701,0.0,0.0,0.0,0.0,138.75274658203125]",0,DN,0.0,0.9082830026322329,-0.0662394897472065,9.183087082247429,0.0,0,0.0,0.014329441876342885,0.0462394897472065,0.0,0.0,0.0022765158577165473,0.01821212686173238,0.0,138.75274691055222,0.015,5.0,,,,,,,0.0,False,0.0
181.51448504798526,scheduling,,"[8.0,1.0,1.0,4.0,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,0.02,0.0,2,2,True,"{""mid"":4,""t0"":181.51448504798526,""t1"":187.50255447318543,""jid"":3,""oid"":0}",316.763391330523,False,,False,0.0
187.50255447318543,maintenance,4,"[0.9213800430297852,0.014021903276443481,100.0,0.0,0.0,5.684341886080802e-14,4.0,0.019999999552965164,2.8488981210591418e-15,0.0,0.0,0.9213800430297852,0.009999999776482582,0.2213800698518753,0.621380090713501,0.0,0.0,0.0,0.0,187.50254821777344]",0,DN,0.0,0.9213800677071848,0.014021903301079774,100.0,0.0,0,0.0,0.012563043376905836,0.0,0.0,0.0,0.0019976170335982823,0.01598093626878626,0.0,187.50255447318543,0.02,2.8488980442954744e-15,,,,,,,0.0,False,0.0
187.50255447318543,scheduling,,"[8.0,1.0,1.0,4.0,0.019999999552965164,2.8488981210591418e-15,5.684341886080802e-14,5.684341886080802e-14,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,0.02,2.8488980442954744e-15,2,2,True,"{""mid"":3,""t0"":187.50255447318543,""t1"":220.7205135275772,""jid"":3,""oid"":1}",316.763391330523,False,,False,0.0
219.52211789205816,scheduling,,"[7.0,2.0,2.0,4.0,0.019999999552965164,-0.8023837804794312,-16.009780883789062,-28.817607879638672,0.3298438489437103,0.125,0.5,0.0]",,,,,,,,,,,,,,,,,,0.02,-0.8023837537516177,3,4,True,"{""mid"":0,""t0"":219.52211789205816,""t1"":270.38724391253766,""jid"":3,""oid"":1}",316.763391330523,False,,False,0.0
220.7205135275772,maintenance,3,"[0.9117534756660461,-0.07100971043109894,8.615067481994629,0.0,0.009986630640923977,2.4993646144866943,4.0,0.019999999552965164,0.11994770169258118,0.0,0.0,0.9117534756660461,0.009999999776482582,0.2117534875869751,0.6117534637451172,0.0,0.0,0.0,0.0,220.72052001953125]",0,DN,0.0,0.9117534915143428,-0.0710097137554827,8.615067702157987,0.0,0,0.0,0.013838418002758202,0.0510097137554827,0.0,0.0,0.0021990356135841173,0.01759228490867294,0.0,220.7205135275772,0.02,0.11994770127050727,,,,,,,0.009986630295991953,False,0.0
220.7205135275772,scheduling,,"[7.0,2.0,2.0,4.0,0.019999999552965164,0.11994770169258118,2.4993646144866943,-0.4588435888290405,0.0,0.125,0.5,0.0]",,,,,,,,,,,,,,,,,,0.02,0.11994770127050727,2,2,True,"{""mid"":2,""t0"":220.7205135275772,""t1"":227.42335316155078,""jid"":4,""oid"":0}",343.81697030408145,False,,False,0.0
227.42335316155078,maintenance,2,"[0.9090006351470947,-0.03517182916402817,17.315011978149414,0.0,0.00421429006382823,2.4129347801208496,4.0,0.019999999552965164,0.12070121616125107,0.0,0.0,0.9090006351470947,0.009999999776482582,0.20900066196918488,0.6090006828308105,0.0,0.0,0.0,0.0,227.42335510253906]",0,DN,0.0,0.9090006629858761,-0.03517183064111806,17.315011811580728,0.0,0,0.0,0.014226487925027897,0.015171830641118062,0.0,0.0,0.0022602734857661007,0.018082187886128805,0.0,227.42335316155078,0.02,0.12070121918118451,,,,,,,0.004214289872391911,False,0.0
227.42335316155078,scheduling,,"[7.0,2.0,2.0,4.0,0.019999999552965164,0.12070121616125107,2.4129347801208496,0.07801514118909836,0.0,0.125,0.5,0.0]",,,,,,,,,,,,,,,,,,0.02,0.12070121918118451,2,2,True,"{""mid"":2,""t0"":227.42335316155078,""t1"":247.54706703052557,""jid"":3,""oid"":2}",316.763391330523,False,,False,0.0
247.54706703052557,maintenance,2,"[0.8775575757026672,-0.031443070620298386,18.368358612060547,0.16552023589611053,0.0,-7.237871170043945,3.0,0.014999999664723873,-0.3382738530635834,0.0,0.0,0.8775575757026672,0.009999999776482582,0.1775575876235962,0.5775575637817383,0.0,0.0,0.0,0.0,247.5470733642578]",0,DN,0.0,0.877557591314346,-0.031443071671530154,18.368357816558053,0.16552023230512913,0,0.0,0.019516909925881842,0.011443071671530154,0.0,0.0,0.0030928152428604376,0.0247425219428835,0.0,247.54706703052557,0.015,-0.3382738494454788,,,,,,,0.0,False,0.0
247.54706703052557,scheduling,,"[7.0,2.0,2.0,3.0,0.014999999664723873,-0.3382738530635834,-7.237871170043945,-13.281277656555176,0.16552023589611053,0.125,0.5,0.0]",,,,,,,,,,,,,,,,,,0.015,-0.3382738494454788,3,4,True,"{""mid"":5,""t0"":247.54706703052557,""t1"":294.73748113814804,""jid"":4,""oid"":1}",343.81697030408145,False,,False,0.0
270.38724391253766,maintenance,0,"[0.8123404383659363,-0.09594257920980453,5.340073585510254,0.3900604546070099,0.0,-19.77581787109375,2.0,0.009999999776482582,-0.7472905516624451,0.0,0.0,0.8123404383659363,0.009999999776482582,0.11234042048454285,0.5123404264450073,0.0,0.0,0.0,0.0,270.3872375488281]",0,DN,0.0,0.8123404239258997,-0.09594257870633327,5.34007351932974,0.39006045330372296,0,0.0,0.03768728079756323,0.07594257870633327,0.0,0.0,0.005920453147840656,0.04736362518272525,0.0,270.38724391253766,0.01,-0.7472905360059211,,,,,,,0.0,False,0.0
270.38724391253766,scheduling,,"[7.0,2.0,2.0,2.0,0.009999999776482582,-0.7472905516624451,-19.77581787109375,-34.06100845336914,0.3900604546070099,0.125,1.0,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.7472905360059211,2,4,True,"{""mid"":6,""t0"":270.38724391253766,""t1"":299.51457011093606,""jid"":4,""oid"":1}",343.81697030408145,False,,False,0.0
294.73748113814804,maintenance,5,"[0.8516309261322021,-0.1002872884273529,5.50050687789917,0.4653620421886444,0.21891304850578308,-25.046619415283203,2.0,0.009999999776482582,-0.813622772693634,0.0,0.0,0.8516309261322021,0.009999999776482582,0.1516309231519699,0.5516309142112732,0.0,0.0,0.0,0.0,294.73748779296875]",0,DN,0.0,0.8516309299948209,-0.10028729041783124,5.50050687077632,0.4653620468390097,0,0.0,0.02534167171473667,0.08028729041783124,0.0,0.0,0.004004558673813515,0.03203646939050812,0.0,294.73748113814804,0.01,-0.8136227943053288,,,,,,,0.21891304462451017,False,0.0
294.73748113814804,scheduling,,"[7.0,2.0,2.0,2.0,0.009999999776482582,-0.813622772693634,-25.046619415283203,-26.02497673034668,0.4653620421886444,0.125,1.0,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.8136227943053288,2,3,True,"{""mid"":1,""t0"":294.73748113814804,""t1"":341.97870775680036,""jid"":3,""oid"":4}",316.763391330523,True,,False,0.0
299.51457011093606,maintenance,6,"[0.9202660918235779,0.0,100.0,0.37077227234840393,0.0,-18.530481338500977,2.0,0.009999999776482582,-0.6052075028419495,0.0,0.0,0.9202660918235779,0.009999999776482582,0.22026611864566803,0.6202661395072937,0.0,0.0,0.0,0.0,299.5145568847656]",0,DN,0.0,0.9202661209707078,0.0,100.0,0.37077226002569164,0,0.0,0.012704368046666303,0.0,0.0,0.0,0.0020199486247601873,0.0161595889980815,0.0,299.51457011093606,0.01,-0.6052074772579507,,,,,,,0.0,False,0.0
299.51457011093606,scheduling,,"[7.0,2.0,2.0,2.0,0.009999999776482582,-0.6052075028419495,-18.530481338500977,-28.543418884277344,0.37077227234840393,0.125,1.0,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.6052074772579507,2,4,True,"{""mid"":0,""t0"":299.51457011093606,""t1"":318.1018327773429,""jid"":4,""oid"":3}",343.81697030408145,False,,False,0.0
318.1018327773429,maintenance,0,"[0.7930228114128113,-0.019317589700222015,25.52196502685547,0.47617030143737793,0.0,-25.86354637145996,2.0,0.009999999776482582,-0.8794325590133667,0.0,0.0,0.7930228114128113,0.009999999776482582,0.09302283823490143,0.4930228292942047,0.0,0.0,0.0,0.0,318.1018371582031]",0,DN,0.0,0.793022834523217,-0.01931758940268269,25.521964684410857,0.4761703037912709,0,0.0,0.04583602503607831,0.0,0.0,0.0,0.007173029247929263,0.057384233983434105,0.0,318.1018327773429,0.01,-0.8794325318442672,,,,,,,0.0,False,0.0
318.1018327773429,scheduling,,"[7.0,2.0,2.0,2.0,0.009999999776482582,-0.8794325590133667,-25.86354637145996,-44.879844665527344,0.47617030143737793,0.125,1.0,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.8794325318442672,0,2,True,"{""mid"":5,""t0"":318.1018327773429,""t1"":367.45155725332296,""jid"":3,""oid"":4}",316.763391330523,True,,False,0.0
341.97870775680036,maintenance,1,"[0.9199864268302917,-0.04847395420074463,12.790094375610352,0.47756320238113403,0.0,-25.970050811767578,2.0,0.009999999776482582,-0.9022811055183411,0.0,0.0,0.9199864268302917,0.009999999776482582,0.2199864536523819,0.6199864745140076,0.0,0.0,0.0,0.0,341.97869873046875]",0,DN,0.0,0.9199864535051975,-0.048473955622475695,12.790094093697839,0.47756319983358764,0,0.0,0.01274009902503137,0.028473955622475695,0.0,0.0,0.0020255942117755206,0.016204753694204165,0.0,341.97870775680036,0.01,-0.9022811166282952,,,,,,,0.0,False,0.0
341.97870775680036,scheduling,,"[7.0,1.0,1.0,2.0,0.009999999776482582,-0.9022811055183411,-25.970050811767578,-25.970050811767578,0.47756320238113403,0.125,1.0,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.9022811166282952,1,5,True,"{""mid"":2,""t0"":341.97870775680036,""t1"":376.2485481970116,""jid"":4,""oid"":4}",343.81697030408145,True,,False,0.0
365.77844149664367,scheduling,,"[6.0,2.0,2.0,3.0,0.014999999664723873,-0.8645793199539185,-24.884891510009766,-44.79280471801758,0.4631960391998291,0.25,0.5,0.0]",,,,,,,,,,,,,,,,,,0.015,-0.864579308604879,1,4,True,"{""mid"":4,""t0"":365.77844149664367,""t1"":379.87753513431795,""jid"":4,""oid"":4}",343.81697030408145,True,,False,0.0
367.45155725332296,maintenance,5,"[0.7598097920417786,-0.09182111918926239,5.007669448852539,0.48518630862236023,0.4286908209323883,-26.558008193969727,3.0,0.014999999664723873,-0.8611723184585571,0.0,0.0,0.7598097920417786,0.009999999776482582,0.05980980768799782,0.459809809923172,0.0,0.0,0.0,0.0,367.4515686035156]",0,DN,0.0,0.759809809513591,-0.09182112048122992,5.007669336899296,0.48518630199054247,0,0.0,0.06425637569278086,0.07182112048122992,0.0,0.0,0.009970558361611124,0.07976446689288899,0.0,367.45155725332296,0.015,-0.8611722961457048,,,,,,,0.4286908321637947,False,0.0
367.45155725332296,scheduling,,"[6.0,2.0,2.0,3.0,0.014999999664723873,-0.8611723184585571,-26.558008193969727,-46.46592330932617,0.48518630862236023,0.25,1.0,0.0]",,,,,,,,,,,,,,,,,,0.015,-0.8611722961457048,0,2,True,"{""mid"":6,""t0"":367.45155725332296,""t1"":395.24643947057666,""jid"":4,""oid"":4}",343.81697030408145,True,,False,0.0
376.2485481970116,maintenance,2,"[0.7672865390777588,-0.11027104407548904,4.2376179695129395,0.23029862344264984,0.0,-10.470107078552246,3.0,0.014999999664723873,-0.3361057639122009,0.0,0.0,0.7672865390777588,0.009999999776482582,0.06728654354810715,0.4672865569591522,0.0,0.0,0.0,0.0,376.24853515625]",0,DN,0.0,0.7672865455648555,-0.11027104574949043,4.237617793399904,0.2302986276755027,0,0.0,0.05954170545971649,0.09027104574949042,0.0,0.0,0.009258923319911565,0.07407138655929252,0.0,376.2485481970116,0.015,-0.33610575056965164,,,,,,,0.0,False,0.0
376.2485481970116,scheduling,,"[6.0,1.0,1.0,3.0,0.014999999664723873,-0.3361057639122009,-10.470107078552246,-10.470107078552246,0.23029862344264984,0.25,1.0,0.0]",,,,,,,,,,,,,,,,,,0.015,-0.33610575056965164,1,1,True,"{""mid"":5,""t0"":376.2485481970116,""t1"":404.6542680286454,""jid"":5,""oid"":0}",483.31059363729406,False,,False,0.0
379.87753513431795,maintenance,4,"[0.8765177726745605,-0.04486227408051491,12.850837707519531,0.29705551266670227,0.0,-14.099093437194824,3.0,0.014999999664723873,-0.4742344915866852,0.0,0.0,0.8765177726745605,0.009999999776482582,0.1765177994966507,0.5765178203582764,0.0,0.0,0.0,0.0,379.8775329589844]",0,DN,0.0,0.876517792951151,-0.04486227475603388,12.8508372811303,0.2970555023094935,0,0.0,0.019722234234989533,0.02486227475603388,0.0,0.0,0.0031250410381025388,0.02500032830482031,0.0,379.87753513431795,0.015,-0.47423447827451365,,,,,,,0.0,False,0.0
395.24643947057666,maintenance,6,"[0.8379759192466736,-0.08229021728038788,6.537544250488281,0.521308958530426,0.0,-29.467998504638672,2.0,0.009999999776482582,-0.9340848922729492,0.0,0.0,0.8379759192466736,0.009999999776482582,0.13797590136528015,0.5379759073257446,0.0,0.0,0.0,0.0,395.2464294433594]",0,DN,0.0,0.8379759068172714,-0.0822902141534364,6.537544133913348,0.521308983565942,0,0.0,0.029084704856404242,0.0622902141534364,0.0,0.0,0.004587787433311321,0.03670229946649057,0.0,395.24643947057666,0.01,-0.9340849190041747,,,,,,,0.0,False,0.0
404.6542680286454,maintenance,5,"[0.699920117855072,-0.059889692813158035,6.677611827850342,0.23029862344264984,0.08725088834762573,-10.470107078552246,2.0,0.009999999776482582,-0.3344464600086212,0.0,0.0,0.699920117855072,0.009999999776482582,-7.988265861058608e-05,0.39992010593414307,0.0,0.0,0.0,0.0,404.6542663574219]",0,DN,0.0,0.6999201173449708,-0.05988969216862017,6.677611837091946,0.2302986276755027,0,0.0,0.11881707915061923,0.039889692168620164,0.0,0.0,0.01800032483488117,0.14400259867904935,0.0,404.6542680286454,0.01,-0.3344464501199357,,,,,,,0.08725088916973268,False,0.0
404.6542680286454,scheduling,,"[8.0,1.0,1.0,2.0,0.009999999776482582,-0.3344464600086212,-10.470107078552246,-10.470107078552246,0.23029862344264984,0.0,1.0,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.3344464501199357,1,1,True,"{""mid"":4,""t0"":404.6542680286454,""t1"":419.4369754346918,""jid"":5,""oid"":1}",483.31059363729406,False,,False,0.0
419.4369754346918,maintenance,4,"[0.8644793629646301,-0.012038430199027061,46.8897819519043,0.02604522928595543,0.0,-1.0556164979934692,2.0,0.009999999776482582,-0.035040561109781265,0.0,0.0,0.8644793629646301,0.009999999776482582,0.1644793599843979,0.5644793510437012,0.0,0.0,0.0,0.0,419.4369812011719]",0,DN,0.0,0.8644793629064447,-0.012038430044706283,46.889782206664556,0.026045229993112096,0,0.0,0.02226382362357493,0.0,0.0,0.0,0.003523419646175514,0.028187357169404112,0.0,419.4369754346918,0.01,-0.03504056226222758,,,,,,,0.0,False,0.0
419.4369754346918,scheduling,,"[8.0,1.0,1.0,2.0,0.009999999776482582,-0.035040561109781265,-1.0556164979934692,-1.0556164979934692,0.02604522928595543,0.0,1.0,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.03504056226222758,0,0,True,"{""mid"":6,""t0"":419.4369754346918,""t1"":432.41825782859195,""jid"":5,""oid"":2}",483.31059363729406,False,,False,0.0
421.12699190844614,scheduling,,"[7.0,2.0,2.0,2.0,0.009999999776482582,-0.04593251645565033,-1.372816562652588,-2.471069812774658,0.0337381474673748,0.125,0.5,0.0]",,,,,,,,,,,,,,,,,,0.01,-0.04593251739041962,0,0,True,"{""mid"":7,""t0"":421.12699190844614,""t1"":433.22560353285,""jid"":5,""oid"":2}",483.31059363729406,False,,False,0.0
