time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_cost
117.28536997285039,scheduling,,"[5.0,3.0,3.0,4.0,0.019999999552965164,-3.403519868850708,-76.99986267089844,-92.61454772949219,0.844176709651947,0.375,1.0,1.0]",,,,,,,,,,,,,,,,,,0.02,-3.4035198851333845,2,1,True,"{""mid"":2,""t0"":117.28536997285039,""t1"":140.9468527981536,""jid"":2,""oid"":0}",145.93653810632023,False,,False,0.0
140.76528184597336,scheduling,,"[4.0,4.0,4.0,5.0,0.02500000037252903,-3.7887940406799316,-85.71614837646484,-115.52313232421875,0.8741686344146729,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.025,-3.788794041934867,1,1,True,"{""mid"":4,""t0"":140.76528184597336,""t1"":149.21521575624016,""jid"":3,""oid"":0}",169.86299688276347,False,,False,0.0
140.9468527981536,maintenance,2,"[0.8721257448196411,-0.06358160823583603,8.998290061950684,0.8449339270591736,0.0,-77.08322143554688,5.0,0.02500000037252903,-3.387777090072632,1.0,0.0,0.8721257448196411,0.009999999776482582,0.17212575674057007,0.5721257328987122,0.0,0.0,0.0,0.0,140.9468536376953]",0,DN,0.0,0.8721257612600936,-0.06358160831884285,8.998290172073867,0.8449339203154369,0,0.0,0.02061376984179819,0.04358160831884285,0.0,0.0,0.003264894437134261,0.02611915549707409,0.0,140.9468527981536,0.025,-3.3877771036532804,,,,,,,0.0,False,0.0
140.9468527981536,scheduling,,"[4.0,4.0,4.0,5.0,0.02500000037252903,-3.387777090072632,-77.08322143554688,-105.12730407714844,0.8459175229072571,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.025,-3.3877771036532804,1,1,True,"{""mid"":3,""t0"":140.9468527981536,""t1"":177.4937669548622,""jid"":2,""oid"":1}",145.93653810632023,True,,False,0.0
143.61774885165764,maintenance,6,"[0.8142239451408386,-0.08218459039926529,6.256938457489014,0.828427791595459,0.6593193411827087,-71.86148071289062,5.0,0.02500000037252903,-3.0279111862182617,1.0,0.0,0.8142239451408386,0.009999999776482582,0.11422393471002579,0.5142239332199097,0.0,0.0,0.0,0.0,143.6177520751953]",0,DN,0.0,0.8142239379785021,-0.08218459387683097,6.256938359385983,0.8284277763979803,0,0.0,0.03697570908529957,0.062184593876830965,0.0,0.0,0.005810626089550575,0.0464850087164046,0.0,143.61774885165764,0.025,-3.027911255739407,,,,,,,0.659319330361765,False,0.0
143.61774885165764,scheduling,,"[4.0,4.0,4.0,5.0,0.02500000037252903,-3.0279111862182617,-71.86148071289062,-107.79820251464844,0.8302228450775146,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.025,-3.027911255739407,1,1,True,"{""mid"":6,""t0"":143.61774885165764,""t1"":176.9695176262416,""jid"":1,""oid"":2}",128.52344448923162,True,,False,0.0
143.90399178798384,maintenance,1,"[0.9460193514823914,0.0,100.0,0.8353104591369629,0.37136656045913696,-72.1477279663086,5.0,0.02500000037252903,-2.766341209411621,1.0,0.0,0.9460193514823914,0.009999999776482582,0.2460193634033203,0.6460193395614624,0.0,0.0,0.0,0.0,143.90399169921875]",0,DN,0.0,0.9460193602684209,0.0,100.0,0.8353104585968216,0,0.0,0.00981046153890408,0.0,0.0,0.0,0.0015620489767049861,0.012496391813639889,0.0,143.90399178798384,0.025,-2.7663411071220025,,,,,,,0.3713665468890819,False,0.0
143.90399178798384,scheduling,,"[4.0,4.0,4.0,5.0,0.02500000037252903,-2.766341209411621,-72.1477279663086,-108.08444213867188,0.8353104591369629,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.025,-2.7663411071220025,1,1,True,"{""mid"":1,""t0"":143.90399178798384,""t1"":158.33735518737876,""jid"":1,""oid"":2}",128.52344448923162,True,,False,0.0
147.3232931913921,scheduling,,"[3.0,5.0,5.0,6.0,0.029999999329447746,-2.945788621902466,-76.82781982421875,-107.4066162109375,0.8534949421882629,0.625,1.0,1.0]",,,,,,,,,,,,,,,,,,0.03,-2.94578868534488,1,1,True,"{""mid"":5,""t0"":147.3232931913921,""t1"":155.88183362410334,""jid"":3,""oid"":0}",169.86299688276347,False,,False,0.0
149.21521575624016,maintenance,4,"[0.8458549976348877,-0.02552621066570282,21.384098052978516,0.8541931509971619,0.0,-77.0188980102539,6.0,0.029999999329447746,-3.146482467651367,1.0,0.0,0.8458549976348877,0.009999999776482582,0.14585499465465546,0.5458549857139587,0.0,0.0,0.0,0.0,149.2152099609375]",0,DN,0.0,0.8458549879013841,-0.025526210835220997,21.38409775837998,0.8541931323292852,0,0.0,0.02686173428687655,0.005526210835220997,0.0,0.0,0.004241660069906416,0.03393328055925133,0.0,149.21521575624016,0.03,-3.1464825195372805,,,,,,,0.0,False,0.0
153.683919950952,maintenance,0,"[0.80385422706604,-0.11555007845163345,4.360483646392822,0.8696053624153137,1.0,-81.48760223388672,6.0,0.029999999329447746,-3.068636894226074,1.0,0.0,0.80385422706604,0.009999999776482582,0.10385425388813019,0.5038542747497559,0.0,0.0,0.0,0.0,153.6839141845703]",0,DN,0.0,0.8038542518524816,-0.11555007872586087,4.3604838474222145,0.8696053896504554,0,0.0,0.04106910678542486,0.09555007872586087,0.0,0.0,0.006441429550524931,0.051531436404199445,0.0,153.683919950952,0.03,-3.068636811079498,,,,,,,1.0,False,0.0
153.683919950952,scheduling,,"[4.0,5.0,5.0,6.0,0.029999999329447746,-3.068636894226074,-81.48760223388672,-108.66470336914062,0.8696053624153137,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.03,-3.068636811079498,1,1,True,"{""mid"":0,""t0"":153.683919950952,""t1"":184.38490170081343,""jid"":1,""oid"":2}",128.52344448923162,True,,False,0.0
155.88183362410334,maintenance,5,"[0.9891073703765869,0.0,100.0,0.8380051851272583,0.5788336396217346,-72.80763244628906,6.0,0.029999999329447746,-2.892561674118042,1.0,0.0,0.9891073703765869,0.009999999776482582,0.2891073524951935,0.689107358455658,0.0,0.0,0.0,0.0,155.8818359375]",0,DN,0.0,0.9891073631377064,0.0,100.0,0.8380051683212351,0,0.0,0.006368832025101745,0.0,0.0,0.0,0.0010157886873723792,0.008126309498979033,0.0,155.88183362410334,0.03,-2.8925617358209146,,,,,,,0.5788336336524961,False,0.0
155.88183362410334,scheduling,,"[4.0,5.0,5.0,6.0,0.029999999329447746,-2.892561674118042,-72.80763244628906,-91.00125122070312,0.8380051851272583,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.03,-2.8925617358209146,1,1,True,"{""mid"":7,""t0"":155.88183362410334,""t1"":159.96436337971824,""jid"":3,""oid"":2}",169.86299688276347,False,,False,0.0
158.33735518737876,maintenance,1,"[0.9269675016403198,-0.019051840528845787,32.90850067138672,0.8626502156257629,0.7740420699119568,-79.40897369384766,6.0,0.029999999329447746,-3.2539734840393066,1.0,0.0,0.9269675016403198,0.009999999776482582,0.22696751356124878,0.6269675493240356,0.0,0.0,0.0,0.0,158.3373565673828]",0,DN,0.0,0.9269675195715081,-0.019051840696912792,32.908501049617925,0.8626501914169256,0,0.0,0.011877631869003591,0.0,0.0,0.0,0.0018892672002483056,0.015114137601986445,0.0,158.33735518737876,0.03,-3.2539735190776167,,,,,,,0.7740420750570711,False,0.0
158.33735518737876,scheduling,,"[4.0,4.0,4.0,6.0,0.029999999329447746,-3.2539734840393066,-79.40897369384766,-93.55206298828125,0.8626502156257629,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.03,-3.2539735190776167,1,1,True,"{""mid"":1,""t0"":158.33735518737876,""t1"":181.0190910162994,""jid"":3,""oid"":2}",169.86299688276347,True,,False,0.0
159.96436337971824,maintenance,7,"[0.8230357766151428,-0.03375495970249176,15.495079040527344,0.8477307558059692,0.0,-75.28419494628906,6.0,0.029999999329447746,-3.2662746906280518,1.0,0.0,0.8230357766151428,0.009999999776482582,0.12303580343723297,0.5230358242988586,0.0,0.0,0.0,0.0,159.96437072753906]",0,DN,0.0,0.823035803630111,-0.03375496115173715,15.495079413035963,0.847730750181058,0,0.0,0.03382283824022936,0.01375496115173715,0.0,0.0,0.005323121624351872,0.04258497299481498,0.0,159.96436337971824,0.03,-3.2662746947833377,,,,,,,0.0,False,0.0
159.96436337971824,scheduling,,"[4.0,4.0,4.0,6.0,0.029999999329447746,-3.2662746906280518,-75.28419494628906,-95.17906951904297,0.8477307558059692,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.03,-3.2662746947833377,1,1,True,"{""mid"":4,""t0"":159.96436337971824,""t1"":165.18017227369066,""jid"":3,""oid"":3}",169.86299688276347,False,,False,0.0
165.18017227369066,maintenance,4,"[0.8361278772354126,-0.009727109223604202,55.11687469482422,0.8505666851997375,0.3158004879951477,-76.03620910644531,6.0,0.029999999329447746,-3.46653151512146,1.0,0.0,0.8361278772354126,0.009999999776482582,0.13612787425518036,0.5361278653144836,0.0,0.0,0.0,0.0,165.18017578125]",0,DN,0.0,0.836127878640284,-0.009727109261100098,55.11687637603961,0.8505667114476985,0,0.0,0.029632430898122286,0.0,0.0,0.0,0.004672959424648188,0.037383675397185505,0.0,165.18017227369066,0.03,-3.466531423825103,,,,,,,0.31580049428992396,False,0.0
165.18017227369066,scheduling,,"[4.0,4.0,4.0,6.0,0.029999999329447746,-3.46653151512146,-76.03620910644531,-100.39488220214844,0.8505666851997375,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.03,-3.466531423825103,1,1,True,"{""mid"":4,""t0"":165.18017227369066,""t1"":203.7961692936946,""jid"":3,""oid"":4}",169.86299688276347,True,,False,0.0
173.38297304271265,scheduling,,"[3.0,5.0,5.0,7.0,0.03500000014901161,-3.5762431621551514,-78.44266510009766,-108.50239562988281,0.8592917323112488,0.625,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.576243136729215,1,1,True,"{""mid"":7,""t0"":173.38297304271265,""t1"":185.41446421952966,""jid"":6,""oid"":0}",228.6402692134149,False,,False,0.0
176.9695176262416,maintenance,6,"[0.6654854416847229,-0.14873847365379333,2.457235336303711,0.8713590502738953,0.9372507333755493,-82.02921295166016,7.0,0.03500000014901161,-3.6286494731903076,1.0,0.0,0.6654854416847229,0.009999999776482582,-0.03451453894376755,0.36548545956611633,0.0,0.0,0.0,0.0,176.96951293945312]",0,DN,0.0,0.665485460295772,-0.14873847768273007,2.457235451040308,0.8713590751007592,0,0.0,0.16994695340847643,0.12873847768273008,0.0,0.0,0.025213114238487662,0.2017049139079013,0.0,176.9695176262416,0.035,-3.6286495790145095,,,,,,,0.9372507368166317,False,0.0
176.9695176262416,scheduling,,"[3.0,5.0,5.0,7.0,0.03500000014901161,-3.6286494731903076,-82.02921295166016,-112.08893585205078,0.8713590502738953,0.625,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.6286495790145095,1,1,True,"{""mid"":6,""t0"":176.9695176262416,""t1"":189.0669822833834,""jid"":2,""oid"":1}",145.93653810632023,True,,False,0.0
177.4937669548622,maintenance,3,"[0.8920502066612244,0.0,100.0,0.8566155433654785,0.4947340786457062,-77.68902587890625,7.0,0.03500000014901161,-3.32281494140625,1.0,0.0,0.8920502066612244,0.009999999776482582,0.19205021858215332,0.5920501947402954,0.0,0.0,0.0,0.0,177.4937744140625]",0,DN,0.0,0.8920502150490891,0.0,100.0,0.8566155177814745,0,0.0,0.01686910340121417,0.0,0.0,0.0,0.0026766683587486585,0.021413346869989268,0.0,177.4937669548622,0.035,-3.3228149154758624,,,,,,,0.4947340840237653,False,0.0
177.4937669548622,scheduling,,"[3.0,5.0,5.0,7.0,0.03500000014901161,-3.32281494140625,-77.68902587890625,-102.69373321533203,0.8566155433654785,0.625,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.3228149154758624,1,1,True,"{""mid"":3,""t0"":177.4937669548622,""t1"":189.83765075609375,""jid"":6,""oid"":0}",228.6402692134149,False,,False,0.0
181.0190910162994,maintenance,1,"[0.8891911506652832,-0.037776362150907516,15.596819877624512,0.8894298076629639,0.9630565643310547,-88.08419036865234,7.0,0.03500000014901161,-3.7733588218688965,1.0,0.0,0.8891911506652832,0.009999999776482582,0.18919116258621216,0.5891911387443542,0.0,0.0,0.0,0.0,181.0190887451172]",0,DN,0.0,0.8891911559120302,-0.037776363659477896,15.596820308674818,0.8894298067288198,0,0.0,0.017361178134050137,0.017776363659477896,0.0,0.0,0.0027540865692527563,0.02203269255402205,0.0,181.0190910162994,0.035,-3.773358881868473,,,,,,,0.9630565402980764,False,0.0
181.0190910162994,scheduling,,"[3.0,4.0,4.0,7.0,0.03500000014901161,-3.7733588218688965,-88.08419036865234,-108.55599212646484,0.8894298076629639,0.625,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.773358881868473,2,1,True,"{""mid"":1,""t0"":181.0190910162994,""t1"":190.0653923383721,""jid"":4,""oid"":0}",182.1905575306527,True,,False,0.0
184.38490170081343,maintenance,0,"[0.7190361618995667,-0.08481807261705399,4.94041109085083,0.8945990800857544,0.0,-91.44999694824219,7.0,0.03500000014901161,-3.856766700744629,1.0,0.0,0.7190361618995667,0.009999999776482582,0.019036175683140755,0.4190361797809601,0.0,0.0,0.0,0.0,184.38490295410156]",0,DN,0.0,0.7190361764087472,-0.08481807544373443,4.9404112769184705,0.8945990652519932,0,0.0,0.0975572141203992,0.06481807544373443,0.0,0.0,0.01491498163155578,0.11931985305244625,0.0,184.38490170081343,0.035,-3.8567666386871786,,,,,,,0.0,False,0.0
184.38490170081343,scheduling,,"[3.0,4.0,4.0,7.0,0.03500000014901161,-3.856766700744629,-91.44999694824219,-111.92179870605469,0.8931158185005188,0.625,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.8567666386871786,2,1,True,"{""mid"":5,""t0"":184.38490170081343,""t1"":223.36404152117032,""jid"":6,""oid"":0}",228.6402692134149,False,,False,0.0
185.41446421952966,maintenance,7,"[0.7742737531661987,-0.04876204952597618,9.726288795471191,0.8783301711082458,0.0,-87.44129943847656,7.0,0.03500000014901161,-3.776284694671631,1.0,0.0,0.7742737531661987,0.009999999776482582,0.07427375763654709,0.4742737412452698,0.0,0.0,0.0,0.0,185.41445922851562]",0,DN,0.0,0.7742737551498379,-0.0487620484802731,9.726288577513461,0.8783301651724167,0,0.0,0.05545377157421627,0.0287620484802731,0.0,0.0,0.008639465568277379,0.06911572454621903,0.0,185.41446421952966,0.035,-3.7762846401280545,,,,,,,0.0,False,0.0
189.0669822833834,maintenance,6,"[0.6400489211082458,-0.025436554104089737,13.368513107299805,0.86970055103302,0.7477247714996338,-85.0928955078125,7.0,0.03500000014901161,-3.7564055919647217,1.0,0.0,0.6400489211082458,0.009999999776482582,-0.059951093047857285,0.3400489091873169,12.097464561462402,0.0,0.0,0.0,189.06698608398438]",0,DN,0.0,0.6400489058822276,-0.02543655441354442,13.368512902878027,0.8697005671808242,0,0.0,0.2219663280665889,0.005436554413544421,0.0,0.0,0.03228018389898297,0.25824147119186375,0.0,189.0669822833834,0.035,-3.756405506718956,,,,,,,0.7477248010174112,False,0.0
189.0669822833834,scheduling,,"[4.0,4.0,4.0,7.0,0.03500000014901161,-3.7564055919647217,-85.0928955078125,-113.4483642578125,0.8694488406181335,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.756405506718956,1,1,True,"{""mid"":6,""t0"":189.0669822833834,""t1"":197.280839607593,""jid"":4,""oid"":0}",182.1905575306527,True,,False,0.0
189.83765075609375,maintenance,3,"[0.8504544496536255,-0.041595738381147385,13.233434677124023,0.8475326895713806,0.6417696475982666,-78.53485107421875,7.0,0.03500000014901161,-3.536883592605591,1.0,0.0,0.8504544496536255,0.009999999776482582,0.15045447647571564,0.5504544973373413,0.0,0.0,0.0,0.0,189.837646484375]",0,DN,0.0,0.8504544760073137,-0.04159573904177538,13.233434209558869,0.8475326818822201,0,0.0,0.025644084193523597,0.02159573904177538,0.0,0.0,0.004051756665464882,0.03241405332371906,0.0,189.83765075609375,0.035,-3.536883615975469,,,,,,,0.6417696660522381,False,0.0
189.83765075609375,scheduling,,"[4.0,4.0,4.0,7.0,0.03500000014901161,-3.536883592605591,-78.53485107421875,-114.21903228759766,0.8483873605728149,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.536883615975469,1,1,True,"{""mid"":3,""t0"":189.83765075609375,""t1"":197.17086701411228,""jid"":2,""oid"":3}",145.93653810632023,True,,False,0.0
190.0653923383721,maintenance,1,"[0.9002357125282288,0.011044565588235855,100.0,0.8438633680343628,1.0,-76.60507202148438,7.0,0.03500000014901161,-3.5373153686523438,1.0,0.0,0.9002357125282288,0.009999999776482582,0.20023572444915771,0.6002357006072998,0.0,0.0,0.0,0.0,190.06539916992188]",0,DN,0.0,0.9002357213805308,0.011044565468500522,100.0,0.8438633607905418,0,0.0,0.01553644572647428,0.0,0.0,0.0,0.0024668158802196006,0.019734527041756805,0.0,190.0653923383721,0.035,-3.5373154753655847,,,,,,,1.0,False,0.0
190.0653923383721,scheduling,,"[4.0,4.0,4.0,7.0,0.03500000014901161,-3.5373153686523438,-76.60507202148438,-111.85774993896484,0.8449000120162964,0.5,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.5373154753655847,1,1,True,"{""mid"":1,""t0"":190.0653923383721,""t1"":222.45519377906953,""jid"":6,""oid"":2}",228.6402692134149,False,,False,0.0
197.17086701411228,maintenance,3,"[0.8144428133964539,-0.03601165860891342,14.285451889038086,0.8642253875732422,0.0,-81.87724304199219,7.0,0.03500000014901161,-3.883502244949341,1.0,0.0,0.8144428133964539,0.009999999776482582,0.11444281786680222,0.5144428014755249,0.0,0.0,0.0,0.0,197.17086791992188]",0,DN,0.0,0.8144428183060768,-0.03601165770123693,14.285452299198285,0.864225386172829,0,0.0,0.036893904381836484,0.01601165770123693,0.0,0.0,0.005797995341031314,0.04638396272825051,0.0,197.17086701411228,0.035,-3.8835022503730685,,,,,,,0.0,False,0.0
197.280839607593,maintenance,6,"[0.6045951843261719,-0.03545369952917099,8.591351509094238,0.8478455543518066,0.0,-76.96843719482422,7.0,0.03500000014901161,-3.7384421825408936,1.0,0.0,0.6045951843261719,0.009999999776482582,-0.09540479630231857,0.3045952022075653,20.311321258544922,0.0,0.0,0.0,197.2808380126953]",2,CM,22.31800348549664,0.6045952064612277,-0.03545369942099996,8.591351859908013,0.8478455791932225,0,0.0,0.3234187655904869,0.015453699420999962,0.0,0.0,0.04539255648158403,0.36314045185267224,1.237206722312817,197.280839607593,0.035,-3.738442127223975,,,,,,,0.0,False,0.0
197.280839607593,scheduling,,"[4.0,4.0,4.0,7.0,0.03500000014901161,-3.7384421825408936,-76.96843719482422,-115.41667175292969,0.8486846685409546,0.375,1.0,1.0]",,,,,,,,,,,,,,,,,,0.035,-3.738442127223975,0,0,True,"{""mid"":3,""t0"":197.280839607593,""t1"":222.79821914443758,""jid"":4,""oid"":2}",182.1905575306527,True,,False,0.0
203.7961692936946,maintenance,4,"[0.6897459030151367,-0.14638197422027588,2.6625266075134277,0.8710823655128479,0.631257951259613,-83.4837646484375,6.0,0.029999999329447746,-3.92752742767334,1.0,0.0,0.6897459030151367,0.009999999776482582,-0.010254100896418095,0.38974589109420776,0.0,0.0,0.0,0.0,203.79617309570312]",0,DN,0.0,0.6897458993183682,-0.14638197932191588,2.6625265017168447,0.8710823661494413,0,0.0,0.13201793557417363,0.1263819793219159,0.0,0.0,0.01988978018664435,0.1591182414931548,0.0,203.7961692936946,0.03,-3.927527481638283,,,,,,,0.6312579521662144,False,0.0
