time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_kind,breakdown_cost,breakdown_count,hard_breakdown_count,stochastic_breakdown_count,requeued_op_count,interrupted_proc_time,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
1035.2690850530544,maintenance,POMCP,89,17,4,"[0.48257455229759216,-0.03260362520813942,11.734109878540039,0.0,0.0,15.907299995422363,40.82353210449219,1.5,0.021336983889341354,0.0,110.1831283569336,0.48257455229759216,0.009999999776482582,190.4842987060547,0.006284692324697971,0.2508430480957031,0.002016236539930105]",0,DN,0.0,0.48257454650231346,-0.03260362702482744,11.734110018219308,0.0,0,0.0,0.021336984015444597,0.0,0.0,0.0,0.009899723267868452,12.790442462086041,0.0,190.48429959944156,40.82353177138879,1.5,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1035.2690850530544,1145.4522158265024,False,0.021336984015444597,0.0,0.0
1035.2690850530544,scheduling,POMCP,,,,"[3.0,3.0,1.0,5.0,40.82353210449219,1.5,15.907299995422363,-43.839698791503906,0.0,0.3333333432674408,0.3333333432674408,0.0,0.08608424663543701,0.18197943270206451]",,,,,,,,,,,,,,,,,,40.82353177138879,1.5,3,4,True,"{""mid"":4,""t0"":1035.2690850530544,""t1"":1058.8262280545223,""jid"":25,""oid"":1,""status"":""DONE""}",1148.463269983674,False,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1045.0182656031586,maintenance,POMCP,90,14,3,"[0.3980364501476288,-0.006445505656301975,46.23942184448242,0.46883395314216614,0.0,-25.30722427368164,50.158748626708984,1.0,0.04832086339592934,0.0,98.90979766845703,0.3980364501476288,0.009999999776482582,229.83702087402344,0.02142493799328804,0.6733513474464417,0.0022843668702989817]",0,DN,0.0,0.3980364506245136,-0.00644550553032075,46.23942206278462,0.4688339666466299,0,0.0,0.048320863791067176,0.0,0.0,0.0,0.028870457867001494,37.30063156416593,0.0,229.83702346659538,50.15875021599834,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1045.0182656031586,1143.928062033337,False,0.048320863791067176,0.0,0.0
1058.8262280545223,maintenance,POMCP,91,18,4,"[0.42214974761009216,-0.0604248009622097,5.33141565322876,0.3956266939640045,0.0,-20.142528533935547,63.80658721923828,1.0,0.038364700973033905,0.0,102.92832946777344,0.42214974761009216,0.009999999776482582,214.04144287109375,0.012401659972965717,0.3775046169757843,0.0034341197460889816]",0,DN,0.0,0.4221497437403331,-0.06042480276198037,5.331415726904641,0.3956267057727463,0,0.0,0.03836470255972269,0.0,0.0,0.0,0.015417264084764072,19.919105197515183,0.0,214.04144260090948,63.80658757679578,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1058.8262280545223,1161.7545592644428,False,0.03836470255972269,0.0,0.0
1058.8262280545223,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,63.80658721923828,1.0,-20.142528533935547,-73.02953338623047,0.3956266939640045,0.1666666716337204,0.5,0.0,0.06257262080907822,0.18221408128738403]",,,,,,,,,,,,,,,,,,63.80658757679578,1.0,3,0,True,"{""mid"":4,""t0"":1058.8262280545223,""t1"":1063.819930068177,""jid"":25,""oid"":2,""status"":""DONE""}",1148.463269983674,False,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1060.898009335672,maintenance,POMCP,92,17,0,"[0.3646247386932373,-0.03744927793741226,7.06621789932251,0.014094451442360878,0.0,-0.5677888989448547,63.80658721923828,1.0,0.06622067838907242,0.0,92.07551574707031,0.3646247386932373,0.009999999776482582,239.7010040283203,0.004549139644950628,0.574598491191864,0.0016328272176906466]",0,DN,0.0,0.3646247405573475,-0.037449276381695096,7.066217725015749,0.014094451708284161,0,0.0,0.06622067565797111,0.0,0.0,0.0,0.05230684517550334,67.58044396675031,0.0,239.70101008536346,63.80658757679578,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1060.898009335672,1152.9735229147918,False,0.06622067565797111,0.0,0.0
1060.898009335672,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,63.80658721923828,1.0,-0.5677888989448547,-36.1375732421875,0.014094451442360878,0.1666666716337204,0.5,0.0,0.0626295730471611,0.15868085622787476]",,,,,,,,,,,,,,,,,,63.80658757679578,1.0,0,1,True,"{""mid"":1,""t0"":1060.898009335672,""t1"":1092.8320687565417,""jid"":23,""oid"":2,""status"":""DONE""}",1074.750984438193,True,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1063.819930068177,maintenance,POMCP,93,19,4,"[0.3918747007846832,-0.030275030061602592,9.64077377319336,0.0,0.0,2.378892421722412,63.80658721923828,1.0,0.051234569400548935,0.0,97.76371002197266,0.3918747007846832,0.009999999776482582,219.03514099121094,0.006235630717128515,0.273677796125412,0.0020014208275824785]",0,DN,0.0,0.3918747139689597,-0.03027502977137342,9.640773805115861,0.0,0,0.0,0.05123456770934341,0.0,0.0,0.0,0.016797400253968687,21.702241128127543,0.0,219.03514461456416,63.80658757679578,1.0,,,,,,,0.0,False,,0.0,1,1,0,1,20.49734804470619,1063.819930068177,1161.5836427234042,False,0.05123456770934341,0.0,0.0
1063.819930068177,scheduling,POMCP,,,,"[5.0,2.0,1.0,3.0,63.80658721923828,1.0,2.378892421722412,-37.885772705078125,0.0,0.1666666716337204,0.5,0.0,0.06655487418174744,0.14793086051940918]",,,,,,,,,,,,,,,,,,63.80658757679578,1.0,2,3,True,"{""mid"":4,""t0"":1063.819930068177,""t1"":1095.7535463726133,""jid"":25,""oid"":3,""status"":""DONE""}",1148.463269983674,False,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
1079.0392414292069,scheduling,POMCP,,,,"[4.0,3.0,1.0,3.0,52.94086837768555,1.0,-1.474387288093567,-46.285465240478516,0.03618863224983215,0.3333333432674408,0.3333333432674408,0.0,0.07661202549934387,0.1633194535970688]",,,,,,,,,,,,,,,,,,52.94086860707921,1.0,2,5,True,"{""mid"":0,""t0"":1079.0392414292069,""t1"":1093.9920266040479,""jid"":26,""oid"":0,""status"":""DONE""}",1142.812270289394,False,,False,,0.0,1,1,0,1,20.49734804470619,,,,,,0.0
