time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,goal,rule,dispatched,op,job_due,overdue
45.15859952040902,scheduling,,"[4.0,1.0,1.0,1.0,84.50006866455078,84.50006866455078,0.0,0.0]",,,,,,,,2,0,True,"{""mid"":2,""t0"":45.15859952040902,""t1"":71.02940134836614,""jid"":0,""oid"":0}",185.99205183792122,False
71.02940134836614,maintenance,2,"[0.9855305552482605,0.0,100.0,0.0,0.385530561208725,0.6855305433273315,0.0,0.0,0.0,71.02940368652344]",0,DN,0.0,0.9855305466237942,0.0,100.0,0.0,,,,,,
71.02940134836614,scheduling,,"[4.0,1.0,1.0,1.0,84.50006866455078,84.50006866455078,0.0,0.0]",,,,,,,,2,0,True,"{""mid"":0,""t0"":71.02940134836614,""t1"":94.31395252513278,""jid"":0,""oid"":1}",185.99205183792122,False
94.31395252513278,maintenance,0,"[0.9910714030265808,0.0,100.0,0.0,0.3910714387893677,0.6910714507102966,0.0,0.0,0.0,94.31394958496094]",0,DN,0.0,0.9910714285714286,0.0,100.0,0.0,,,,,,
112.94609344292479,scheduling,,"[4.0,1.0,1.0,2.0,150.27044677734375,150.27044677734375,0.0,0.0]",,,,,,,,0,4,True,"{""mid"":1,""t0"":112.94609344292479,""t1"":124.01606174476471,""jid"":1,""oid"":0}",363.396826962293,False
124.01606174476471,maintenance,1,"[0.99832683801651,0.0,100.0,0.0,0.3983268141746521,0.698326826095581,0.0,0.0,0.0,124.01605987548828]",0,DN,0.0,0.9983268265476855,0.0,100.0,0.0,,,,,,
124.01606174476471,scheduling,,"[4.0,1.0,1.0,2.0,150.27044677734375,150.27044677734375,0.0,0.0]",,,,,,,,0,4,True,"{""mid"":1,""t0"":124.01606174476471,""t1"":169.66247167788976,""jid"":1,""oid"":1}",363.396826962293,False
124.86955899322571,scheduling,,"[3.0,2.0,2.0,3.0,171.72422790527344,149.4169464111328,0.0,0.25]",,,,,,,,0,4,True,"{""mid"":2,""t0"":124.86955899322571,""t1"":130.47837884779597,""jid"":2,""oid"":0}",448.25542794921955,False
126.23303450283784,scheduling,,"[2.0,3.0,3.0,4.0,187.31935119628906,148.053466796875,0.0,0.5]",,,,,,,,3,3,True,"{""mid"":3,""t0"":126.23303450283784,""t1"":138.8949111948143,""jid"":2,""oid"":0}",448.25542794921955,False
130.47837884779597,maintenance,2,"[0.9823151230812073,-0.003215434029698372,212.1999969482422,0.0,0.38231509923934937,0.6823151111602783,0.0,0.0,0.0,130.47837829589844]",0,DN,0.0,0.9823151125401929,-0.003215434083601365,212.1999999999948,0.0,,,,,,
130.47837884779597,scheduling,,"[2.0,3.0,3.0,4.0,186.11912536621094,143.80812072753906,0.0,0.5]",,,,,,,,3,3,True,"{""mid"":2,""t0"":130.47837884779597,""t1"":178.15544840457562,""jid"":1,""oid"":1}",363.396826962293,False
138.8949111948143,maintenance,3,"[0.9940119981765747,0.0,100.0,0.0,0.3940119743347168,0.6940119862556458,0.0,0.0,0.0,138.89491271972656]",0,DN,0.0,0.9940119760479041,0.0,100.0,0.0,,,,,,
138.8949111948143,scheduling,,"[2.0,3.0,3.0,4.0,182.5767059326172,135.39158630371094,0.0,0.5]",,,,,,,,3,3,True,"{""mid"":0,""t0"":138.8949111948143,""t1"":188.01642837438595,""jid"":2,""oid"":2}",448.25542794921955,False
169.66247167788976,maintenance,1,"[0.9882878065109253,-0.010039040818810463,68.56111145019531,0.0,0.3882877826690674,0.6882877945899963,0.0,0.0,0.0,169.6624755859375]",0,DN,0.0,0.9882877858337981,-0.010039040713887393,68.56111111111075,0.0,,,,,,
169.66247167788976,scheduling,,"[2.0,3.0,3.0,4.0,167.36306762695312,151.2857666015625,0.0,0.5]",,,,,,,,3,2,True,"{""mid"":1,""t0"":169.66247167788976,""t1"":212.081702095025,""jid"":1,""oid"":2}",363.396826962293,False
178.15544840457562,maintenance,2,"[0.9533762335777283,-0.028938906267285347,22.577777862548828,0.0,0.35337620973587036,0.6533762216567993,0.0,0.0,0.0,178.1554412841797]",0,DN,0.0,0.9533762057877814,-0.02893890675241151,22.577777777777833,0.0,,,,,,
178.15544840457562,scheduling,,"[2.0,2.0,2.0,4.0,166.9087371826172,164.5033416748047,0.0,0.5]",,,,,,,,3,2,True,"{""mid"":3,""t0"":178.15544840457562,""t1"":202.56085833408275,""jid"":3,""oid"":0}",494.9605945487086,False
188.01642837438595,maintenance,0,"[0.9709821343421936,-0.02008928544819355,33.400001525878906,0.0,0.3709821403026581,0.6709821224212646,0.0,0.0,0.0,188.0164337158203]",0,DN,0.0,0.9709821428571429,-0.0200892857142857,33.400000000000034,0.0,,,,,,
188.01642837438595,scheduling,,"[2.0,2.0,2.0,4.0,181.60850524902344,159.45314025878906,0.0,0.5]",,,,,,,,3,3,True,"{""mid"":0,""t0"":188.01642837438595,""t1"":224.58577596418107,""jid"":2,""oid"":3}",448.25542794921955,False
195.77300920158785,scheduling,,"[1.0,3.0,3.0,5.0,206.34136962890625,151.69656372070312,0.0,0.75]",,,,,,,,3,3,True,"{""mid"":2,""t0"":195.77300920158785,""t1"":234.74492668055737,""jid"":2,""oid"":3}",448.25542794921955,False
202.56085833408275,maintenance,3,"[0.977544903755188,-0.01646706648170948,41.14545440673828,0.0,0.37754490971565247,0.677544891834259,0.0,0.0,0.0,202.56085205078125]",0,DN,0.0,0.9775449101796407,-0.01646706586826341,41.145454545454704,0.0,,,,,,
202.56085833408275,scheduling,,"[1.0,3.0,3.0,5.0,205.12232971191406,161.61512756347656,0.0,0.75]",,,,,,,,3,3,True,"{""mid"":3,""t0"":202.56085833408275,""t1"":243.47372111409484,""jid"":3,""oid"":1}",494.9605945487086,False
212.081702095025,maintenance,1,"[0.9782487154006958,-0.010039040818810463,67.56111145019531,0.0,0.37824875116348267,0.6782487630844116,0.0,0.0,0.0,212.08169555664062]",0,DN,0.0,0.9782487451199108,-0.010039040713887282,67.56111111111152,0.0,,,,,,
212.081702095025,scheduling,,"[1.0,3.0,3.0,5.0,195.6014862060547,152.09426879882812,0.0,0.75]",,,,,,,,3,3,True,"{""mid"":1,""t0"":212.081702095025,""t1"":219.0170249837161,""jid"":2,""oid"":3}",448.25542794921955,False
219.0170249837161,maintenance,1,"[0.9765755534172058,-0.001673173508606851,404.3666687011719,0.0,0.3765755593776703,0.6765756011009216,0.0,0.0,0.0,219.01702880859375]",0,DN,0.0,0.9765755716675962,-0.001673173452314547,404.36666666666906,0.0,,,,,,
219.0170249837161,scheduling,,"[1.0,3.0,3.0,5.0,197.83023071289062,145.15895080566406,0.0,0.75]",,,,,,,,3,3,True,"{""mid"":1,""t0"":219.0170249837161,""t1"":254.94994390643177,""jid"":2,""oid"":4}",448.25542794921955,False
