time,event,mid,state,action,kind,duration,h,dh,eta,goal,rule,dispatched,op,job_due,overdue
66.34195963014673,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":2,""t0"":66.34195963014673,""t1"":115.17558417536817,""jid"":3,""oid"":0}",231.13170809375598,False
70.69789252241313,maintenance,1,"[0.9960959553718567,-0.0039040714036673307,178.3000030517578,0.3960959315299988,0.6960959434509277,0.0,0.0,0.0,70.69789123535156]",0,DN,0.0,0.9960959286112661,-0.003904071388733943,178.30000000000103,,,,,,
70.69789252241313,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":1,""t0"":70.69789252241313,""t1"":95.22386106435219,""jid"":0,""oid"":2}",207.47577475488424,False
75.62314435062805,maintenance,3,"[0.9910179376602173,-0.008982036262750626,76.93333435058594,0.39101797342300415,0.6910179853439331,0.0,0.0,0.0,75.6231460571289]",0,DN,0.0,0.9910179640718563,-0.008982035928143728,76.93333333333321,,,,,,
75.62314435062805,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":3,""t0"":75.62314435062805,""t1"":105.66410933123989,""jid"":0,""oid"":2}",207.47577475488424,False
95.22386106435219,maintenance,1,"[0.9933072924613953,-0.00278862239792943,248.6199951171875,0.39330729842185974,0.6933072805404663,0.0,0.0,0.0,95.22386169433594]",0,DN,0.0,0.9933073061907418,-0.002788622420524245,248.62000000000143,,,,,,
95.22386106435219,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":1,""t0"":95.22386106435219,""t1"":127.76537708100841,""jid"":3,""oid"":0}",231.13170809375598,False
95.70484529362079,maintenance,0,"[0.9866071343421936,-0.01116071455180645,61.52000045776367,0.3866071403026581,0.6866071224212646,0.0,0.0,0.0,95.70484161376953]",0,DN,0.0,0.9866071428571429,-0.01116071428571419,61.520000000000536,,,,,,
95.70484529362079,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":0,""t0"":95.70484529362079,""t1"":105.5215263656401,""jid"":1,""oid"":4}",430.9558437898503,False
105.5215263656401,maintenance,0,"[0.984375,-0.0022321429569274187,306.6000061035156,0.3843750059604645,0.684374988079071,0.0,0.0,0.0,105.52153015136719]",0,DN,0.0,0.984375,-0.0022321428571429047,306.59999999999343,,,,,,
105.5215263656401,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,2.0,0.75,0.0]",,,,,,,0,5,False,,,
105.66410933123989,maintenance,0,"[0.984375,0.0,100.0,0.3843750059604645,0.684374988079071,0.0,0.0,0.0,105.66410827636719]",0,DN,0.0,0.984375,0.0,100.0,,,,,,
105.66410933123989,maintenance,3,"[0.9820359349250793,-0.008982036262750626,75.93333435058594,0.3820359408855438,0.6820359230041504,0.0,0.0,0.0,105.66410827636719]",0,DN,0.0,0.9820359281437125,-0.008982035928143728,75.9333333333332,,,,,,
105.66410933123989,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":3,""t0"":105.66410933123989,""t1"":141.27543035851772,""jid"":2,""oid"":0}",448.72285610388207,False
115.17558417536817,maintenance,0,"[0.984375,0.0,100.0,0.3843750059604645,0.684374988079071,0.0,0.0,0.0,115.17558288574219]",0,DN,0.0,0.984375,0.0,100.0,,,,,,
115.17558417536817,maintenance,2,"[0.9774919748306274,-0.01607717014849186,42.13999938964844,0.37749195098876953,0.6774919629096985,0.0,0.0,0.0,115.17558288574219]",0,DN,0.0,0.977491961414791,-0.01607717041800638,42.14000000000013,,,,,,
115.17558417536817,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":2,""t0"":115.17558417536817,""t1"":151.96363944586298,""jid"":3,""oid"":1}",231.13170809375598,False
127.76537708100841,maintenance,0,"[0.984375,0.0,100.0,0.3843750059604645,0.684374988079071,0.0,0.0,0.0,127.765380859375]",0,DN,0.0,0.984375,0.0,100.0,,,,,,
127.76537708100841,maintenance,1,"[0.9899609684944153,-0.003346347017213702,206.18333435058594,0.3899609446525574,0.6899609565734863,0.0,0.0,0.0,127.765380859375]",0,DN,0.0,0.9899609592861126,-0.003346346904629205,206.18333333332768,,,,,,
127.76537708100841,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,1.0,0.5,0.0]",,,,,,,1,4,False,,,
138.0322805479154,maintenance,0,"[0.984375,0.0,100.0,0.3843750059604645,0.684374988079071,0.0,0.0,0.0,138.03228759765625]",0,DN,0.0,0.984375,0.0,100.0,,,,,,
138.0322805479154,maintenance,1,"[0.9899609684944153,0.0,100.0,0.3899609446525574,0.6899609565734863,0.0,0.0,0.0,138.03228759765625]",0,DN,0.0,0.9899609592861126,0.0,100.0,,,,,,
138.0322805479154,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":0,""t0"":138.0322805479154,""t1"":154.27128049404376,""jid"":4,""oid"":0}",376.18025872745966,False
141.27543035851772,maintenance,1,"[0.9899609684944153,0.0,100.0,0.3899609446525574,0.6899609565734863,0.0,0.0,0.0,141.2754364013672]",0,DN,0.0,0.9899609592861126,0.0,100.0,,,,,,
141.27543035851772,maintenance,3,"[0.9715569019317627,-0.010479042306542397,64.0857162475586,0.3715568780899048,0.6715568900108337,0.0,0.0,0.0,141.2754364013672]",0,DN,0.0,0.9715568862275449,-0.010479041916167664,64.08571428571429,,,,,,
141.27543035851772,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":1,""t0"":141.27543035851772,""t1"":162.1972810355243,""jid"":4,""oid"":0}",376.18025872745966,False
143.80655597136152,maintenance,3,"[0.9715569019317627,0.0,100.0,0.3715568780899048,0.6715568900108337,0.0,0.0,0.0,143.80654907226562]",0,DN,0.0,0.9715568862275449,0.0,100.0,,,,,,
143.80655597136152,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":3,""t0"":143.80655597136152,""t1"":186.40857582360053,""jid"":4,""oid"":0}",376.18025872745966,False
151.96363944586298,maintenance,2,"[0.9646302461624146,-0.012861736118793488,51.67499923706055,0.36463022232055664,0.6646302342414856,0.0,0.0,0.0,151.96363830566406]",0,DN,0.0,0.9646302250803859,-0.012861736334405127,51.675000000000075,,,,,,
151.96363944586298,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":2,""t0"":151.96363944586298,""t1"":158.8295689466775,""jid"":4,""oid"":0}",376.18025872745966,False
154.27128049404376,maintenance,0,"[0.9810267686843872,-0.0033482143189758062,203.39999389648438,0.3810267746448517,0.6810267567634583,0.0,0.0,0.0,154.2712860107422]",0,DN,0.0,0.9810267857142857,-0.0033482142857143016,203.39999999999904,,,,,,
154.27128049404376,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":0,""t0"":154.27128049404376,""t1"":163.61988085010648,""jid"":5,""oid"":0}",282.4775080569849,False
155.06652080732576,scheduling,,"[4.0,2.5,0.029999999329447746,0.0,0.0,4.0,1.0,0.0]",,,,,,,0,1,False,,,
158.8295689466775,maintenance,2,"[0.9630225300788879,-0.001607717014849186,412.3999938964844,0.36302250623703003,0.663022518157959,0.0,0.0,0.0,158.82957458496094]",0,DN,0.0,0.9630225080385852,-0.001607717041800627,412.4000000000041,,,,,,
158.8295689466775,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":2,""t0"":158.8295689466775,""t1"":174.7164367731759,""jid"":6,""oid"":0}",255.8265532079946,False
162.1972810355243,maintenance,1,"[0.9871723651885986,-0.00278862239792943,246.4199981689453,0.3871723413467407,0.6871723532676697,0.0,0.0,0.0,162.19728088378906]",0,DN,0.0,0.9871723368655884,-0.002788622420524245,246.42000000000144,,,,,,
162.1972810355243,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":1,""t0"":162.1972810355243,""t1"":178.3971893642511,""jid"":6,""oid"":0}",255.8265532079946,False
163.61988085010648,maintenance,0,"[0.9787946343421936,-0.0022321429569274187,304.1000061035156,0.3787946403026581,0.6787946224212646,0.0,0.0,0.0,163.61988830566406]",0,DN,0.0,0.9787946428571429,-0.0022321428571427937,304.1000000000087,,,,,,
163.61988085010648,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":0,""t0"":163.61988085010648,""t1"":190.42789586225197,""jid"":6,""oid"":0}",255.8265532079946,False
174.7164367731759,maintenance,2,"[0.9581993818283081,-0.004823151044547558,136.46665954589844,0.3581993579864502,0.6581993699073792,0.0,0.0,0.0,174.7164306640625]",0,DN,0.0,0.9581993569131833,-0.004823151125401992,136.46666666666488,,,,,,
174.7164367731759,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":2,""t0"":174.7164367731759,""t1"":180.57698120403177,""jid"":4,""oid"":3}",376.18025872745966,False
178.3971893642511,maintenance,1,"[0.9854991436004639,-0.001673173508606851,409.70001220703125,0.38549914956092834,0.6854991912841797,0.0,0.0,0.0,178.39718627929688]",0,DN,0.0,0.9854991634132738,-0.001673173452314547,409.7000000000024,,,,,,
178.3971893642511,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":1,""t0"":178.3971893642511,""t1"":223.14168541862628,""jid"":2,""oid"":1}",448.72285610388207,False
180.57698120403177,maintenance,2,"[0.9565916657447815,-0.001607717014849186,408.3999938964844,0.3565916419029236,0.6565916538238525,0.0,0.0,0.0,180.5769805908203]",0,DN,0.0,0.9565916398713826,-0.001607717041800627,408.4000000000041,,,,,,
180.57698120403177,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,2.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":2,""t0"":180.57698120403177,""t1"":195.70940507371475,""jid"":2,""oid"":1}",448.72285610388207,False
186.1219203111026,scheduling,,"[4.0,2.5,0.029999999329447746,0.0,0.0,3.0,1.0,0.0]",,,,,,,0,1,False,,,
186.40857582360053,maintenance,3,"[0.9565868377685547,-0.014970059506595135,43.86000061035156,0.3565868139266968,0.6565868258476257,0.0,0.0,0.0,186.4085693359375]",0,DN,0.0,0.9565868263473054,-0.014970059880239472,43.86000000000014,,,,,,
186.40857582360053,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,False,,,
190.42789586225197,maintenance,0,"[0.9732142686843872,-0.005580357275903225,120.63999938964844,0.3732142746448517,0.6732142567634583,0.0,0.0,0.0,190.4279022216797]",0,DN,0.0,0.9732142857142857,-0.005580357142857206,120.63999999999864,,,,,,
190.42789586225197,maintenance,3,"[0.9565868377685547,0.0,100.0,0.3565868139266968,0.6565868258476257,0.0,0.0,0.0,190.4279022216797]",0,DN,0.0,0.9565868263473054,0.0,100.0,,,,,,
190.42789586225197,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,3.0,0.5,0.0]",,,,,,,1,1,True,"{""mid"":0,""t0"":190.42789586225197,""t1"":209.4115237039773,""jid"":5,""oid"":1}",282.4775080569849,False
195.70940507371475,maintenance,2,"[0.9517685174942017,-0.004823151044547558,135.13333129882812,0.35176849365234375,0.6517685055732727,0.0,0.0,0.0,195.70941162109375]",0,DN,0.0,0.9517684887459807,-0.004823151125401881,135.1333333333347,,,,,,
195.70940507371475,maintenance,3,"[0.9565868377685547,0.0,100.0,0.3565868139266968,0.6565868258476257,0.0,0.0,0.0,195.70941162109375]",0,DN,0.0,0.9565868263473054,0.0,100.0,,,,,,
195.70940507371475,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,3.0,0.5,0.0]",,,,,,,1,1,True,"{""mid"":3,""t0"":195.70940507371475,""t1"":220.7456435866503,""jid"":2,""oid"":2}",448.72285610388207,False
209.4115237039773,maintenance,0,"[0.9698660969734192,-0.0033482143189758062,200.06666564941406,0.3698660731315613,0.6698660850524902,0.0,0.0,0.0,209.41152954101562]",0,DN,0.0,0.9698660714285714,-0.0033482142857143016,200.0666666666657,,,,,,
209.4115237039773,maintenance,2,"[0.9517685174942017,0.0,100.0,0.35176849365234375,0.6517685055732727,0.0,0.0,0.0,209.41152954101562]",0,DN,0.0,0.9517684887459807,0.0,100.0,,,,,,
209.4115237039773,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,3.0,0.5,0.0]",,,,,,,1,1,True,"{""mid"":2,""t0"":209.4115237039773,""t1"":220.94400912936877,""jid"":5,""oid"":2}",282.4775080569849,False
220.7456435866503,maintenance,0,"[0.9698660969734192,0.0,100.0,0.3698660731315613,0.6698660850524902,0.0,0.0,0.0,220.74563598632812]",0,DN,0.0,0.9698660714285714,0.0,100.0,,,,,,
220.7456435866503,maintenance,3,"[0.9491018056869507,-0.007485029753297567,86.72000122070312,0.3491017818450928,0.6491017937660217,0.0,0.0,0.0,220.74563598632812]",0,DN,0.0,0.9491017964071856,-0.007485029940119792,86.71999999999964,,,,,,
220.7456435866503,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,3.0,0.5,0.0]",,,,,,,1,1,True,"{""mid"":0,""t0"":220.7456435866503,""t1"":242.17150184179633,""jid"":5,""oid"":2}",282.4775080569849,False
220.94400912936877,maintenance,2,"[0.9485530257225037,-0.003215434029698372,201.6999969482422,0.3485530614852905,0.6485530734062195,0.0,0.0,0.0,220.9440155029297]",0,DN,0.0,0.9485530546623794,-0.003215434083601365,201.69999999999507,,,,,,
220.94400912936877,maintenance,3,"[0.9491018056869507,0.0,100.0,0.3491017818450928,0.6491017937660217,0.0,0.0,0.0,220.9440155029297]",0,DN,0.0,0.9491017964071856,0.0,100.0,,,,,,
220.94400912936877,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":2,""t0"":220.94400912936877,""t1"":240.4740592672615,""jid"":2,""oid"":3}",448.72285610388207,False
223.14168541862628,maintenance,1,"[0.9804796576499939,-0.0050195204094052315,135.56666564941406,0.380479633808136,0.6804796457290649,0.0,0.0,0.0,223.1416778564453]",0,DN,0.0,0.9804796430563302,-0.005019520356943641,135.56666666666746,,,,,,
223.14168541862628,maintenance,3,"[0.9491018056869507,0.0,100.0,0.3491017818450928,0.6491017937660217,0.0,0.0,0.0,223.1416778564453]",0,DN,0.0,0.9491017964071856,0.0,100.0,,,,,,
223.14168541862628,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":1,""t0"":223.14168541862628,""t1"":271.7163647124878,""jid"":2,""oid"":4}",448.72285610388207,False
228.51201158695022,maintenance,3,"[0.9491018056869507,0.0,100.0,0.3491017818450928,0.6491017937660217,0.0,0.0,0.0,228.5120086669922]",0,DN,0.0,0.9491017964071856,0.0,100.0,,,,,,
228.51201158695022,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,3.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":3,""t0"":228.51201158695022,""t1"":268.1355863835321,""jid"":2,""oid"":4}",448.72285610388207,False
240.4740592672615,maintenance,2,"[0.9421221613883972,-0.006430868059396744,99.8499984741211,0.3421221971511841,0.642122209072113,0.0,0.0,0.0,240.47406005859375]",0,DN,0.0,0.9421221864951769,-0.006430868167202508,99.85000000000102,,,,,,
240.4740592672615,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,2.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":2,""t0"":240.4740592672615,""t1"":269.12515362506014,""jid"":7,""oid"":0}",568.249635032415,False
242.17150184179633,maintenance,0,"[0.9642857313156128,-0.005580357275903225,119.04000091552734,0.3642857074737549,0.6642857193946838,0.0,0.0,0.0,242.1715087890625]",0,DN,0.0,0.9642857142857143,-0.005580357142857095,119.04000000000103,,,,,,
242.17150184179633,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,2.0,0.75,0.0]",,,,,,,0,5,True,"{""mid"":0,""t0"":242.17150184179633,""t1"":273.48031313323736,""jid"":8,""oid"":0}",516.9069858839523,False
268.1355863835321,maintenance,3,"[0.9356287717819214,-0.013473053462803364,47.17777633666992,0.3356287479400635,0.6356287598609924,0.0,0.0,0.0,268.1355895996094]",0,DN,0.0,0.9356287425149701,-0.013473053892215536,47.17777777777789,,,,,,
268.1355863835321,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,2.0,0.75,0.0]",,,,,,,0,5,False,,,
269.12515362506014,maintenance,2,"[0.9340835809707642,-0.00803858507424593,78.87999725341797,0.33408358693122864,0.63408362865448,0.0,0.0,0.0,269.1251525878906]",0,DN,0.0,0.9340836012861736,-0.008038585209003246,78.87999999999971,,,,,,
269.12515362506014,maintenance,3,"[0.9356287717819214,0.0,100.0,0.3356287479400635,0.6356287598609924,0.0,0.0,0.0,269.1251525878906]",0,DN,0.0,0.9356287425149701,0.0,100.0,,,,,,
269.12515362506014,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":2,""t0"":269.12515362506014,""t1"":280.6851489641711,""jid"":7,""oid"":1}",568.249635032415,False
271.7163647124878,maintenance,1,"[0.9749023914337158,-0.00557724479585886,121.01000213623047,0.3749023973941803,0.6749023795127869,0.0,0.0,0.0,271.71636962890625]",0,DN,0.0,0.9749023982152817,-0.00557724484104849,121.01000000000072,,,,,,
271.7163647124878,maintenance,3,"[0.9356287717819214,0.0,100.0,0.3356287479400635,0.6356287598609924,0.0,0.0,0.0,271.71636962890625]",0,DN,0.0,0.9356287425149701,0.0,100.0,,,,,,
271.7163647124878,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":1,""t0"":271.7163647124878,""t1"":291.6862711933784,""jid"":7,""oid"":1}",568.249635032415,False
273.48031313323736,maintenance,0,"[0.9575892686843872,-0.0066964286379516125,98.19999694824219,0.3575892746448517,0.6575892567634583,0.0,0.0,0.0,273.4803161621094]",0,DN,0.0,0.9575892857142857,-0.006696428571428603,98.19999999999955,,,,,,
273.48031313323736,maintenance,3,"[0.9356287717819214,0.0,100.0,0.3356287479400635,0.6356287598609924,0.0,0.0,0.0,273.4803161621094]",0,DN,0.0,0.9356287425149701,0.0,100.0,,,,,,
273.48031313323736,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":3,""t0"":273.48031313323736,""t1"":300.79661617616745,""jid"":8,""oid"":1}",516.9069858839523,False
280.6851489641711,maintenance,0,"[0.9575892686843872,0.0,100.0,0.3575892746448517,0.6575892567634583,0.0,0.0,0.0,280.6851501464844]",0,DN,0.0,0.9575892857142857,0.0,100.0,,,,,,
280.6851489641711,maintenance,2,"[0.9308681488037109,-0.003215434029698372,196.1999969482422,0.3308681547641754,0.6308681964874268,0.0,0.0,0.0,280.6851501464844]",0,DN,0.0,0.9308681672025724,-0.003215434083601254,196.20000000000198,,,,,,
280.6851489641711,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,True,"{""mid"":2,""t0"":280.6851489641711,""t1"":330.2831370037706,""jid"":7,""oid"":2}",568.249635032415,False
291.6862711933784,maintenance,0,"[0.9575892686843872,0.0,100.0,0.3575892746448517,0.6575892567634583,0.0,0.0,0.0,291.686279296875]",0,DN,0.0,0.9575892857142857,0.0,100.0,,,,,,
291.6862711933784,maintenance,1,"[0.9726715087890625,-0.0022308980114758015,301.5249938964844,0.372671514749527,0.6726714968681335,0.0,0.0,0.0,291.686279296875]",0,DN,0.0,0.9726715002788623,-0.002230897936419396,301.5250000000018,,,,,,
291.6862711933784,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,2.0,0.5,0.0]",,,,,,,0,5,False,,,
300.79661617616745,maintenance,0,"[0.9575892686843872,0.0,100.0,0.3575892746448517,0.6575892567634583,0.0,0.0,0.0,300.796630859375]",0,DN,0.0,0.9575892857142857,0.0,100.0,,,,,,
300.79661617616745,maintenance,1,"[0.9726715087890625,0.0,100.0,0.372671514749527,0.6726714968681335,0.0,0.0,0.0,300.796630859375]",0,DN,0.0,0.9726715002788623,0.0,100.0,,,,,,
300.79661617616745,maintenance,3,"[0.9281437397003174,-0.007485029753297567,83.91999816894531,0.3281437158584595,0.6281437277793884,0.0,0.0,0.0,300.796630859375]",0,DN,0.0,0.9281437125748503,-0.007485029940119792,83.91999999999966,,,,,,
300.79661617616745,scheduling,,"[4.0,2.5,0.029999999329447746,3.0,0.0,2.0,0.25,0.0]",,,,,,,0,2,True,"{""mid"":3,""t0"":300.79661617616745,""t1"":340.82796339730913,""jid"":7,""oid"":3}",568.249635032415,False
318.60773924599636,maintenance,0,"[0.9575892686843872,0.0,100.0,0.3575892746448517,0.6575892567634583,0.0,0.0,0.0,318.60772705078125]",0,DN,0.0,0.9575892857142857,0.0,100.0,,,,,,
318.60773924599636,maintenance,1,"[0.9726715087890625,0.0,100.0,0.372671514749527,0.6726714968681335,0.0,0.0,0.0,318.60772705078125]",0,DN,0.0,0.9726715002788623,0.0,100.0,,,,,,
318.60773924599636,scheduling,,"[4.0,2.5,0.029999999329447746,2.0,0.0,3.0,0.5,0.0]",,,,,,,1,1,True,"{""mid"":1,""t0"":318.60773924599636,""t1"":328.25906011462155,""jid"":8,""oid"":2}",516.9069858839523,False
321.38281043341465,maintenance,0,"[0.9575892686843872,0.0,100.0,0.3575892746448517,0.6575892567634583,0.0,0.0,0.0,321.3828125]",0,DN,0.0,0.9575892857142857,0.0,100.0,,,,,,
321.38281043341465,scheduling,,"[4.0,2.5,0.029999999329447746,1.0,0.0,4.0,0.75,0.0]",,,,,,,1,1,True,"{""mid"":0,""t0"":321.38281043341465,""t1"":348.41426650078415,""jid"":8,""oid"":2}",516.9069858839523,False
