time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,goal,rule,dispatched,op,job_due,overdue
159.17119220736666,scheduling,,"[8.0,1.0,1.0,1.0,72.0225830078125,72.0225830078125,0.0,0.0]",,,,,,,,2,4,True,"{""mid"":7,""t0"":159.17119220736666,""t1"":178.0667784260978,""jid"":0,""oid"":0}",375.2389433380966,False
178.0667784260978,maintenance,7,"[0.9528089761734009,0.0,100.0,0.0,0.25280898809432983,0.6528089642524719,0.0,0.0,0.0,178.0667724609375]",0,DN,0.0,0.952808988764045,0.0,100.0,0.0,,,,,,
178.0667784260978,scheduling,,"[8.0,1.0,1.0,1.0,72.0225830078125,72.0225830078125,0.0,0.0]",,,,,,,,2,4,True,"{""mid"":7,""t0"":178.0667784260978,""t1"":221.4698657344027,""jid"":0,""oid"":1}",375.2389433380966,False
178.11814484159993,scheduling,,"[7.0,2.0,2.0,2.0,52.31396484375,32.656715393066406,0.0,0.125]",,,,,,,,1,2,True,"{""mid"":5,""t0"":178.11814484159993,""t1"":186.73118980055455,""jid"":1,""oid"":0}",276.0882884581818,False
186.73118980055455,maintenance,5,"[0.9899553656578064,0.0,100.0,0.0,0.28995534777641296,0.6899553537368774,0.0,0.0,0.0,186.73118591308594]",0,DN,0.0,0.9899553571428571,0.0,100.0,0.0,,,,,,
186.73118980055455,scheduling,,"[7.0,2.0,2.0,2.0,53.15317153930664,42.94817352294922,0.0,0.125]",,,,,,,,3,4,True,"{""mid"":4,""t0"":186.73118980055455,""t1"":212.67039404955588,""jid"":1,""oid"":1}",276.0882884581818,False
212.67039404955588,maintenance,4,"[0.9565868377685547,0.0,100.0,0.0,0.25658681988716125,0.6565868258476257,0.0,0.0,0.0,212.67039489746094]",0,DN,0.0,0.9565868263473054,0.0,100.0,0.0,,,,,,
212.67039404955588,scheduling,,"[7.0,2.0,2.0,2.0,38.49772644042969,37.418968200683594,0.0,0.125]",,,,,,,,3,1,True,"{""mid"":2,""t0"":212.67039404955588,""t1"":219.36072321267696,""jid"":1,""oid"":2}",276.0882884581818,False
217.31234284775405,scheduling,,"[6.0,3.0,3.0,3.0,44.37836456298828,32.77701950073242,0.0,0.25]",,,,,,,,3,3,True,"{""mid"":1,""t0"":217.31234284775405,""t1"":264.57820923742713,""jid"":1,""oid"":2}",276.0882884581818,False
219.36072321267696,maintenance,2,"[0.9887459874153137,0.0,100.0,0.0,0.2887459695339203,0.6887459754943848,0.0,0.0,0.0,219.3607177734375]",0,DN,0.0,0.9887459807073955,0.0,100.0,0.0,,,,,,
219.36072321267696,scheduling,,"[6.0,2.0,2.0,3.0,47.05189895629883,30.728639602661133,0.0,0.25]",,,,,,,,3,1,True,"{""mid"":0,""t0"":219.36072321267696,""t1"":249.63211893156966,""jid"":2,""oid"":0}",413.5829580378344,False
221.4698657344027,maintenance,7,"[0.8449438214302063,-0.10786516964435577,5.052083492279053,0.0,0.14494381844997406,0.5449438095092773,0.0,0.0,0.0,221.46986389160156]",0,DN,0.0,0.8449438202247191,-0.10786516853932582,5.052083333333336,0.0,,,,,,
221.4698657344027,scheduling,,"[6.0,2.0,2.0,3.0,66.64430236816406,61.266014099121094,0.0,0.25]",,,,,,,,3,4,True,"{""mid"":3,""t0"":221.4698657344027,""t1"":260.92361682812594,""jid"":2,""oid"":0}",413.5829580378344,False
233.18547250956186,scheduling,,"[5.0,3.0,3.0,4.0,43.018157958984375,19.197092056274414,0.0,0.375]",,,,,,,,0,1,True,"{""mid"":7,""t0"":233.18547250956186,""t1"":262.19925919308827,""jid"":0,""oid"":2}",375.2389433380966,False
249.63211893156966,maintenance,0,"[0.9631696343421936,0.0,100.0,0.0,0.26316964626312256,0.6631696224212646,0.0,0.0,0.0,249.6321258544922]",0,DN,0.0,0.9631696428571429,0.0,100.0,0.0,,,,,,
249.63211893156966,scheduling,,"[5.0,3.0,3.0,4.0,38.90430450439453,2.7504448890686035,0.0,0.375]",,,,,,,,3,4,True,"{""mid"":2,""t0"":249.63211893156966,""t1"":267.59246168770113,""jid"":2,""oid"":1}",413.5829580378344,False
258.56718272351554,scheduling,,"[4.0,4.0,4.0,5.0,33.77261734008789,-6.184618949890137,0.25,0.5]",,,,,,,,3,4,True,"{""mid"":6,""t0"":258.56718272351554,""t1"":298.45595954264564,""jid"":2,""oid"":1}",413.5829580378344,False
260.92361682812594,maintenance,3,"[0.9341317415237427,0.0,100.0,0.0,0.23413173854351044,0.6341317296028137,0.0,0.0,0.0,260.9236145019531]",0,DN,0.0,0.9341317365269461,0.0,100.0,0.0,,,,,,
260.92361682812594,scheduling,,"[4.0,4.0,4.0,5.0,36.71358871459961,-8.54105281829834,0.25,0.5]",,,,,,,,3,4,True,"{""mid"":5,""t0"":260.92361682812594,""t1"":302.44178737425625,""jid"":4,""oid"":0}",394.1154508417188,False
262.19925919308827,maintenance,7,"[0.7707865238189697,-0.07415730506181717,6.348484992980957,0.0,0.07078651338815689,0.47078651189804077,0.0,0.0,0.0,262.1992492675781]",0,DN,0.0,0.7707865168539326,-0.07415730337078652,6.348484848484849,0.0,,,,,,
262.19925919308827,scheduling,,"[4.0,4.0,4.0,5.0,39.60935592651367,-9.816695213317871,0.25,0.5]",,,,,,,,3,4,True,"{""mid"":0,""t0"":262.19925919308827,""t1"":278.3877615873726,""jid"":2,""oid"":2}",413.5829580378344,False
264.57820923742713,maintenance,1,"[0.9709983468055725,0.0,100.0,0.0,0.2709983289241791,0.6709983348846436,0.0,0.0,0.0,264.5782165527344]",0,DN,0.0,0.9709983268265476,0.0,100.0,0.0,,,,,,
264.57820923742713,scheduling,,"[4.0,4.0,4.0,5.0,37.230403900146484,-12.195645332336426,0.25,0.5]",,,,,,,,2,3,True,"{""mid"":1,""t0"":264.57820923742713,""t1"":271.51016904294005,""jid"":3,""oid"":0}",290.7767465198815,False
267.59246168770113,maintenance,2,"[0.9565916657447815,-0.03215434029698372,20.420000076293945,0.0,0.25659164786338806,0.6565916538238525,0.0,0.0,0.0,267.59246826171875]",0,DN,0.0,0.9565916398713826,-0.032154340836012874,20.419999999999995,0.0,,,,,,
267.59246168770113,scheduling,,"[4.0,4.0,4.0,5.0,40.96297836303711,-15.209897994995117,0.25,0.5]",,,,,,,,0,5,True,"{""mid"":2,""t0"":267.59246168770113,""t1"":283.61464342320437,""jid"":4,""oid"":0}",394.1154508417188,False
271.51016904294005,maintenance,1,"[0.9665365219116211,-0.004461796022951603,149.3874969482422,0.0,0.26653653383255005,0.6665365099906921,0.0,0.0,0.0,271.5101623535156]",0,DN,0.0,0.9665365309537088,-0.004461795872838792,149.38750000000084,0.0,,,,,,
271.51016904294005,scheduling,,"[4.0,4.0,4.0,5.0,38.77825927734375,-12.195645332336426,0.25,0.5]",,,,,,,,0,5,True,"{""mid"":3,""t0"":271.51016904294005,""t1"":301.38526995721054,""jid"":3,""oid"":1}",290.7767465198815,True
278.3877615873726,maintenance,0,"[0.9419642686843872,-0.02120535634458065,30.273683547973633,0.0,0.24196428060531616,0.6419642567634583,0.0,0.0,0.0,278.38775634765625]",0,DN,0.0,0.9419642857142857,-0.021205357142857206,30.273684210526227,0.0,,,,,,
278.3877615873726,scheduling,,"[4.0,4.0,4.0,5.0,40.07146072387695,-19.073238372802734,0.25,0.5]",,,,,,,,1,2,True,"{""mid"":4,""t0"":278.3877615873726,""t1"":312.180084487264,""jid"":3,""oid"":1}",290.7767465198815,True
283.61464342320437,maintenance,2,"[0.9276527166366577,-0.028938906267285347,21.688888549804688,0.0,0.22765272855758667,0.6276527047157288,0.0,0.0,0.0,283.6146545410156]",0,DN,0.0,0.927652733118971,-0.02893890675241162,21.68888888888885,0.0,,,,,,
283.61464342320437,scheduling,,"[4.0,4.0,4.0,5.0,43.531593322753906,-24.300119400024414,0.25,0.5]",,,,,,,,1,2,True,"{""mid"":2,""t0"":283.61464342320437,""t1"":297.6500038261144,""jid"":3,""oid"":1}",290.7767465198815,True
297.6500038261144,maintenance,2,"[0.9019292593002319,-0.025723472237586975,23.399999618530273,0.0,0.2019292563199997,0.601929247379303,0.0,0.0,0.0,297.6499938964844]",0,DN,0.0,0.9019292604501608,-0.025723472668810254,23.40000000000003,0.0,,,,,,
297.6500038261144,scheduling,,"[4.0,3.0,3.0,5.0,52.1068000793457,12.528083801269531,0.0,0.5]",,,,,,,,0,3,True,"{""mid"":7,""t0"":297.6500038261144,""t1"":312.8562513484204,""jid"":2,""oid"":4}",413.5829580378344,False
298.45595954264564,maintenance,6,"[0.9262981414794922,0.0,100.0,0.0,0.22629815340042114,0.6262981295585632,0.0,0.0,0.0,298.4559631347656]",0,DN,0.0,0.9262981574539364,0.0,100.0,0.0,,,,,,
298.45595954264564,scheduling,,"[4.0,2.0,2.0,5.0,25.882078170776367,11.722127914428711,0.0,0.5]",,,,,,,,0,1,True,"{""mid"":0,""t0"":298.45595954264564,""t1"":316.5148559194766,""jid"":0,""oid"":3}",375.2389433380966,False
