time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,goal,rule,dispatched,op,job_due,overdue
1643.8476511393603,maintenance,7,"[0.9191011190414429,-0.0006454031681641936,959.2471313476562,0.0,0.21910113096237183,0.6191011071205139,0.0,0.0,3.0,52.40253829956055]",0,DN,0.0,0.9191011235955057,-0.0006454031553631001,959.247128637298,0.0,,,,,,
1643.8476511393603,scheduling,,"[5.0,2.0,2.0,6.0,69.92507934570312,45.00985336303711,0.0,0.375]",,,,,,,,2,3,True,"{""mid"":7,""t0"":1643.8476511393603,""t1"":1673.5786897384287,""jid"":40,""oid"":2}",1724.6075681893844,False
1648.1611227520884,maintenance,4,"[0.7380239367485046,-0.010479042306542397,41.79999923706055,0.0,0.03802395239472389,0.43802395462989807,0.0,0.0,1.0,237.36114501953125]",0,DN,0.0,0.7380239520958084,-0.010479041916167664,41.800000000000004,0.0,,,,,,
1648.1611227520884,scheduling,,"[5.0,2.0,2.0,6.0,65.61161041259766,40.696380615234375,0.0,0.375]",,,,,,,,2,3,True,"{""mid"":1,""t0"":1648.1611227520884,""t1"":1679.9235025508772,""jid"":40,""oid"":2}",1724.6075681893844,False
1653.2284589070612,maintenance,2,"[0.7443729639053345,-0.045016076415777206,9.871428489685059,0.0,0.04437299072742462,0.4443729817867279,0.0,0.0,2.0,244.94424438476562]",0,DN,0.0,0.7443729903536977,-0.045016077170418,9.871428571428574,0.0,,,,,,
1653.2284589070612,scheduling,,"[5.0,1.0,1.0,6.0,35.62904357910156,35.62904357910156,0.0,0.375]",,,,,,,,0,1,True,"{""mid"":6,""t0"":1653.2284589070612,""t1"":1692.4407327483827,""jid"":40,""oid"":2}",1724.6075681893844,False
1668.0945464526783,maintenance,0,"[0.8392857313156128,-0.01897321455180645,28.42352867126465,0.0,0.13928571343421936,0.5392857193946838,0.0,0.0,2.0,111.49751281738281]",0,DN,0.0,0.8392857142857143,-0.0189732142857143,28.423529411764687,0.0,,,,,,
1673.5786897384287,maintenance,7,"[0.9033707976341248,-0.01573033630847931,38.35714340209961,0.0,0.20337077975273132,0.6033707857131958,0.0,0.0,3.0,82.13357543945312]",0,DN,0.0,0.903370786516854,-0.01573033707865168,38.35714285714288,0.0,,,,,,
1679.9235025508772,maintenance,1,"[0.7730061411857605,-0.010039040818810463,47.11666488647461,0.0,0.07300613820552826,0.47300612926483154,0.0,0.0,0.0,1679.9234619140625]",0,DN,0.0,0.7730061349693251,-0.010039040713887393,47.11666666666642,0.0,,,,,,
1692.4407327483827,maintenance,6,"[0.7872697114944458,-0.03685092180967331,13.222726821899414,0.0,0.08726967871189117,0.48726966977119446,0.0,0.0,1.0,222.5290069580078]",0,DN,0.0,0.7872696817420436,-0.0368509212730318,13.222727272727283,0.0,,,,,,
1774.861233483656,scheduling,,"[8.0,1.0,1.0,4.0,32.5739860534668,32.5739860534668,0.0,0.0]",,,,,,,,0,1,True,"{""mid"":3,""t0"":1774.861233483656,""t1"":1782.6476540447393,""jid"":42,""oid"":0}",1872.583187125896,False
1782.6476540447393,maintenance,3,"[0.7335329055786133,-0.005988024175167084,72.4000015258789,0.0,0.03353293240070343,0.4335329234600067,0.0,0.0,1.0,395.4969177246094]",0,DN,0.0,0.7335329341317365,-0.005988023952095856,72.39999999999942,0.0,,,,,,
1782.6476540447393,scheduling,,"[8.0,1.0,1.0,3.0,44.64944076538086,44.64944076538086,0.0,0.0]",,,,,,,,0,1,True,"{""mid"":5,""t0"":1782.6476540447393,""t1"":1803.1748011444192,""jid"":42,""oid"":1}",1872.583187125896,False
1803.1748011444192,maintenance,5,"[0.6953125,-0.01227678544819355,32.20000076293945,0.0,-0.004687500186264515,0.39531248807907104,0.0,0.0,1.0,593.9064331054688]",0,DN,0.0,0.6953125,-0.012276785714285698,32.200000000000045,0.0,,,,,,
1803.1748011444192,scheduling,,"[8.0,1.0,1.0,2.0,53.52558898925781,53.52558898925781,0.0,0.0]",,,,,,,,0,1,True,"{""mid"":3,""t0"":1803.1748011444192,""t1"":1814.2961241251996,""jid"":42,""oid"":2}",1872.583187125896,False
