time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,goal,rule,dispatched,op,job_due,overdue
3.955066120686903,scheduling,,"[4.0,1.0,1.0,1.0,91.33023834228516,91.33023834228516,0.0,0.0]",,,,,,,,2,1,True,"{""mid"":2,""t0"":3.955066120686903,""t1"":21.51184042273869,""jid"":0,""oid"":0}",149.00897170291836,False
21.51184042273869,maintenance,2,"[0.9774919748306274,0.0,100.0,0.49905890226364136,0.277491956949234,0.6774919629096985,0.0,0.0,0.0,21.5118408203125]",0,DN,0.0,0.977491961414791,0.0,100.0,0.49905888878624743,,,,,,
21.51184042273869,scheduling,,"[4.0,1.0,1.0,1.0,97.79271697998047,97.79271697998047,0.0,0.0]",,,,,,,,3,1,True,"{""mid"":3,""t0"":21.51184042273869,""t1"":43.88341390828617,""jid"":0,""oid"":1}",149.00897170291836,False
28.798625333786614,scheduling,,"[3.0,2.0,2.0,2.0,153.87319946289062,90.50592803955078,0.0,0.25]",,,,,,,,1,0,True,"{""mid"":2,""t0"":28.798625333786614,""t1"":65.83588637283728,""jid"":0,""oid"":1}",149.00897170291836,False
43.88341390828617,maintenance,3,"[0.9730538725852966,0.0,100.0,0.4179738759994507,0.2730538845062256,0.6730539202690125,0.0,0.0,0.0,43.88341522216797]",0,DN,0.0,0.9730538922155688,0.0,100.0,0.41797387513856565,,,,,,
43.88341390828617,scheduling,,"[3.0,1.0,1.0,2.0,202.1556854248047,202.1556854248047,0.0,0.25]",,,,,,,,0,1,True,"{""mid"":3,""t0"":43.88341390828617,""t1"":65.15108187527827,""jid"":1,""oid"":0}",373.8276073655135,False
48.94125910433456,scheduling,,"[2.0,2.0,2.0,3.0,171.86227416992188,146.626708984375,0.0,0.5]",,,,,,,,1,4,True,"{""mid"":1,""t0"":48.94125910433456,""t1"":91.47322323900227,""jid"":1,""oid"":0}",373.8276073655135,False
65.15108187527827,maintenance,3,"[0.946107804775238,-0.026946106925606728,23.9777774810791,0.4444063603878021,0.2461077868938446,0.6461077928543091,0.0,0.0,0.0,65.15108489990234]",0,DN,0.0,0.9461077844311377,-0.026946107784431073,23.97777777777784,0.44440635163585746,,,,,,
65.83588637283728,maintenance,2,"[0.9292604327201843,-0.04823151230812073,13.046667098999023,0.4531325101852417,0.22926044464111328,0.6292604207992554,0.0,0.0,0.0,65.83588409423828]",0,DN,0.0,0.9292604501607717,-0.048231511254019255,13.046666666666678,0.4531325051362571,,,,,,
65.83588637283728,scheduling,,"[3.0,3.0,3.0,4.0,195.01663208007812,129.73208618164062,0.0,0.25]",,,,,,,,0,4,True,"{""mid"":2,""t0"":65.83588637283728,""t1"":83.71530242565612,""jid"":2,""oid"":0}",281.8189780458406,False
83.71530242565612,maintenance,2,"[0.9051446914672852,-0.024115756154060364,25.093334197998047,0.47022494673728943,0.20514468848705292,0.6051446795463562,0.0,0.0,0.0,83.71530151367188]",0,DN,0.0,0.905144694533762,-0.02411575562700974,25.093333333333234,0.47022495559384025,,,,,,
83.71530242565612,scheduling,,"[3.0,3.0,3.0,4.0,185.0905303955078,135.7126007080078,0.0,0.25]",,,,,,,,0,4,True,"{""mid"":3,""t0"":83.71530242565612,""t1"":109.93849777561951,""jid"":2,""oid"":1}",281.8189780458406,False
91.47322323900227,maintenance,1,"[0.9804796576499939,0.0,100.0,0.4774887263774872,0.28047963976860046,0.6804796457290649,0.0,0.0,0.0,91.47322082519531]",0,DN,0.0,0.9804796430563302,0.0,100.0,0.4774887154585441,,,,,,
91.47322323900227,scheduling,,"[3.0,3.0,3.0,4.0,182.336181640625,127.9546890258789,0.0,0.25]",,,,,,,,0,4,True,"{""mid"":1,""t0"":91.47322323900227,""t1"":137.15232012695756,""jid"":3,""oid"":0}",462.2754770648974,False
