time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,wear,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue
1832.7151162832265,maintenance,5,"[0.5691964030265808,0.699999988079071,-0.0368303582072258,7.309091091156006,0.0,0.02500000037252903,1.5,-0.13080357015132904,0.26919642090797424,135.9907989501953,0.0,7.0,200.237548828125]",1,IM,12.0,0.5691964285714286,-0.036830357142857095,7.309090909090919,0.0,0.7,0.025,1.5,,,,,,
1832.7151162832265,scheduling,,"[3.0,2.0,2.0,5.0,8.76981258392334,-15.496049880981445,0.5,0.5,0.02500000037252903,1.5]",,,,,,,,,0.025,1.5,0,2,True,"{""mid"":0,""t0"":1832.7151162832265,""t1"":1849.045657792219,""jid"":41,""oid"":3}",1910.642059812356,False
1833.987548260906,maintenance,1,"[0.6045733690261841,0.6000000238418579,-0.015616285614669323,19.503570556640625,0.0,0.02500000037252903,1.5,-0.09542665630578995,0.30457332730293274,43.61656188964844,0.0,6.0,86.70207977294922]",1,IM,12.0,0.6045733407696597,-0.015616285554935883,19.5035714285714,0.0,0.6,0.025,1.5,,,,,,
1833.987548260906,scheduling,,"[2.0,2.0,2.0,5.0,20.299915313720703,8.836588859558105,0.0,0.5,0.02500000037252903,1.5]",,,,,,,,,0.025,1.5,0,3,True,"{""mid"":3,""t0"":1833.987548260906,""t1"":1866.3912427526966,""jid"":43,""oid"":1}",1966.2369726439074,False
1844.7151162832265,scheduling,,"[2.0,3.0,3.0,6.0,4.2745680809021,-6.320992469787598,0.6666666865348816,0.625,0.029999999329447746,1.5]",,,,,,,,,0.03,1.5,0,5,True,"{""mid"":5,""t0"":1844.7151162832265,""t1"":1888.8584413170036,""jid"":44,""oid"":0}",1932.3233175547361,False
1845.987548260906,scheduling,,"[2.0,4.0,4.0,7.0,2.0266666412353516,-7.593424320220947,0.75,0.75,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,0,5,True,"{""mid"":1,""t0"":1845.987548260906,""t1"":1874.1202227913084,""jid"":44,""oid"":0}",1932.3233175547361,False
1849.045657792219,maintenance,0,"[0.6796875,0.20000000298023224,-0.02790178544819355,13.607999801635742,0.0,0.03500000014901161,1.5,-0.02031249925494194,0.37968748807907104,0.0,1.0,2.0,127.81074523925781]",1,IM,12.0,0.6796875,-0.0279017857142857,13.608000000000008,0.0,0.2,0.035,1.5,,,,,,
1851.30604163569,maintenance,4,"[0.6332335472106934,0.4000000059604645,-0.03352575749158859,9.939627647399902,0.0,0.03500000014901161,1.5,-0.06676647067070007,0.3332335352897644,0.0,1.0,4.0,38.20023727416992]",0,DN,0.0,0.6332335329341318,-0.033525757418099045,9.939627277569992,0.0,0.4,0.035,1.5,,,,,,
1851.30604163569,scheduling,,"[2.0,4.0,4.0,7.0,0.7908086180686951,-12.911917686462402,0.75,0.625,0.03500000014901161,1.5]",,,,,,,,,0.035,1.5,0,5,True,"{""mid"":4,""t0"":1851.30604163569,""t1"":1888.4247523274512,""jid"":44,""oid"":0}",1932.3233175547361,False
1854.4139186271027,scheduling,,"[1.0,5.0,5.0,8.0,-1.8536546230316162,-16.019794464111328,0.6000000238418579,0.75,0.03999999910593033,1.5]",,,,,,,,,0.04,1.5,0,5,True,"{""mid"":6,""t0"":1854.4139186271027,""t1"":1859.7296795131156,""jid"":46,""oid"":0}",1912.3615604847,False
