time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,goal,rule,dispatched,op,job_due,overdue
1.4816579593015415,scheduling,,"[8.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0]",,,,,,,,0,5,True,"{""mid"":4,""t0"":1.4816579593015415,""t1"":10.112458301068108,""jid"":0,""oid"":0}",33.82339322592758,False
10.112458301068108,maintenance,4,"[0.992514967918396,0.0,100.0,0.0,0.29251497983932495,0.692514955997467,0.0,0.0,0.0,10.112458229064941]",0,DN,0.0,0.9925149700598802,0.0,100.0,0.0,,,,,,
10.112458301068108,scheduling,,"[8.0,1.0,1.0,1.0,7.923208713531494,7.923208713531494,0.0,0.0]",,,,,,,,0,4,True,"{""mid"":1,""t0"":10.112458301068108,""t1"":39.82199894257386,""jid"":0,""oid"":1}",33.82339322592758,True
17.845222055714835,scheduling,,"[7.0,2.0,2.0,2.0,0.0952223688364029,0.0,0.0,0.125]",,,,,,,,1,0,True,"{""mid"":5,""t0"":17.845222055714835,""t1"":24.99900823541124,""jid"":0,""oid"":1}",33.82339322592758,False
24.99900823541124,maintenance,5,"[0.9955357313156128,0.0,100.0,0.08554071187973022,0.29553571343421936,0.6955357193946838,0.0,0.0,0.0,24.999008178710938]",0,DN,0.0,0.9955357142857143,0.0,100.0,0.08554070906275613,,,,,,
24.99900823541124,scheduling,,"[7.0,1.0,1.0,2.0,-7.1537861824035645,-7.1537861824035645,1.0,0.125]",,,,,,,,0,5,True,"{""mid"":0,""t0"":24.99900823541124,""t1"":67.60680818052833,""jid"":1,""oid"":0}",166.94751734578253,False
39.82199894257386,maintenance,1,"[0.9888455271720886,0.0,100.0,0.24020734429359436,0.2888455092906952,0.6888455152511597,0.0,0.0,0.0,39.821998596191406]",0,DN,0.0,0.9888455103179029,0.0,100.0,0.2402073494012995,,,,,,
39.82199894257386,scheduling,,"[7.0,1.0,1.0,2.0,-21.976776123046875,-21.976776123046875,1.0,0.125]",,,,,,,,0,5,True,"{""mid"":3,""t0"":39.82199894257386,""t1"":77.03587760287746,""jid"":1,""oid"":0}",166.94751734578253,False
47.518494853321826,scheduling,,"[6.0,2.0,2.0,3.0,-14.836636543273926,-29.67327308654785,0.5,0.25]",,,,,,,,1,1,True,"{""mid"":1,""t0"":47.518494853321826,""t1"":57.893380653200666,""jid"":2,""oid"":0}",116.44877557988984,False
55.60595048740851,scheduling,,"[5.0,3.0,3.0,4.0,-15.28272819519043,-37.76072692871094,0.6666666865348816,0.375]",,,,,,,,1,1,True,"{""mid"":2,""t0"":55.60595048740851,""t1"":76.75059945509047,""jid"":2,""oid"":0}",116.44877557988984,False
57.893380653200666,maintenance,1,"[0.9849414229393005,-0.0039040714036673307,175.44285583496094,0.13272343575954437,0.2849414348602295,0.6849414110183716,0.0,0.0,0.0,57.89337921142578]",0,DN,0.0,0.984941438929169,-0.003904071388733943,175.44285714285817,0.13272344237498768,,,,,,
57.893380653200666,scheduling,,"[5.0,3.0,3.0,4.0,-11.391789436340332,-40.04815673828125,0.6666666865348816,0.375]",,,,,,,,2,1,True,"{""mid"":5,""t0"":57.893380653200666,""t1"":69.16416897446445,""jid"":2,""oid"":1}",116.44877557988984,False
67.60680818052833,maintenance,0,"[0.9676339030265808,0.0,100.0,0.10719189047813416,0.26763391494750977,0.6676339507102966,0.0,0.0,0.0,67.6068115234375]",0,DN,0.0,0.9676339285714286,0.0,100.0,0.10719189161402076,,,,,,
67.60680818052833,scheduling,,"[5.0,3.0,3.0,4.0,-9.070688247680664,-13.657999992370605,1.0,0.375]",,,,,,,,1,3,True,"{""mid"":0,""t0"":67.60680818052833,""t1"":78.86555331315981,""jid"":2,""oid"":1}",116.44877557988984,False
69.16416897446445,maintenance,5,"[0.9877232313156128,-0.0078125,88.02857208251953,0.04653365537524223,0.28772321343421936,0.6877232193946838,0.0,0.0,0.0,69.16416931152344]",0,DN,0.0,0.9877232142857143,-0.0078125,88.02857142857144,0.046533655293619636,,,,,,
69.16416897446445,scheduling,,"[5.0,3.0,3.0,4.0,-3.8120920658111572,-15.215360641479492,0.6666666865348816,0.375]",,,,,,,,0,5,True,"{""mid"":4,""t0"":69.16416897446445,""t1"":98.00352305029497,""jid"":1,""oid"":1}",166.94751734578253,False
76.75059945509047,maintenance,2,"[0.979099690914154,0.0,100.0,0.2401735633611679,0.2790996730327606,0.6790996789932251,0.0,0.0,0.0,76.75060272216797]",0,DN,0.0,0.9790996784565916,0.0,100.0,0.24017356789405664,,,,,,
76.75059945509047,scheduling,,"[5.0,2.0,2.0,4.0,-21.973220825195312,-22.801790237426758,1.0,0.375]",,,,,,,,1,3,True,"{""mid"":5,""t0"":76.75059945509047,""t1"":88.57878516532728,""jid"":3,""oid"":0}",137.82764968362332,False
77.03587760287746,maintenance,3,"[0.96257483959198,0.0,100.0,0.09194350242614746,0.26257485151290894,0.662574827671051,0.0,0.0,0.0,77.03588104248047]",0,DN,0.0,0.9625748502994012,0.0,100.0,0.0919435028143828,,,,,,
77.03587760287746,scheduling,,"[5.0,2.0,2.0,4.0,-7.7158942222595215,-21.429927825927734,0.5,0.375]",,,,,,,,2,1,True,"{""mid"":1,""t0"":77.03587760287746,""t1"":98.48749439515974,""jid"":1,""oid"":2}",166.94751734578253,False
78.86555331315981,maintenance,0,"[0.9598214030265808,-0.0078125,84.45714569091797,0.1124759241938591,0.25982141494750977,0.6598214507102966,0.0,0.0,0.0,78.86555480957031]",0,DN,0.0,0.9598214285714286,-0.0078125,84.45714285714286,0.11247592134789608,,,,,,
78.86555331315981,scheduling,,"[5.0,2.0,2.0,4.0,-9.545570373535156,-23.25960350036621,0.5,0.375]",,,,,,,,1,0,True,"{""mid"":0,""t0"":78.86555331315981,""t1"":120.96972246702563,""jid"":3,""oid"":0}",137.82764968362332,False
88.57878516532728,maintenance,5,"[0.9787946343421936,-0.008928571827709675,76.0250015258789,0.06965185701847076,0.27879464626312256,0.6787946224212646,0.0,0.0,0.0,88.57878875732422]",0,DN,0.0,0.9787946428571429,-0.008928571428571397,76.02500000000029,0.06965185770081594,,,,,,
88.57878516532728,scheduling,,"[5.0,2.0,2.0,4.0,-5.7757134437561035,-6.006657123565674,1.0,0.375]",,,,,,,,2,3,True,"{""mid"":3,""t0"":88.57878516532728,""t1"":98.12371279918209,""jid"":3,""oid"":1}",137.82764968362332,False
98.00352305029497,maintenance,4,"[0.9640718698501587,-0.0284431129693985,23.347368240356445,0.0,0.26407185196876526,0.6640718579292297,0.0,0.0,0.0,98.00352478027344]",0,DN,0.0,0.9640718562874252,-0.02844311377245501,23.347368421052703,0.0,,,,,,
98.00352305029497,scheduling,,"[5.0,2.0,2.0,4.0,1.6450140476226807,-15.431395530700684,0.5,0.375]",,,,,,,,1,4,True,"{""mid"":7,""t0"":98.00352305029497,""t1"":137.47168348754002,""jid"":3,""oid"":1}",137.82764968362332,False
98.12371279918209,maintenance,3,"[0.953592836856842,-0.008982036262750626,72.76667022705078,0.0,0.2535928189754486,0.6535928249359131,0.0,0.0,0.0,98.12371063232422]",0,DN,0.0,0.9535928143712575,-0.008982035928143617,72.76666666666745,0.0,,,,,,
98.12371279918209,scheduling,,"[5.0,2.0,2.0,4.0,13.778096199035645,8.95495891571045,0.0,0.375]",,,,,,,,1,3,True,"{""mid"":3,""t0"":98.12371279918209,""t1"":122.36272896221915,""jid"":3,""oid"":2}",137.82764968362332,False
98.48749439515974,maintenance,1,"[0.9782487154006958,-0.006692694034427404,101.34166717529297,0.0,0.27824875712394714,0.6782487630844116,0.0,0.0,0.0,98.48749542236328]",0,DN,0.0,0.9782487451199108,-0.006692693809258188,101.34166666666727,0.0,,,,,,
98.48749439515974,scheduling,,"[5.0,2.0,2.0,4.0,30.08293342590332,8.591177940368652,0.0,0.375]",,,,,,,,1,3,True,"{""mid"":4,""t0"":98.48749439515974,""t1"":115.37282634432566,""jid"":1,""oid"":4}",166.94751734578253,False
