time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,goal,rule,dispatched,op,job_due,overdue
50.017856209904544,scheduling,,"[4.0,1.0,1.0,1.0,34.23384094238281,34.23384094238281,0.0,0.0]",,,,,,,,3,5,True,"{""mid"":3,""t0"":50.017856209904544,""t1"":94.41109192337773,""jid"":0,""oid"":0}",152.7193817098087,False
94.41109192337773,maintenance,3,"[0.961077868938446,0.0,100.0,0.0,0.2610778510570526,0.6610778570175171,0.0,0.0,0.0,94.41109466552734]",0,DN,0.0,0.9610778443113772,0.0,100.0,0.0,,,,,,
94.41109192337773,scheduling,,"[4.0,1.0,1.0,1.0,34.23384094238281,34.23384094238281,0.0,0.0]",,,,,,,,3,5,True,"{""mid"":0,""t0"":94.41109192337773,""t1"":108.46411671084608,""jid"":0,""oid"":1}",152.7193817098087,False
106.27810345052757,scheduling,,"[3.0,2.0,2.0,2.0,33.85757827758789,22.366830825805664,0.0,0.25]",,,,,,,,2,5,True,"{""mid"":3,""t0"":106.27810345052757,""t1"":140.3739745693184,""jid"":0,""oid"":1}",152.7193817098087,False
108.46411671084608,maintenance,0,"[0.9921875,0.0,100.0,0.0,0.29218751192092896,0.692187488079071,0.0,0.0,0.0,108.46411895751953]",0,DN,0.0,0.9921875,0.0,100.0,0.0,,,,,,
108.46411671084608,scheduling,,"[3.0,1.0,1.0,2.0,43.162315368652344,43.162315368652344,0.0,0.25]",,,,,,,,3,5,True,"{""mid"":0,""t0"":108.46411671084608,""t1"":123.0387829919508,""jid"":1,""oid"":0}",242.3230913658819,False
123.0387829919508,maintenance,0,"[0.9821428656578064,-0.010044642724096775,67.9111099243164,0.0,0.28214284777641296,0.6821428537368774,0.0,0.0,0.0,123.03878021240234]",0,DN,0.0,0.9821428571428571,-0.010044642857142905,67.91111111111078,0.0,,,,,,
123.0387829919508,scheduling,,"[3.0,1.0,1.0,2.0,45.0633430480957,45.0633430480957,0.0,0.25]",,,,,,,,3,3,True,"{""mid"":2,""t0"":123.0387829919508,""t1"":145.04871027795258,""jid"":1,""oid"":1}",242.3230913658819,False
140.3739745693184,maintenance,3,"[0.932634711265564,-0.0284431129693985,22.24210548400879,0.0,0.23263472318649292,0.6326347589492798,0.0,0.0,0.0,140.3739776611328]",0,DN,0.0,0.9326347305389222,-0.02844311377245501,22.24210526315796,0.0,,,,,,
140.3739745693184,scheduling,,"[3.0,1.0,1.0,2.0,27.728151321411133,27.728151321411133,0.0,0.25]",,,,,,,,3,5,True,"{""mid"":1,""t0"":140.3739745693184,""t1"":168.3795006071233,""jid"":1,""oid"":1}",242.3230913658819,False
145.04871027795258,maintenance,2,"[0.9807074069976807,0.0,100.0,0.0,0.28070738911628723,0.6807073950767517,0.0,0.0,0.0,145.0487060546875]",0,DN,0.0,0.9807073954983923,0.0,100.0,0.0,,,,,,
145.04871027795258,scheduling,,"[3.0,1.0,1.0,2.0,48.83866500854492,48.83866500854492,0.0,0.25]",,,,,,,,3,3,True,"{""mid"":2,""t0"":145.04871027795258,""t1"":193.48442714656682,""jid"":1,""oid"":2}",242.3230913658819,False
164.14741904515927,scheduling,,"[2.0,2.0,2.0,3.0,53.32734680175781,29.73995590209961,0.0,0.5]",,,,,,,,2,2,True,"{""mid"":0,""t0"":164.14741904515927,""t1"":189.79348867853972,""jid"":2,""oid"":0}",394.8916250097116,False
168.3795006071233,maintenance,1,"[0.9910764098167419,0.0,100.0,0.0,0.2910764217376709,0.691076397895813,0.0,0.0,0.0,168.37950134277344]",0,DN,0.0,0.9910764082543224,0.0,100.0,0.0,,,,,,
168.3795006071233,scheduling,,"[2.0,1.0,1.0,3.0,72.68265533447266,72.68265533447266,0.0,0.5]",,,,,,,,3,3,True,"{""mid"":1,""t0"":168.3795006071233,""t1"":177.01503583604196,""jid"":2,""oid"":0}",394.8916250097116,False
177.01503583604196,maintenance,1,"[0.9882878065109253,-0.00278862239792943,246.82000732421875,0.0,0.28828778862953186,0.6882877945899963,0.0,0.0,0.0,177.01502990722656]",0,DN,0.0,0.9882877858337981,-0.002788622420524356,246.8199999999916,0.0,,,,,,
177.01503583604196,scheduling,,"[2.0,1.0,1.0,3.0,87.83024597167969,87.83024597167969,0.0,0.5]",,,,,,,,3,3,True,"{""mid"":1,""t0"":177.01503583604196,""t1"":212.66471000839206,""jid"":2,""oid"":1}",394.8916250097116,False
189.79348867853972,maintenance,0,"[0.9665178656578064,-0.015625,42.657142639160156,0.0,0.26651784777641296,0.6665178537368774,0.0,0.0,0.0,189.79348754882812]",0,DN,0.0,0.9665178571428571,-0.015625,42.65714285714286,0.0,,,,,,
189.79348867853972,scheduling,,"[2.0,1.0,1.0,3.0,110.37134552001953,110.37134552001953,0.0,0.5]",,,,,,,,1,5,True,"{""mid"":0,""t0"":189.79348867853972,""t1"":203.4153724969292,""jid"":2,""oid"":2}",394.8916250097116,False
193.48442714656682,maintenance,2,"[0.9356912970542908,-0.045016076415777206,14.121428489685059,0.0,0.23569132387638092,0.6356913447380066,0.0,0.0,0.0,193.4844207763672]",0,DN,0.0,0.9356913183279743,-0.045016077170418,14.121428571428572,0.0,,,,,,
193.48442714656682,scheduling,,"[2.0,1.0,1.0,3.0,106.68040466308594,106.68040466308594,0.0,0.5]",,,,,,,,1,5,True,"{""mid"":2,""t0"":193.48442714656682,""t1"":225.76329533992077,""jid"":2,""oid"":2}",394.8916250097116,False
203.4153724969292,maintenance,0,"[0.9575892686843872,-0.008928571827709675,73.6500015258789,0.0,0.25758928060531616,0.6575892567634583,0.0,0.0,0.0,203.41537475585938]",0,DN,0.0,0.9575892857142857,-0.008928571428571397,73.65000000000026,0.0,,,,,,
203.4153724969292,scheduling,,"[2.0,1.0,1.0,3.0,118.54353332519531,118.54353332519531,0.0,0.5]",,,,,,,,1,5,True,"{""mid"":0,""t0"":203.4153724969292,""t1"":251.7081705741097,""jid"":2,""oid"":3}",394.8916250097116,False
