timestamp,seed,policy_tag,policy_label,maint_mode_tag,enforce_region_policy,hx,hy,jobs_target,maint_mode,tard,maint,total,overdue_ratio_ops,overdue_ratio_time,overdue_ops,total_ops
20260310_083048,42,region_on_hx0p3_hy0p1,"Policy: Region constrained (Hx=0.3, Hy=0.1) | Maintenance: DQN",maint_dqn,1,0.3,0.1,80,DQN,177.21273507463542,597.1966011453142,774.4093362199496,0.04659498207885305,0.055299854168906044,13.0,279.0
