time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_kind,breakdown_cost,breakdown_count,hard_breakdown_count,stochastic_breakdown_count,requeued_op_count,interrupted_proc_time,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
0.17010162510487903,scheduling,DQN,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,79.40615844726562,79.40615844726562,0.0,0.0,0.0,0.0,0.00012620087363757193,0.0001380400062771514]",,,,,,,,,,,,,,,,,,200.0,2.0,0,0,True,"{""mid"":1,""t0"":0.17010162510487903,""t1"":11.053498677682152,""jid"":0,""oid"":0,""status"":""DONE""}",158.98242047021344,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
11.053498677682152,maintenance,DQN,1,1,1,"[1.0,0.0,100.0,0.0,0.0,79.40615844726562,200.0,2.0,0.00012339458044152707,0.0,119.94078826904297,1.0,0.009999999776482582,11.053498268127441,0.00226716510951519,0.011899981647729874,0.0016072154976427555]",0,DN,0.0,1.0,0.0,100.0,0.0,0,0.0,0.00012339457598623172,0.0,0.0,0.0,3.5256470336059077e-05,0.04555135967418833,0.0,11.053498677682152,200.0,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,11.053498677682152,130.99428389597668,False,0.00012339457598623172,0.0,0.0
11.053498677682152,scheduling,DQN,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,79.40615844726562,79.40615844726562,0.0,0.0,0.0,0.0,0.00013550564472097903,0.0001815087889553979]",,,,,,,,,,,,,,,,,,200.0,2.0,0,0,True,"{""mid"":1,""t0"":11.053498677682152,""t1"":40.226160083520554,""jid"":0,""oid"":1,""status"":""DONE""}",158.98242047021344,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
40.226160083520554,maintenance,DQN,2,2,1,"[0.895729124546051,-0.10427084565162659,7.631367206573486,0.0,0.0,86.68425750732422,200.0,2.0,0.00034997754846699536,0.0,119.8321304321289,0.895729124546051,0.009999999776482582,40.22616195678711,0.008707092143595219,0.02597384713590145,0.0035355803556740284]",0,DN,0.0,0.8957291511558176,-0.10427084884418236,7.63136734740617,0.0,0,0.0,0.0003499775493109907,0.0,0.0,0.0,0.00013451633581158432,0.17379510586856695,0.0,40.226160083520554,200.0,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,40.226160083520554,160.05828838991465,False,0.0003499775493109907,0.0,0.0
40.226160083520554,scheduling,DQN,,,,"[6.0,1.0,1.0,1.0,200.0,2.0,86.68425750732422,86.68425750732422,0.0,0.0,0.0,0.0,0.00015244413225445896,0.0002855593920685351]",,,,,,,,,,,,,,,,,,200.0,2.0,0,4,True,"{""mid"":0,""t0"":40.226160083520554,""t1"":93.45846076631823,""jid"":0,""oid"":2,""status"":""DONE""}",158.98242047021344,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
84.63525098203837,scheduling,DQN,,,,"[5.0,2.0,1.0,2.0,84.46514892578125,2.0,63.39838409423828,46.49980926513672,0.0,0.1666666716337204,0.0,0.0,0.0001696114632068202,0.00034867797512561083]",,,,,,,,,,,,,,,,,,84.4651493569335,2.0,0,1,True,"{""mid"":4,""t0"":84.63525098203837,""t1"":106.58074599694947,""jid"":1,""oid"":0,""status"":""DONE""}",253.67846086667407,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
86.96413149066838,scheduling,DQN,,,,"[4.0,3.0,1.0,3.0,43.39701461791992,2.0,71.9034194946289,48.395572662353516,0.0,0.3333333432674408,0.0,0.0,0.0001797943259589374,0.000325263652484864]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,1,True,"{""mid"":1,""t0"":86.96413149066838,""t1"":97.65138408829957,""jid"":2,""oid"":0,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
93.45846076631823,maintenance,DQN,3,1,0,"[0.9673652648925781,0.0,100.0,0.0,0.0,81.38765716552734,43.39701461791992,2.0,0.00017100400873459876,0.0,119.9179458618164,0.9673652648925781,0.009999999776482582,93.45845794677734,0.004024024121463299,0.014661562629044056,0.0019955113530158997]",0,DN,0.0,0.967365255404694,0.0,100.0,0.0,0,0.0,0.00017100400636924434,0.0,0.0,0.0,0.00018318512833711645,0.23667518581155444,0.0,93.45846076631823,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,93.45846076631823,213.37640690953674,False,0.00017100400636924434,0.0,0.0
97.65138408829957,maintenance,DQN,4,3,1,"[0.8824912905693054,-0.013237877748906612,59.11002731323242,0.0,0.0,84.77265930175781,43.39701461791992,2.0,0.0003994937869720161,0.0,119.80839538574219,0.8824912905693054,0.009999999776482582,97.65138244628906,0.021994827315211296,0.02015717141330242,0.002734594512730837]",0,DN,0.0,0.8824912737792757,-0.013237877376541918,59.11002583887683,0.0,0,0.0,0.0003994938003458059,0.0,0.0,0.0,0.00014838333866496918,0.19171127355514017,0.0,97.65138408829957,43.39701493278175,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,97.65138408829957,217.45978019404146,False,0.0003994938003458059,0.0,0.0
97.65138408829957,scheduling,DQN,,,,"[5.0,2.0,1.0,3.0,43.39701461791992,2.0,84.77265930175781,74.1589126586914,0.0,0.1666666716337204,0.0,0.0,0.0001922796363942325,0.0004106534761376679]",,,,,,,,,,,,,,,,,,43.39701493278175,2.0,0,1,True,"{""mid"":2,""t0"":97.65138408829957,""t1"":124.2247062521826,""jid"":2,""oid"":1,""status"":""DONE""}",274.1066324972041,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
