time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,h_true,h_end_true,hard_breakdown_threshold,dh,eta,slack_pressure,current_stress,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,lambda_true_segment,ddt_true_segment,sched_lambda,sched_ddt,sched_regime_feature_mode,combo_segment,combo_level_idx,im_invalid_flag,dn_imminent_breakdown_veto,cm_emergency_override,maint_gate_action,maint_type_action,maint_need_score,im_since_cm_norm,im_repeat_norm,im_damage_norm,im_since_cm_raw,cm_readiness,cm_preference_penalty_active,gate_penalty_active,type_penalty_active,post_im_grace_active,post_im_grace_forced_dn,flat_dqn_cm_remap,flat_dqn_cm_original_action,flat_dqn_cm_remap_to,pomcp_cm_blocked,pomcp_force_cm,safety_filtered_actions,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_kind,breakdown_cost,breakdown_count,hard_breakdown_count,stochastic_breakdown_count,requeued_op_count,interrupted_proc_time,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
89.30725933330507,scheduling,DQN,,,,"[3.0,3.0,2.0,8.0,20.0,1.0,-16.79705810546875,-43.95307540893555,0.34290483593940735,0.1666666716337204,0.6666666865348816,1.0,0.00012339458044152707,0.00012339458044152707,0.34290483593940735]",,,,1.0,1.0,0.9244742754405911,0.05,,,,0.34290483593940735,,,,,,,,,,,-499.9693001352037,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,1,0,True,"{""mid"":0,""t0"":89.30725933330507,""t1"":135.70803998314355,""jid"":1,""oid"":3,""status"":""DONE""}",156.68775508883073,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
91.27344304536184,scheduling,DQN,,,,"[3.0,3.0,2.0,8.0,20.0,1.0,-8.977524757385254,-22.43353843688965,0.20103497803211212,0.1666666716337204,0.6666666865348816,1.0,0.0001552169705973938,0.00021886176546104252,0.20103497803211212]",,,,1.0,1.0,0.984254840049823,0.05,,,,0.20103497803211212,,,,,,,,,,,-499.9693001352037,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,3,1,True,"{""mid"":5,""t0"":91.27344304536184,""t1"":103.05380162632346,""jid"":0,""oid"":2,""status"":""DONE""}",135.6228099716919,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
91.27344304536184,scheduling,DQN,,,,"[2.0,3.0,1.0,8.0,20.0,1.0,-8.977524757385254,-22.43353843688965,0.20103497803211212,0.3333333432674408,0.6666666865348816,1.0,0.00017112816567532718,0.00021886176546104252,0.20103497803211212]",,,,0.942685136833804,0.942685136833804,0.912768401110915,0.05,,,,0.20103497803211212,,,,,,,,,,,-499.9693001352037,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,1,0,True,"{""mid"":2,""t0"":91.27344304536184,""t1"":107.3680229435424,""jid"":2,""oid"":1,""status"":""DONE""}",161.71565038605985,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
103.05380162632346,maintenance,DQN,5,1,5,"[0.9842548370361328,0.0,100.0,0.3434637784957886,0.0,-16.831096649169922,-499.96929931640625,1.0,0.00014443328836932778,0.0,119.93069458007812,0.9842548370361328,9.999999974752427e-07,103.05380249023438,0.001705753500573337,0.0017431937158107758,0.0012019254500046372,0.3434637784957886,0.0,0.0]",2,CM,20.0,0.984254840049823,0.984254840049823,,,0.0,100.0,0.3434637867508016,0.3434637867508016,0,0.0,0.00014443328620049762,0.0,0.0,0.0,0.00014443328620049762,0.0,0.0,103.05380162632346,-499.9693001352037,1.0,20.0,1.0,20.0,1.0,oracle,0,0,True,False,False,MAINT,CM,0.008528767574985134,0.0,0.0,0.0,0,0.0,False,True,True,False,False,False,,,False,False,,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,103.05380162632346,222.9844936716263,False,0.00014443328620049762,2.0,0.0
103.05380162632346,scheduling,DQN,,,,"[2.0,3.0,1.0,8.0,20.0,1.0,-16.831096649169922,-30.059938430786133,0.3434637784957886,0.3333333432674408,0.6666666865348816,1.0,0.00012339458044152707,0.00012339458044152707,0.3434637784957886]",,,,1.0,1.0,0.9840555725161111,0.05,,,,0.3434637784957886,,,,,,,,,,,-499.9693001352037,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,1,0,True,"{""mid"":1,""t0"":103.05380162632346,""t1"":123.26582472396697,""jid"":0,""oid"":3,""status"":""DONE""}",135.6228099716919,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
107.3680229435424,maintenance,DQN,6,1,2,"[0.9426851272583008,0.0,100.0,0.20103497803211212,0.1669696420431137,-8.977524757385254,-499.96929931640625,1.0,0.00021886176546104252,6.67878532409668,119.89498901367188,0.9426851272583008,9.999999974752427e-07,91.27344512939453,0.013363393023610115,0.013995298184454441,0.0043103802017867565,0.20103497803211212,0.0,0.0]",2,CM,20.0,0.912768401110915,0.912768401110915,,,0.0,0.0,0.3259907603331713,0.3259907603331713,0,0.0,0.00029516406055435737,0.0,0.0,0.0,0.00029516406055435737,0.0,3.3393927100479837,107.3680229435424,-499.9693001352037,1.0,20.0,1.0,20.0,1.0,oracle,0,0,True,False,False,MAINT,CM,0.06681696377394923,0.0,0.0,0.0,0,0.0,False,True,True,False,False,False,,,False,False,,,,,,,,0.16696963550239918,False,,0.0,0,0,0,0,0.0,97.95222846545781,211.16843537093754,False,0.00029516406055435737,2.0,0.0
109.30725933330507,scheduling,DQN,,,,"[2.0,3.0,1.0,8.0,20.0,1.0,-17.719694137573242,-27.82415199279785,0.3578878939151764,0.3333333432674408,1.0,1.0,0.00012339458044152707,0.00012339458044152707,0.3578878939151764]",,,,1.0,1.0,0.9244115589875128,0.05,,,,0.3578878939151764,,,,,,,,,,,-499.9693001352037,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,1,0,True,"{""mid"":3,""t0"":109.30725933330507,""t1"":143.5387141309696,""jid"":2,""oid"":2,""status"":""DONE""}",161.71565038605985,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
116.19878750683313,scheduling,DQN,,,,"[1.0,4.0,1.0,9.0,20.0,1.0,-18.458417892456055,-33.98461151123047,0.3696376383304596,0.5,0.75,1.0,0.00012339458044152707,0.00012339458044152707,0.3696376383304596]",,,,1.0,1.0,0.9403202036638257,0.05,,,,0.3696376383304596,,,,,,,,,,,-429.89290376091634,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,1,3,True,"{""mid"":4,""t0"":116.19878750683313,""t1"":142.72150556288344,""jid"":3,""oid"":0,""status"":""DONE""}",199.99178412348272,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
123.26582472396697,scheduling,DQN,,,,"[2.0,4.0,1.0,9.0,20.0,1.0,-20.472448348999023,-32.06376266479492,0.40059107542037964,0.5,1.0,1.0,0.0001340579619864002,0.0001447213435312733,0.40059107542037964]",,,,0.9840555725161111,0.9840555725161111,0.939499603404301,0.05,,,,0.40059107542037964,,,,,,,,,,,-429.89290376091634,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,1,0,True,"{""mid"":1,""t0"":123.26582472396697,""t1"":177.44362447766687,""jid"":0,""oid"":4,""status"":""DONE""}",135.6228099716919,True,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
135.70803998314355,maintenance,DQN,7,1,0,"[0.92447429895401,0.0,100.0,0.4967607259750366,0.0,-27.46758270263672,-429.8929138183594,1.0,0.0002625667257234454,0.0,119.87403106689453,0.92447429895401,9.999999974752427e-07,135.70803833007812,0.06722080707550049,0.06768372654914856,0.014352197758853436,0.4967607259750366,0.0,0.0]",2,CM,20.0,0.9244742754405911,0.9244742754405911,,,0.0,100.0,0.4967607338869824,0.4967607338869824,0,0.0,0.000262566715064391,0.0,0.0,0.0,0.000262566715064391,0.0,0.0,135.70803998314355,-429.89290376091634,1.0,20.0,1.0,20.0,1.0,oracle,0,0,True,False,False,MAINT,CM,0.3361040411960432,0.0,0.0,0.0,0,0.0,False,True,True,False,False,False,,,False,False,,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,135.70803998314355,255.58207412037723,False,0.000262566715064391,2.0,0.0
135.70803998314355,scheduling,DQN,,,,"[2.0,4.0,1.0,9.0,20.0,1.0,-27.46758270263672,-44.505977630615234,0.4967607259750366,0.5,1.0,1.0,0.00012339458044152707,0.00012339458044152707,0.4967607259750366]",,,,1.0,1.0,0.9511801119416022,0.05,,,,0.4967607259750366,,,,,,,,,,,-429.89290376091634,1.0,20.0,1.0,20.0,1.0,oracle,0,0,False,False,False,,,,,,,,,False,False,False,False,False,False,,,False,False,,1,3,True,"{""mid"":2,""t0"":135.70803998314355,""t1"":156.78293864860143,""jid"":1,""oid"":4,""status"":""DONE""}",156.68775508883073,True,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
142.72150556288344,maintenance,DQN,8,2,4,"[0.9403201937675476,-0.0596797950565815,14.080480575561523,0.49646851420402527,0.0,-27.444360733032227,-429.8929138183594,1.0,0.00022409821394830942,0.0,119.8924789428711,0.9403201937675476,9.999999974752427e-07,43.866310119628906,0.011182574555277824,0.011641327291727066,0.004085238557308912,0.49646851420402527,0.0,0.0]",2,CM,20.0,0.9403202036638257,0.9403202036638257,,,-0.05967979633617426,14.080480418035119,0.4964685043952056,0.4964685043952056,0,0.0,0.00022409821106038732,0.0,0.0,0.0,0.00022409821106038732,0.0,0.0,43.86630891598351,-429.89290376091634,1.0,20.0,1.0,20.0,1.0,oracle,0,0,True,False,False,MAINT,CM,0.05591287249041167,0.0,0.0,0.0,0,0.0,False,True,True,False,False,False,,,False,False,,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,142.72150556288344,262.6139866183802,False,0.00022409821106038732,2.0,0.0
