time,event,maint_mode,maint_seq_global,maint_seq_machine,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_kind,breakdown_cost,breakdown_count,hard_breakdown_count,stochastic_breakdown_count,requeued_op_count,interrupted_proc_time,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
734.4293807704917,scheduling,POMCP,,,,"[5.0,2.0,1.0,10.0,18.062604904174805,2.0,41.84394073486328,30.55128288269043,0.0,0.1666666716337204,0.0,1.0,0.004938693717122078,0.010669141076505184]",,,,,,,,,,,,,,,,,,18.062605108405744,2.0,0,3,True,"{""mid"":0,""t0"":734.4293807704917,""t1"":744.4254242751826,""jid"":16,""oid"":1,""status"":""DONE""}",885.7978896589702,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
737.252566144415,maintenance,POMCP,59,13,2,"[0.6441252827644348,-0.021696720272302628,25.07868766784668,0.0,0.0,47.30937194824219,18.062604904174805,2.0,0.0043153478763997555,0.0,117.9464111328125,0.6441252827644348,0.009999999776482582,737.2525634765625,0.003558861091732979,0.003558861091732979,0.003558861091732979]",0,DN,0.0,0.6441252692734446,-0.021696720761391286,25.078687017150557,0.0,0,0.0,0.004315347699558974,0.0,0.0,0.0,0.0011448774707533186,1.4791816922132877,0.0,737.252566144415,18.062605108405744,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,737.252566144415,855.1989741651585,False,0.004315347699558974,0.0,0.0
737.252566144415,scheduling,POMCP,,,,"[5.0,2.0,1.0,10.0,18.062604904174805,2.0,47.30937194824219,42.64760971069336,0.0,0.1666666716337204,0.0,1.0,0.005480451509356499,0.010496517643332481]",,,,,,,,,,,,,,,,,,18.062605108405744,2.0,0,2,True,"{""mid"":2,""t0"":737.252566144415,""t1"":742.8370053119071,""jid"":17,""oid"":1,""status"":""DONE""}",837.6437822301227,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
742.8370053119071,maintenance,POMCP,60,14,2,"[0.6421698331832886,-0.0019554197788238525,277.26519775390625,0.0,0.0,57.9581184387207,18.062604904174805,2.0,0.004400186240673065,0.0,117.90638732910156,0.6421698331832886,0.009999999776482582,742.8369750976562,0.0035170670598745346,0.0035170670598745346,0.0035170670598745346]",0,DN,0.0,0.6421698494229188,-0.0019554198505258302,277.2651864391805,0.0,0,0.0,0.0044001863359399915,0.0,0.0,0.0,0.0011994322091885465,1.5496664142716021,0.0,742.8370053119071,18.062605108405744,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,742.8370053119071,860.7433944736354,False,0.0044001863359399915,0.0,0.0
742.8370053119071,scheduling,POMCP,,,,"[5.0,2.0,1.0,10.0,18.062604904174805,2.0,57.9581184387207,49.633331298828125,0.0,0.1666666716337204,0.0,1.0,0.006381463725119829,0.01189206913113594]",,,,,,,,,,,,,,,,,,18.062605108405744,2.0,0,3,True,"{""mid"":1,""t0"":742.8370053119071,""t1"":749.4685624223139,""jid"":17,""oid"":2,""status"":""DONE""}",837.6437822301227,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
744.4254242751826,maintenance,POMCP,61,10,0,"[0.801476001739502,-0.042267266660928726,16.596200942993164,0.0,0.0,65.16557312011719,18.062604904174805,2.0,0.0008977147517725825,0.0,119.56986999511719,0.801476001739502,0.009999999776482582,744.4254150390625,0.002767042024061084,0.002767042024061084,0.002767042024061084]",0,DN,0.0,0.8014760078924817,-0.042267265536723,16.59620036888877,0.0,0,0.0,0.0008977147442559123,0.0,0.0,0.0,0.0004393263276668594,0.5676096153455823,0.0,744.4254242751826,18.062605108405744,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,744.4254242751826,863.9952939288321,False,0.0008977147442559123,0.0,0.0
744.4254242751826,scheduling,POMCP,,,,"[5.0,2.0,1.0,10.0,18.062604904174805,2.0,65.16557312011719,63.87749099731445,0.0,0.1666666716337204,0.0,1.0,0.004691967274993658,0.009720929898321629]",,,,,,,,,,,,,,,,,,18.062605108405744,2.0,0,2,True,"{""mid"":0,""t0"":744.4254242751826,""t1"":784.4044187640812,""jid"":16,""oid"":2,""status"":""DONE""}",885.7978896589702,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
749.4685624223139,maintenance,POMCP,62,11,1,"[0.6488150358200073,-0.022869838401675224,23.997329711914062,0.0,0.0,58.5123291015625,18.062604904174805,2.0,0.004118453711271286,0.0,118.03933715820312,0.6488150358200073,0.009999999776482582,749.4685668945312,0.005631526932120323,0.005631526932120323,0.005631526932120323]",0,DN,0.0,0.6488150551149366,-0.022869837866704157,23.997330383961664,0.0,0,0.0,0.004118453669509281,0.0,0.0,0.0,0.0009112751811626598,1.1773675340621563,0.0,749.4685624223139,18.062605108405744,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,749.4685624223139,867.5078988067544,False,0.004118453669509281,0.0,0.0
755.9496608114918,scheduling,POMCP,,,,"[5.0,2.0,1.0,11.0,19.409873962402344,2.0,39.134132385253906,28.816450119018555,0.0,0.1666666716337204,0.0,1.0,0.005774150136858225,0.010645410977303982]",,,,,,,,,,,,,,,,,,19.40987486888016,2.0,0,3,True,"{""mid"":4,""t0"":755.9496608114918,""t1"":763.0676339167344,""jid"":18,""oid"":0,""status"":""DONE""}",834.6607530241951,False,,False,,0.0,0,0,0,0,0.0,,,,,,0.0
763.0676339167344,maintenance,POMCP,63,11,4,"[0.5355914831161499,-0.0205512885004282,21.195337295532227,0.0,0.0,46.60002517700195,21.36396026611328,2.0,0.012668152339756489,0.0,114.0707778930664,0.5355914831161499,0.009999999776482582,763.067626953125,0.022654594853520393,0.007141175214201212,0.007141175214201212]",0,DN,0.0,0.5355915059888764,-0.020551288836717196,21.195337647663393,0.0,0,0.0,0.012668152181854376,0.0,0.0,0.0,0.005238248980524955,6.767817682838241,0.0,763.0676339167344,21.363960848320264,2.0,,,,,,,0.0,False,,0.0,0,0,0,0,0.0,763.0676339167344,877.1384140458227,False,0.012668152181854376,0.0,0.0
