time,event,mid,state,action,kind,duration,h,dh,eta,slack_pressure,im_count,im_damage,risk_h,risk_trend,im_longterm_penalty,opportunity_cost,p_fail,expected_fail_cost,downtime_cost,delta_t_since_last_maint,lambda_hat,ddt_hat,goal,rule,dispatched,op,job_due,overdue,local_urgency,breakdown_flag,breakdown_cost,t_e,t_l,window_violation,risk_t,mat_cost,scrap_part_cost
21.357728800052477,scheduling,,"[6.0,1.0,1.0,4.0,0.019999999552965164,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,,,,,,,,,,,,,,,,,0.02,0.0,1,3,True,"{""mid"":1,""t0"":21.357728800052477,""t1"":27.84489784957344,""jid"":0,""oid"":0}",133.56841718235313,False,,False,0.0,,,,,,0.0
23.367072713459525,scheduling,,"[5.0,2.0,1.0,5.0,0.02500000037252903,-0.03599485754966736,-1.0046719312667847,-1.808409571647644,0.024803996086120605,0.1666666716337204,0.5,0.0]",,,,,,,,,,,,,,,,,,0.025,-0.03599485585672972,3,5,True,"{""mid"":5,""t0"":23.367072713459525,""t1"":53.32994603495503,""jid"":1,""oid"":0}",72.37764882861275,False,,False,0.0,,,,,,0.0
27.84489784957344,maintenance,1,"[0.9589923024177551,0.0,100.0,0.0,0.0,0.968574583530426,5.0,0.02500000037252903,0.03687909245491028,0.0,0.026859138160943985,0.0,107.7760238647461,0.9589923024177551,0.009999999776482582,27.844898223876953]",0,DN,0.0,0.9589922733492696,0.0,100.0,0.0,0,0.0,0.02685913828169748,0.0,0.0,0.0,0.02685913828169748,0.0,0.0,27.84489784957344,0.025,0.03687909289816845,,,,,,,0.0,False,0.0,27.84489784957344,135.62091837825741,False,0.02685913828169748,0.0,0.0
27.84489784957344,scheduling,,"[5.0,2.0,1.0,5.0,0.02500000037252903,0.03687909245491028,0.968574583530426,-3.388545274734497,0.0,0.1666666716337204,0.5,0.0]",,,,,,,,,,,,,,,,,,0.025,0.03687909289816845,3,3,True,"{""mid"":2,""t0"":27.84489784957344,""t1"":56.52141449828535,""jid"":0,""oid"":1}",133.56841718235313,False,,False,0.0,,,,,,0.0
53.32994603495503,maintenance,5,"[0.8806028962135315,0.0,100.0,0.2120935618877411,0.0,-9.53503704071045,5.0,0.02500000037252903,-0.3594362735748291,0.0,0.05699925497174263,0.0,95.53519439697266,0.8806028962135315,0.009999999776482582,53.3299446105957]",0,DN,0.0,0.8806028882059814,0.0,100.0,0.2120935573918885,0,0.0,0.05699925462543798,0.0,0.0,0.0,0.05699925462543798,0.0,0.0,53.32994603495503,0.025,-0.35943627118097143,,,,,,,0.0,False,0.0,53.32994603495503,148.8651420528044,False,0.05699925462543798,0.0,0.0
53.32994603495503,scheduling,,"[5.0,2.0,1.0,5.0,0.02500000037252903,-0.3594362735748291,-9.53503704071045,-17.163066864013672,0.2120935618877411,0.1666666716337204,0.5,0.0]",,,,,,,,,,,,,,,,,,0.025,-0.35943627118097143,2,4,True,"{""mid"":4,""t0"":53.32994603495503,""t1"":72.37764882861275,""jid"":1,""oid"":1}",72.37764882861275,False,,False,0.0,,,,,,0.0
56.52141449828535,maintenance,2,"[0.9495415687561035,0.0,100.0,0.0,0.0,9.213133811950684,5.0,0.02500000037252903,0.34543630480766296,0.0,0.029442952945828438,0.0,106.66786193847656,0.9495415687561035,0.009999999776482582,56.52141571044922]",0,DN,0.0,0.9495415572890592,0.0,100.0,0.0,0,0.0,0.029442953414202055,0.0,0.0,0.0,0.029442953414202055,0.0,0.0,56.52141449828535,0.025,0.3454363188059341,,,,,,,0.0,False,0.0,56.52141449828535,163.1892781849565,False,0.029442953414202055,0.0,0.0
56.52141449828535,scheduling,,"[5.0,2.0,1.0,5.0,0.02500000037252903,0.34543630480766296,9.213133811950684,-0.7105480432510376,0.0,0.1666666716337204,0.5,0.0]",,,,,,,,,,,,,,,,,,0.025,0.3454363188059341,1,2,True,"{""mid"":3,""t0"":56.52141449828535,""t1"":83.71820727516094,""jid"":0,""oid"":2}",133.56841718235313,False,,False,0.0,,,,,,0.0
56.700822669021875,scheduling,,"[4.0,3.0,1.0,6.0,0.029999999329447746,0.22580640017986298,6.022483825683594,-2.6967012882232666,0.0,0.3333333432674408,0.3333333432674408,0.0]",,,,,,,,,,,,,,,,,,0.03,0.2258064044651748,0,5,True,"{""mid"":0,""t0"":56.700822669021875,""t1"":70.50224947476615,""jid"":2,""oid"":0}",92.38089897105587,False,,False,0.0,,,,,,0.0
70.50224947476615,maintenance,0,"[0.9834089279174805,0.0,100.0,0.053211621940135956,0.0,-2.1871869564056396,6.0,0.029999999329447746,-0.0845562294125557,0.0,0.021163444966077805,0.0,110.2596435546875,0.9834089279174805,0.009999999776482582,70.50225067138672]",0,DN,0.0,0.983408931749488,0.0,100.0,0.0532116204515346,0,0.0,0.021163444154920937,0.0,0.0,0.0,0.021163444154920937,0.0,0.0,70.50224947476615,0.03,-0.08455623254703813,,,,,,,0.0,False,0.0,70.50224947476615,180.7618914612183,False,0.021163444154920937,0.0,0.0
