timestamp,seed,experiment_profile,horizon_mode,train_jobs_target_effective,eval_jobs_target_effective,scheduler_fixed_mode,scheduler_reward_version,comparison_role,maint_variant,maint_variant_tag,maint_arch,maint_family,policy_tag,train_policy_tag,eval_policy_tag,policy_label,maint_mode_tag,maint_mode,compare_type,scheduler_anchor,enforce_region_policy,hx,hy,jobs_target,tard,maint,total,overdue_ratio_ops,overdue_ratio_time,overdue_ops,total_ops,breakdown_count,breakdown_cost,requeued_op_count,interrupted_proc_time,hard_breakdown_count,stochastic_breakdown_count,current_stress_mean,current_stress_max,scheduler_mode,scheduler_mode_tag,sched_regime_feature_mode,lam_ddt_mode,train_combo_mode,eval_combo_mode,fixed_arrival_lam,fixed_ddt,degradation_rate,degradation_rate_scale,machine_set_mode,machine_curve_ids,rul_life_clock_mode,machine_replay_to_label_scale,scenario_combos,scenario_combo_seq,combo_behavior,dominant_rule_by_combo,dominant_goal_by_combo,rule_unique_count,rule_top1_share,rule_distinct_count,rule_avg_dominant_share,rule_mean_pairwise_jsd,final_health_mean,final_health_min,final_health_p25,final_low_health_count_h20,final_low_health_count_h10,im_invalid_filtered_count,dn_veto_count,cm_emergency_override_count,cm_preference_penalty_count,gate_dn_count,gate_maint_count,gate_penalty_count,type_penalty_count,post_im_grace_forced_dn_count,flat_dqn_cm_remap_count,pomcp_cm_block_count,pomcp_force_cm_count,pomcp_dn_conservative_veto_count,sched_safe_block_count,high_health_cm_count,cm_after_single_im_count,ppo_train_temperature
20260421_182654,42,default,,100,81,,legacy_balanced,supplement,flat_ddqn,maint_flat_ddqn,flat_ddqn,learning,region_off_unrestricted,region_off_unrestricted,region_off_unrestricted,Policy: Unrestricted (no Hx/Hy enforcement) | Scheduler: PPO | maintenance: flat_ddqn,maint_flat_ddqn,DQN,full_system,none,0,0.3,0.1,81,192.60894404038814,14.0,206.60894404038814,0.05319148936170213,0.061145950258679506,15.0,282.0,0,0.0,0,0.0,0,0,0.05291519775748887,0.5721067190170288,PPO,sched_ppo,oracle,variable,episode_fixed,grid_full,40.0,1.5,72.8,1.3,current6,"[4, 8, 11, 17, 18, 23]",label_driven_scaled,"{0: 0.06774553571428571, 1: 0.0638036809815951, 2: 0.17508038585209004, 3: 0.28937125748502995, 4: 0.3859281437125748, 5: 0.12767857142857145}","[[20.0, 1.0], [20.0, 1.5], [20.0, 2.0], [40.0, 1.0], [40.0, 1.5], [40.0, 2.0], [60.0, 1.0], [60.0, 1.5], [60.0, 2.0]]","[0, 1, 2, 3, 4, 5, 6, 7, 8]","{'lam=20.0|ddt=1.00': {'rule_counts': {'0': 6, '1': 0, '2': 0, '3': 0, '4': 21, '5': 3}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 27, 'IM': 0, 'CM': 0}, 'dispatch_count': 30, 'maintenance_count': 27, 'dominant_rule': {'label': '4', 'share': 0.7}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.2, '1': 0.0, '2': 0.0, '3': 0.0, '4': 0.7, '5': 0.1}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 1.0, 'IM': 0.0, 'CM': 0.0}}, 'lam=20.0|ddt=1.50': {'rule_counts': {'0': 0, '1': 20, '2': 0, '3': 0, '4': 0, '5': 9}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 27, 'IM': 0, 'CM': 0}, 'dispatch_count': 29, 'maintenance_count': 27, 'dominant_rule': {'label': '1', 'share': 0.6896551724137931}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.0, '1': 0.6896551724137931, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.3103448275862069}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 1.0, 'IM': 0.0, 'CM': 0.0}}, 'lam=20.0|ddt=2.00': {'rule_counts': {'0': 0, '1': 17, '2': 0, '3': 0, '4': 0, '5': 22}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 39, 'IM': 2, 'CM': 0}, 'dispatch_count': 39, 'maintenance_count': 41, 'dominant_rule': {'label': '5', 'share': 0.5641025641025641}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.0, '1': 0.4358974358974359, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.5641025641025641}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 0.9512195121951219, 'IM': 0.04878048780487805, 'CM': 0.0}}, 'lam=40.0|ddt=1.00': {'rule_counts': {'0': 5, '1': 15, '2': 0, '3': 3, '4': 0, '5': 5}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 30, 'IM': 1, 'CM': 0}, 'dispatch_count': 28, 'maintenance_count': 31, 'dominant_rule': {'label': '1', 'share': 0.5357142857142857}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.17857142857142858, '1': 0.5357142857142857, '2': 0.0, '3': 0.10714285714285714, '4': 0.0, '5': 0.17857142857142858}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 0.967741935483871, 'IM': 0.03225806451612903, 'CM': 0.0}}, 'lam=40.0|ddt=1.50': {'rule_counts': {'0': 0, '1': 13, '2': 0, '3': 0, '4': 0, '5': 17}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 28, 'IM': 2, 'CM': 0}, 'dispatch_count': 30, 'maintenance_count': 30, 'dominant_rule': {'label': '5', 'share': 0.5666666666666667}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.0, '1': 0.43333333333333335, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.5666666666666667}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 0.9333333333333333, 'IM': 0.06666666666666667, 'CM': 0.0}}, 'lam=40.0|ddt=2.00': {'rule_counts': {'0': 0, '1': 1, '2': 0, '3': 0, '4': 0, '5': 36}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 36, 'IM': 1, 'CM': 0}, 'dispatch_count': 37, 'maintenance_count': 37, 'dominant_rule': {'label': '5', 'share': 0.972972972972973}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.0, '1': 0.02702702702702703, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.972972972972973}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 0.972972972972973, 'IM': 0.02702702702702703, 'CM': 0.0}}, 'lam=60.0|ddt=1.00': {'rule_counts': {'0': 0, '1': 12, '2': 0, '3': 13, '4': 0, '5': 2}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 22, 'IM': 4, 'CM': 0}, 'dispatch_count': 27, 'maintenance_count': 26, 'dominant_rule': {'label': '3', 'share': 0.48148148148148145}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.0, '1': 0.4444444444444444, '2': 0.0, '3': 0.48148148148148145, '4': 0.0, '5': 0.07407407407407407}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 0.8461538461538461, 'IM': 0.15384615384615385, 'CM': 0.0}}, 'lam=60.0|ddt=1.50': {'rule_counts': {'0': 0, '1': 25, '2': 3, '3': 1, '4': 0, '5': 3}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 32, 'IM': 1, 'CM': 0}, 'dispatch_count': 32, 'maintenance_count': 33, 'dominant_rule': {'label': '1', 'share': 0.78125}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.0, '1': 0.78125, '2': 0.09375, '3': 0.03125, '4': 0.0, '5': 0.09375}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 0.9696969696969697, 'IM': 0.030303030303030304, 'CM': 0.0}}, 'lam=60.0|ddt=2.00': {'rule_counts': {'0': 0, '1': 12, '2': 0, '3': 0, '4': 0, '5': 18}, 'goal_counts': {'0': 0, '1': 0, '2': 0, '3': 0}, 'maint_counts': {'DN': 27, 'IM': 3, 'CM': 0}, 'dispatch_count': 30, 'maintenance_count': 30, 'dominant_rule': {'label': '5', 'share': 0.6}, 'dominant_goal': {'label': None, 'share': 0.0}, 'rule_shares': {'0': 0.0, '1': 0.4, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.6}, 'goal_shares': {'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0}, 'maint_shares': {'DN': 0.9, 'IM': 0.1, 'CM': 0.0}}}","{'lam=20.0|ddt=1.00': {'label': '4', 'share': 0.7}, 'lam=20.0|ddt=1.50': {'label': '1', 'share': 0.6896551724137931}, 'lam=20.0|ddt=2.00': {'label': '5', 'share': 0.5641025641025641}, 'lam=40.0|ddt=1.00': {'label': '1', 'share': 0.5357142857142857}, 'lam=40.0|ddt=1.50': {'label': '5', 'share': 0.5666666666666667}, 'lam=40.0|ddt=2.00': {'label': '5', 'share': 0.972972972972973}, 'lam=60.0|ddt=1.00': {'label': '3', 'share': 0.48148148148148145}, 'lam=60.0|ddt=1.50': {'label': '1', 'share': 0.78125}, 'lam=60.0|ddt=2.00': {'label': '5', 'share': 0.6}}","{'lam=20.0|ddt=1.00': {'label': None, 'share': 0.0}, 'lam=20.0|ddt=1.50': {'label': None, 'share': 0.0}, 'lam=20.0|ddt=2.00': {'label': None, 'share': 0.0}, 'lam=40.0|ddt=1.00': {'label': None, 'share': 0.0}, 'lam=40.0|ddt=1.50': {'label': None, 'share': 0.0}, 'lam=40.0|ddt=2.00': {'label': None, 'share': 0.0}, 'lam=60.0|ddt=1.00': {'label': None, 'share': 0.0}, 'lam=60.0|ddt=1.50': {'label': None, 'share': 0.0}, 'lam=60.0|ddt=2.00': {'label': None, 'share': 0.0}}",6,0.4078014184397163,4,0.654649238150196,0.3727445180951835,0.4546763534657128,0.33437239979256755,0.39265423437555863,0,0,61,0,0,0,268,14,0,0,0,0,0,0,0,0,0,0,1.15
