primary_mode,compare_mode,compare_type,train_policy_tag,eval_policy_tag,scheduler_anchor,divergence_count,decision_union_count,divergence_rate,primary_tard,compare_tard,primary_maint,compare_maint,primary_total,compare_total,primary_overdue_ratio,compare_overdue_ratio,primary_dispatch_count,compare_dispatch_count,primary_makespan,compare_makespan
DQN,POMCP,maint_only,region_off_unrestricted,region_off_unrestricted,DQN,131,289,0.4532871972318339,269.9236319594271,958.9729288832336,1410.0,11131.426678447096,1679.923631959427,12090.39960733033,0.06810035842293907,0.07885304659498207,279,286,3823.683851184473,4035.948435371143
