primary_mode,compare_mode,compare_type,train_policy_tag,eval_policy_tag,scheduler_anchor,divergence_count,decision_union_count,divergence_rate,primary_tard,compare_tard,primary_maint,compare_maint,primary_total,compare_total,primary_overdue_ratio,compare_overdue_ratio,primary_dispatch_count,compare_dispatch_count,primary_makespan,compare_makespan
DQN,POMCP,full_system,region_off_unrestricted,region_off_unrestricted,none,109,286,0.3811188811188811,212.40691106459886,876.1608916600846,2432.0,7189.16848892617,2644.4069110645987,8065.329380586254,0.043010752688172046,0.08243727598566308,280,283,3780.458054793587,3938.9051558014776
