primary_mode,compare_mode,compare_type,train_policy_tag,eval_policy_tag,scheduler_anchor,divergence_count,decision_union_count,divergence_rate,primary_tard,compare_tard,primary_maint,compare_maint,primary_total,compare_total,primary_overdue_ratio,compare_overdue_ratio,primary_dispatch_count,compare_dispatch_count,primary_makespan,compare_makespan
DQN,POMCP,maint_only,region_on_hx0p3_hy0p1,region_on_hx0p3_hy0p1,DQN,38,287,0.13240418118466898,167.0856937720276,703.72021072083,1598.301506789373,9218.354710844513,1765.3872005614005,9922.074921565343,0.043010752688172046,0.08602150537634409,280,286,3812.400689247225,3808.0547630260817
